time,temperature_2m,total_precipitation_sum,potential_evaporation_sum,snow_depth_water_equivalent,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,snow_albedo,snow_cover,snow_density,snow_depth,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_runoff_sum,sub_surface_runoff_sum,site_id
1975-01-01,-7.2564397,0.0011515648,-7.6420605e-05,0.066250764,273.22363,273.5184,274.8661,278.60162,0.8255686,100.0,180.38736,0.36735025,0.33235994,0.33569273,0.3330008,0.35149828,0.0,0.00024916232,75299
1975-01-02,-8.126541,0.00078979135,-7.110089e-05,0.06688305,273.18896,273.5319,274.86108,278.52393,0.8215591,100.0,181.8955,0.36771646,0.33169112,0.33516312,0.33296776,0.35146523,0.0,0.0002488345,75299
1975-01-03,-8.700165,0.0003412172,-0.000100418925,0.06734701,273.14716,273.53558,274.85522,278.44724,0.81643367,100.0,183.40201,0.36730957,0.3311793,0.3346494,0.3329207,0.3514309,0.0,0.00024852157,75299
1975-01-04,-0.7907884,0.0032191637,-0.00046177208,0.06902397,273.18567,273.53513,274.84616,278.37186,0.8083192,100.0,186.99054,0.36901855,0.3305683,0.33414903,0.3328743,0.3513972,0.0,0.0002482012,75299
1975-01-05,-1.6675775,0.00089857157,-1.41114e-05,0.07132491,273.29028,273.55167,274.83646,278.29797,0.76763386,100.0,192.19888,0.3713379,0.3300368,0.3336576,0.33281073,0.35135588,0.0,0.00024788827,75299
1975-01-06,-5.257161,0.004050483,-0.000306651,0.07274318,273.31885,273.5776,274.82852,278.22543,0.7603332,100.0,194.21288,0.3741455,0.32960892,0.33318838,0.33274078,0.35131583,0.0,0.0002475679,75299
1975-01-07,-7.5052056,0.0008215994,-0.00026783347,0.07591506,273.28192,273.59427,274.82196,278.15417,0.7883184,100.0,192.51529,0.39424643,0.32907996,0.33272234,0.33267212,0.35128212,0.0,0.00024723262,75299
1975-01-08,-12.183936,0.0001926303,-1.3783574e-06,0.076191105,273.20215,273.59647,274.8143,278.08453,0.78383994,100.0,194.12498,0.39257812,0.32860184,0.33227286,0.33259138,0.3512478,0.0,0.00024692714,75299
1975-01-09,-14.755242,0.0003038031,-1.8268824e-05,0.07644018,273.08524,273.57465,274.80338,278.0164,0.7783093,100.0,194.7503,0.3926188,0.32829604,0.33184496,0.33251825,0.35121474,0.0,0.00024661422,75299
1975-01-10,-16.63081,0.003232032,-0.00012794137,0.07722473,272.95374,273.53387,274.78546,277.94955,0.77845013,100.0,193.07518,0.399292,0.32791075,0.33142915,0.33243242,0.35118166,0.0,0.0002462864,75299
1975-01-11,-7.313645,0.0049991887,-0.00025953352,0.08281151,272.95032,273.4883,274.762,277.88297,0.81656307,100.0,184.1341,0.44930014,0.32744345,0.33101335,0.33234596,0.3511435,0.0,0.00024597347,75299
1975-01-12,-17.657831,0.001014191,-0.00031540543,0.08522979,272.972,273.46167,274.73364,277.81656,0.82458156,100.0,182.44237,0.46732584,0.32701173,0.33060518,0.3322487,0.35110092,0.0,0.0002456531,75299
1975-01-13,-18.982977,0.0013261139,-2.3916364e-06,0.0855929,272.87555,273.4296,274.70404,277.75174,0.8190563,100.0,182.11066,0.4699707,0.32673645,0.33021036,0.33215904,0.3510634,0.0,0.00024533272,75299
1975-01-14,-4.5674524,0.003833908,-0.00021079183,0.08915941,272.8799,273.39343,274.67075,277.68845,0.83032364,100.0,175.41698,0.5079753,0.32652602,0.32983908,0.33205733,0.35102907,0.0,0.00024499744,75299
1975-01-15,0.41613096,0.0009349763,-0.00036277622,0.091042876,273.01523,273.37982,274.63687,277.62503,0.7941476,100.0,183.16373,0.49780273,0.32613245,0.3294754,0.33195686,0.3509954,0.0,0.00024468452,75299
1975-01-16,0.82598966,0.0005829036,-0.0002066344,0.09077549,273.13916,273.38947,274.60754,277.56305,0.7369214,100.0,193.52863,0.46972656,0.33846346,0.32958284,0.3318596,0.3509617,3.863871e-05,0.00024436414,75299
1975-01-17,-0.85809046,0.0006028265,-0.00040384382,0.08883989,273.23264,273.4138,274.5821,277.50076,0.6949594,100.0,199.28905,0.4460856,0.35839018,0.33374977,0.33177885,0.35092545,1.0937452e-05,0.00024405122,75299
1975-01-18,-2.597588,0.00053926406,-0.00036747754,0.0890334,273.27432,273.44388,274.5626,277.43896,0.6752784,100.0,203.71124,0.43733725,0.34776115,0.33673158,0.33176294,0.3508873,0.0,0.00024371594,75299
1975-01-19,-1.1601745,0.00026959777,-0.00025752187,0.08928764,273.29382,273.47095,274.54727,277.3783,0.66924775,100.0,207.93456,0.42980957,0.3421968,0.33764648,0.3317871,0.35084406,0.0,0.00024340302,75299
1975-01-20,-1.0705106,0.0016559818,-0.00026229024,0.089731574,273.33362,273.49823,274.53616,277.31958,0.65035766,100.0,213.02472,0.42138672,0.33896318,0.33774948,0.33181763,0.3508072,0.0,0.00024306774,75299
1975-01-21,-1.7813274,0.0030203562,-0.00045455247,0.09293052,273.3639,273.5261,274.5295,277.26163,0.6896093,100.0,214.24901,0.43391928,0.33682188,0.33749518,0.33184624,0.35077223,0.0,0.00024276972,75299
1975-01-22,-6.336756,0.00014797151,-0.0002946779,0.093563,273.33725,273.549,274.52408,277.2044,0.68685126,100.0,216.96613,0.4317627,0.3352464,0.33706537,0.3318685,0.35073853,0.0,0.00024244189,75299
1975-01-23,-6.572868,0.0005594763,6.3702464e-06,0.093822956,273.25568,273.55322,274.5194,277.14883,0.68539405,100.0,218.84113,0.42903647,0.3341414,0.3365631,0.33187866,0.3507042,0.0,0.00024212152,75299
1975-01-24,-6.7142096,0.00078492163,-0.00019859523,0.09432542,273.20544,273.54483,274.51187,277.0941,0.6870433,100.0,220.39581,0.4280192,0.3337091,0.33605638,0.33187675,0.35066858,0.0,0.00024181604,75299
