time,temperature_2m,total_precipitation_sum,potential_evaporation_sum,snow_depth_water_equivalent,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,snow_albedo,snow_cover,snow_density,snow_depth,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_runoff_sum,sub_surface_runoff_sum,site_id
1975-01-01,-10.459402,0.0005844116,-0.00068464875,0.08470885,271.29727,271.72235,272.37195,274.01022,0.82025063,99.041016,192.76952,0.43937173,0.21142896,0.20824051,0.19426537,0.26146698,0.0,0.0009344965,71104
1975-01-02,-7.523107,0.00083978474,-0.002615407,0.08539053,271.34326,271.68228,272.3694,273.9959,0.81662667,99.041016,194.06085,0.43990073,0.21102524,0.2080218,0.1938076,0.26118597,0.0,0.000923872,71104
1975-01-03,-0.99907404,0.00011939854,-0.007573232,0.08578154,271.4485,271.66498,272.36612,273.98206,0.7960581,99.041016,197.7005,0.43416342,0.2103316,0.20778911,0.193381,0.26091766,0.0,0.0009135306,71104
1975-01-04,-6.000098,0.00062458834,0.0001501292,0.08581654,271.49167,271.66608,272.36374,273.96805,0.7790293,99.041016,201.22394,0.4263102,0.21058337,0.20754687,0.19296265,0.26064745,0.0,0.00090337545,71104
1975-01-05,-9.025569,0.00023663216,1.8395483e-05,0.08634683,271.45532,271.66577,272.36053,273.95535,0.77628815,99.041016,202.84796,0.42545572,0.21067555,0.20733516,0.19255257,0.26037917,0.0,0.0008933693,71104
1975-01-06,-13.546387,0.00032318087,1.4036894e-05,0.0866311,271.35074,271.6531,272.35757,273.9428,0.77124417,99.041016,203.69334,0.42500815,0.21019427,0.20711517,0.19215965,0.2601172,0.0,0.0008835122,71104
1975-01-07,-17.373857,0.00040679573,1.8380582e-05,0.086997785,271.1715,271.6168,272.35413,273.93036,0.7672759,99.041016,202.541,0.42915854,0.20973332,0.20687866,0.19176738,0.25984702,0.0,0.00087378174,71104
1975-01-08,-19.216732,7.032156e-05,6.490201e-05,0.08726398,270.9997,271.5535,272.3502,273.91852,0.76220775,99.041016,201.83722,0.43208823,0.20957184,0.20662753,0.19139226,0.2595857,0.0,0.00086422265,71104
1975-01-09,-20.781855,0.00011214438,3.7297606e-05,0.08735176,270.81726,271.46805,272.34482,273.90726,0.75511944,99.041016,202.22491,0.43164062,0.2097543,0.20636876,0.19101715,0.2593225,0.0,0.00085479766,71104
1975-01-10,-21.006218,4.6133995e-05,4.7788024e-05,0.0874519,270.67215,271.36786,272.33868,273.8957,0.74821705,99.041016,202.5003,0.43164062,0.20967801,0.20610046,0.19065094,0.2590599,0.0,0.00084549934,71104
1975-01-11,-22.369553,0.0003211927,3.439188e-05,0.08752847,270.47833,271.251,272.33026,273.88443,0.7411506,99.041016,202.78546,0.43119302,0.20969963,0.20580928,0.19029553,0.25880432,0.0,0.0008363575,71104
1975-01-12,-23.711948,0.00021356643,2.4586916e-05,0.08799537,270.36823,271.12262,272.31958,273.8736,0.7395424,99.041016,200.388,0.43929037,0.20970154,0.20550664,0.1899395,0.25854048,0.0,0.0008273199,71104
1975-01-13,-23.055243,0.00034351647,5.669892e-05,0.08806487,270.10852,270.96628,272.30835,273.8635,0.7324449,99.041016,200.6214,0.43892416,0.20980008,0.20517986,0.18959682,0.25828743,0.0,0.0008184463,71104
1975-01-14,-17.31843,0.00079652964,4.567206e-05,0.089031614,270.23392,270.83835,272.29385,273.8525,0.73835063,99.041016,195.75162,0.45483398,0.2102623,0.20483398,0.18925667,0.25803375,0.0,0.0008096844,71104
1975-01-15,-9.261359,0.008244771,-0.0026417077,0.09290719,270.33408,270.77353,272.27744,273.84222,0.77317184,99.041016,189.79881,0.48876953,0.21056302,0.2044843,0.18889809,0.2577699,0.0,0.0008008033,71104
1975-01-16,-0.288024,0.0075858384,-0.0047303215,0.09876207,270.68896,270.8291,272.26144,273.8317,0.8044193,99.041016,188.47525,0.5232747,0.21043777,0.20414543,0.18852997,0.25750223,1.4901161e-08,0.0007919073,71104
1975-01-17,-7.887957,0.0031234324,-0.00080467016,0.10757995,270.80188,270.92224,272.24722,273.82187,0.8241645,99.041016,190.19855,0.5654704,0.21041997,0.2038339,0.18820636,0.25725302,0.0,0.0007835105,71104
1975-01-18,-17.322605,3.763139e-05,8.447468e-05,0.10781554,270.68097,270.96985,272.2351,273.812,0.8165624,99.041016,192.72264,0.55948895,0.21171951,0.20355988,0.18789227,0.25700888,0.0,0.0007752478,71104
1975-01-19,-19.285582,0.00018936992,1.9043684e-05,0.10793638,270.50574,270.95013,272.22263,273.8034,0.80932057,99.041016,193.58885,0.5576172,0.21174367,0.20330875,0.18757693,0.256766,0.0,0.0007670745,71104
