time,temperature_2m,total_precipitation_sum,potential_evaporation_sum,snow_depth_water_equivalent,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,snow_albedo,snow_cover,snow_density,snow_depth,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_runoff_sum,sub_surface_runoff_sum,site_id
1975-01-01,-3.7892358,0.0024425567,-0.00026358664,0.024518212,270.94058,271.0808,272.7908,277.78888,0.7310121,92.88086,152.49771,0.16011555,0.34909692,0.3349463,0.32151923,0.35856947,0.0,0.00013540685,76652
1975-01-02,-8.17716,0.001022026,-0.00014713407,0.026838303,270.94287,271.1354,272.7871,277.68375,0.755561,92.88086,150.57225,0.17826335,0.34852663,0.33477402,0.3215815,0.3585135,0.0,0.00013512373,76652
1975-01-03,-10.110239,0.0004909143,-0.0003585592,0.027425805,270.90723,271.1709,272.7831,277.58112,0.7553474,92.88086,150.40298,0.18221028,0.34789848,0.33461952,0.32164446,0.3584582,7.450581e-09,0.00013484806,76652
1975-01-04,-6.875261,0.005720204,-0.003086269,0.029810945,270.91467,271.194,272.7795,277.4805,0.7760713,92.88086,150.36424,0.1973877,0.3471724,0.33447394,0.32170424,0.35840416,0.0,0.00013458729,76652
1975-01-05,-5.7078605,0.007754924,-0.0024726093,0.03692325,271.00177,271.22168,272.77567,277.38138,0.824861,92.88086,150.45245,0.24446614,0.34644827,0.33433023,0.321764,0.35835648,1.4901161e-08,0.00013431162,76652
1975-01-06,-5.0686846,0.004575585,-0.00077261776,0.04376479,271.06802,271.25656,272.7723,277.2846,0.8473728,92.88086,150.89224,0.28963217,0.34572792,0.33419356,0.3218263,0.3583037,0.0,0.00013405085,76652
1975-01-07,-6.1681285,0.004288727,-0.0010410473,0.04736944,271.12048,271.2938,272.7685,277.18982,0.8509151,92.88086,151.18716,0.31282553,0.34504572,0.33406448,0.32187843,0.35825667,2.2351742e-08,0.00013377517,76652
1975-01-08,-8.574561,0.0014807314,-0.0010190755,0.049962837,271.15024,271.3283,272.7662,277.09714,0.85058445,92.88086,150.96841,0.33093262,0.34445,0.3339418,0.32192358,0.35820135,1.4901161e-08,0.0001334995,76652
1975-01-09,-12.233433,0.001693858,-0.0003246665,0.05213638,271.1511,271.35828,272.76358,277.00583,0.84940255,92.88086,150.7132,0.3457438,0.34384856,0.33382797,0.3219757,0.35814667,0.0,0.00013324618,76652
1975-01-10,-18.351595,0.00015167892,-5.4076314e-05,0.052399278,271.1156,271.3786,272.76047,276.9167,0.84237206,92.88086,151.6481,0.3453369,0.34343848,0.33371416,0.32202783,0.35809454,1.4901161e-08,0.00013296306,76652
1975-01-11,-14.5708065,0.0042150747,-0.0011893511,0.054537732,271.0785,271.38715,272.7581,276.82892,0.8428387,92.88086,150.12076,0.36271158,0.34275118,0.33360228,0.3220717,0.35803986,0.0,0.00013270229,76652
1975-01-12,-13.124302,0.0041280566,-0.00046135485,0.05872671,271.11823,271.39566,272.7553,276.74313,0.84946704,92.88086,149.95377,0.39119467,0.3420671,0.33348146,0.3221232,0.35798517,0.0,0.00013244152,76652
1975-01-13,-20.269842,0.00013157725,-0.00050613284,0.06067868,271.1274,271.40714,272.75204,276.65955,0.8475883,92.88086,150.95963,0.40234375,0.34142494,0.33335623,0.32217345,0.35793304,0.0,0.0001321882,76652
1975-01-14,-20.990305,0.002661097,-0.00029198825,0.0616287,271.06625,271.41052,272.74878,276.57745,0.8432876,92.88086,149.46971,0.4120687,0.34090677,0.33322144,0.32221985,0.357886,0.0,0.00013193488,76652
1975-01-15,-6.1946273,0.0019048036,-3.491342e-05,0.06475695,271.1291,271.41293,272.746,276.4971,0.846223,92.88086,151.06737,0.4284668,0.34036127,0.33308348,0.32224336,0.35783514,1.4901161e-08,0.00013164431,76652
1975-01-16,-1.7758983,0.0031931996,-0.0011190847,0.06737149,271.23602,271.4297,272.7425,276.41837,0.8396102,92.88086,155.37303,0.43330893,0.33992895,0.33294615,0.32227516,0.35777855,1.4901161e-08,0.00013137609,76652
1975-01-17,-0.17059046,0.0011482537,-0.0016307384,0.06890968,271.3276,271.45837,272.73907,276.34036,0.787236,92.88086,163.73436,0.42126465,0.3393828,0.33280945,0.32232222,0.35773087,7.4505806e-08,0.00013112277,76652
1975-01-18,-3.220472,0.00085870025,-0.0019125417,0.06969551,271.38647,271.49286,272.736,276.2647,0.75322163,92.88086,170.31705,0.409139,0.33885893,0.33267403,0.32236162,0.35768,1.4901161e-08,0.00013086945,76652
1975-01-19,-2.9836607,0.0011467397,-0.001241453,0.07051257,271.41644,271.52573,272.73337,276.19022,0.75614333,92.88086,174.24478,0.4051107,0.33830324,0.3325456,0.32240105,0.35762787,0.0,0.00013062358,76652
1975-01-20,-1.4434761,0.001272113,-0.0014580116,0.07216052,271.4556,271.55682,272.73065,276.11728,0.7580504,92.88086,178.10123,0.4053955,0.33776346,0.332414,0.3224411,0.35757828,0.0,0.00013038516,76652
