time,temperature_2m,total_precipitation_sum,potential_evaporation_sum,snow_depth_water_equivalent,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,snow_albedo,snow_cover,snow_density,snow_depth,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_runoff_sum,sub_surface_runoff_sum,site_id
1975-01-01,-3.2611597,0.0023629696,-0.0010396019,0.04182871,271.35318,271.65253,273.37625,276.64792,0.68906224,96.27539,175.82648,0.23714192,0.3068091,0.30377898,0.29945183,0.34496307,0.0,0.00019945204,76704
1975-01-02,-9.449133,0.00877507,-0.0007754415,0.04750411,271.41455,271.67618,273.36346,276.5791,0.7639053,96.27539,164.0296,0.2886963,0.30641112,0.30364165,0.29945436,0.3448874,0.0,0.00019887835,76704
1975-01-03,-16.2223,0.0003551498,-4.8466027e-05,0.0515302,271.3768,271.69638,273.35107,276.51184,0.8000566,96.27539,154.2591,0.33369955,0.3062617,0.30350813,0.299469,0.34480795,0.0,0.000198327,76704
1975-01-04,-10.367855,0.0029393348,-0.0035984516,0.053031445,271.3818,271.70767,273.33884,276.44592,0.8044044,96.27539,153.74738,0.34407553,0.30646577,0.3033886,0.2994245,0.34472147,0.0,0.00019773096,76704
1975-01-05,-8.337662,0.001218425,-0.0038132071,0.055057686,271.4296,271.72208,273.32748,276.3799,0.81249565,96.27539,154.05272,0.35705566,0.30604234,0.30327415,0.29942894,0.34464455,0.0,0.00019717216,76704
1975-01-06,-7.6765947,0.00029255898,-0.0026928708,0.05545787,271.48062,271.7406,273.3163,276.31577,0.80852044,96.27539,156.62955,0.35388184,0.3056418,0.30315337,0.2994353,0.34456888,0.0,0.00019662082,76704
1975-01-07,-10.03198,0.0011514813,-0.00031652302,0.055811603,271.49637,271.7602,273.3053,276.25262,0.8039927,96.27539,158.60123,0.35135904,0.30529913,0.3030332,0.29943848,0.34449324,0.0,0.00019606948,76704
1975-01-08,-9.038103,0.0013275624,-0.0012780875,0.05753537,271.52142,271.77875,273.29477,276.1908,0.8091152,96.27539,158.30695,0.3630371,0.30515543,0.30291748,0.2994245,0.34441248,0.0,0.00019551069,76704
1975-01-09,-9.237827,0.0013363791,-0.0017457083,0.05876581,271.54007,271.79608,273.28506,276.12952,0.810478,96.27539,158.82257,0.3696289,0.30478668,0.30280176,0.2993876,0.34433174,1.4901161e-08,0.00019492209,76704
1975-01-10,-17.104443,9.711087e-05,-0.00020232797,0.059096735,271.5195,271.81186,273.27545,276.06976,0.8055049,96.27539,160.30663,0.36824545,0.3045877,0.30268225,0.29937744,0.34425354,0.0,0.00019437075,76704
1975-01-11,-17.68482,0.0001120698,-0.00043638796,0.059159756,271.45074,271.81635,273.26532,276.0109,0.7981899,96.27539,161.2132,0.36645508,0.3048916,0.3025786,0.2993698,0.34417787,0.0,0.0001938343,76704
1975-01-12,-18.744175,0.0005242109,-0.00021743774,0.059449594,271.42163,271.81363,273.25586,275.95367,0.7932559,96.27539,160.60936,0.3693441,0.30455908,0.3024775,0.29936537,0.34409967,0.0,0.00019329041,76704
1975-01-13,-18.193344,0.00066818297,4.7385693e-06,0.060037177,271.39343,271.80695,273.24643,275.89612,0.7906508,96.27539,158.43065,0.37817383,0.3045877,0.3023796,0.29936218,0.34402338,0.0,0.00019276887,76704
1975-01-14,-23.01073,0.0003650367,-0.00014798343,0.060326815,271.3572,271.79773,273.23633,275.84024,0.7855909,96.27539,157.81216,0.38171387,0.30424944,0.3022798,0.29935837,0.34395027,0.0,0.00019223988,76704
1975-01-15,-13.862433,0.00046156644,-0.00044820458,0.060982823,271.35873,271.78516,273.2268,275.78574,0.78404725,96.27539,155.79523,0.3909912,0.3040422,0.30217424,0.29934755,0.3438765,0.0,0.00019170344,76704
1975-01-16,-6.4733267,0.00048963726,-0.0013099164,0.061190963,271.4331,271.78107,273.2162,275.73126,0.7780702,96.27539,157.99901,0.3868815,0.3046023,0.3020846,0.2993323,0.34379897,0.0,0.00019117445,76704
1975-01-17,-2.501645,0.00069426,-0.0032471195,0.06193912,271.53766,271.7904,273.20596,275.678,0.7789266,96.27539,161.95963,0.3819987,0.3042647,0.30200258,0.2993164,0.3437201,0.0,0.0001906529,76704
1975-01-18,-4.009046,0.0005217254,-0.003678672,0.062132716,271.61694,271.81067,273.19717,275.6258,0.774321,96.27539,166.5117,0.37288412,0.3038864,0.3019123,0.2993126,0.34364256,0.0,0.00019013882,76704
1975-01-19,-4.95884,0.00092408655,-0.0036441162,0.06275952,271.64734,271.83423,273.1879,275.574,0.77528995,96.27539,169.64972,0.3696289,0.3035272,0.30182076,0.2993056,0.3435656,0.0,0.00018961728,76704
1975-01-20,-6.261998,0.0032656796,-0.001309894,0.06535145,271.67322,271.8568,273.17865,275.52313,0.7938494,96.27539,170.4173,0.38256836,0.30318514,0.301726,0.29930115,0.3434938,0.0,0.00018911809,76704
1975-01-21,-7.5114703,0.0007884305,-0.0010996759,0.06640267,271.67062,271.87674,273.1697,275.4732,0.7959291,96.27539,172.02928,0.38541666,0.30285326,0.3016294,0.29929033,0.34342512,0.0,0.00018861145,76704
1975-01-22,-7.6063685,0.0003583908,-0.0014210194,0.066973686,271.68155,271.89325,273.16113,275.42487,0.793906,96.27539,174.33234,0.383667,0.3026174,0.30153212,0.2992859,0.34334946,0.0,0.00018810481,76704
1975-01-23,-8.023958,9.3710754e-05,-0.00082147866,0.0670776,271.68463,271.90796,273.1537,275.37637,0.78741974,96.27539,177.00812,0.37833658,0.30269685,0.30144057,0.2992719,0.34327254,0.0,0.00018759817,76704
1975-01-24,-9.35516,0.00013312996,-0.00078330934,0.067121185,271.6754,271.91998,273.14584,275.32904,0.78061527,96.27539,179.42804,0.37353516,0.30266634,0.30135345,0.29925218,0.34319624,0.0,0.00018709153,76704
1975-01-25,-11.177147,0.0002490549,-0.0006985143,0.06724838,271.65363,271.92783,273.13803,275.28256,0.7745645,96.27539,181.2604,0.37080893,0.30311647,0.30128416,0.29922995,0.3431231,0.0,0.00018658489,76704
1975-01-26,-12.054031,3.8564205e-05,-0.00048558414,0.06728995,271.6225,271.9303,273.13065,275.23712,0.7677877,96.27539,182.99022,0.36751303,0.3028183,0.30122122,0.29921722,0.34304938,0.0,0.00018607825,76704
1975-01-27,-14.870804,3.119111e-05,-0.0002437681,0.067266345,271.57608,271.9275,273.1228,275.1927,0.76000255,96.27539,184.70636,0.36376953,0.30325636,0.30115762,0.29919687,0.34297433,0.0,0.00018558651,76704
1975-01-28,-13.991869,0.0004036665,-0.00049804896,0.06736481,271.52505,271.91782,273.1151,275.1482,0.7538434,96.27539,185.4606,0.3627523,0.30316925,0.3011093,0.29917526,0.34290123,0.0,0.00018507242,76704
1975-01-29,-11.382414,0.00022521913,-0.0004297942,0.06769315,271.51517,271.90503,273.10754,275.10464,0.7506756,96.27539,185.26724,0.36482748,0.30280623,0.3010521,0.29915237,0.34282747,0.0,0.00018457323,76704
1975-01-30,-10.470085,0.0006577283,-0.0011119246,0.068021774,271.5335,271.89606,273.09912,275.0621,0.7481462,96.27539,186.14029,0.36490884,0.30247244,0.30098662,0.29913902,0.34275374,0.0,0.00018408895,76704
1975-01-31,-14.343302,0.00075094885,-0.0010347292,0.06873544,271.53033,271.8893,273.09036,275.02017,0.7511248,96.27539,185.25487,0.37015787,0.30239424,0.3009192,0.29910913,0.34267998,0.0,0.0001835823,76704
1975-02-01,-19.139317,0.00013994635,-0.0002239868,0.068930745,271.44385,271.87695,273.08218,274.9785,0.7469544,96.27539,185.0869,0.3716227,0.30213866,0.3008461,0.29909134,0.34260496,0.0,0.00018310547,76704
1975-02-02,-14.408472,0.0004776627,-0.0010528788,0.06927335,271.40405,271.85678,273.07315,274.93817,0.74419475,96.27539,184.16144,0.3758138,0.3023739,0.30077615,0.29906145,0.34253058,0.0,0.00018259883,76704
1975-02-03,-16.472477,0.0001629591,-0.0010416806,0.06940341,271.39294,271.8371,273.06442,274.89822,0.73965305,96.27539,184.51268,0.37556967,0.30205917,0.30070496,0.29904684,0.34245872,0.0,0.00018211454,76704
1975-02-04,-16.826336,0.00019380308,-0.00088416785,0.06944541,271.3546,271.8165,273.05545,274.85907,0.73369926,96.27539,184.9938,0.3745931,0.30175528,0.30062613,0.29903412,0.34238878,0.0,0.00018164515,76704
1975-02-05,-15.427943,0.0008127293,-0.0011600256,0.069728255,271.3328,271.7949,273.04623,274.81992,0.73146003,96.27539,184.0169,0.3779297,0.3014768,0.30054346,0.29902077,0.34231696,0.0,0.00018118322,76704
1975-02-06,-12.865864,0.002298385,-0.0007503554,0.07134608,271.3544,271.77612,273.0367,274.7823,0.74753964,96.27539,176.49542,0.40299478,0.30123773,0.30045447,0.2990036,0.34224382,0.0,0.00018072128,76704
1975-02-07,-14.718561,0.0027837097,-0.0006391406,0.07371366,271.39395,271.76578,273.0271,274.745,0.7693266,96.27539,168.22037,0.43688965,0.3011805,0.30036163,0.29899025,0.342172,0.0,0.00018024445,76704
1975-02-08,-18.422674,0.0005884588,-0.0004820153,0.075506605,271.40405,271.7601,273.01746,274.7076,0.7812263,96.27539,161.46255,0.46687827,0.30098405,0.3002726,0.298975,0.34210587,0.0,0.00017978251,76704
1975-02-09,-19.98042,0.0004469633,-0.00044053793,0.07591196,271.39523,271.7545,273.0077,274.6716,0.7777816,96.27539,161.0449,0.47066244,0.30108008,0.30018744,0.29895592,0.3420353,0.0,0.00017932057,76704
1975-02-10,-22.386236,2.8286277e-05,-0.00040896982,0.07601961,271.36142,271.74655,272.99734,274.6361,0.77143013,96.27539,161.67479,0.46964517,0.30088553,0.3001016,0.2989305,0.34196028,0.0,0.00017885864,76704
1975-02-11,-19.324034,0.0006400939,-0.00068955123,0.076112665,271.34625,271.7359,272.98727,274.6005,0.76477253,96.27539,162.58202,0.4674479,0.30103874,0.30002213,0.29891014,0.34188715,0.0,0.00017840415,76704
1975-02-12,-19.777727,0.0007730028,-0.00071867555,0.07711247,271.35104,271.72665,272.9774,274.5653,0.76891625,96.27539,159.56119,0.48246256,0.3008124,0.29994392,0.29889426,0.34181532,0.0,0.00017794222,76704
1975-02-13,-20.583813,0.00013669133,-0.00076857954,0.07736532,271.34467,271.71857,272.96732,274.5309,0.764543,96.27539,159.76984,0.48339844,0.30057907,0.29986128,0.29887643,0.34175172,0.0,0.00017748028,76704
1975-02-14,-16.996948,0.001148821,-0.0011982024,0.077534355,271.34235,271.71033,272.95764,274.49738,0.7591614,96.27539,160.66827,0.481486,0.30041885,0.2997786,0.29884592,0.3416799,0.0,0.0001770258,76704
1975-02-15,-3.1957502,0.002648865,-0.0028450415,0.07960936,271.40872,271.7075,272.9474,274.4642,0.7722096,96.27539,160.72916,0.4946289,0.30021477,0.29969278,0.29876962,0.34158835,0.0,0.0001764819,76704
1975-02-16,-0.49256107,0.00097389467,-0.010613069,0.08174753,271.5239,271.719,272.93765,274.43103,0.75286525,96.27539,169.40558,0.48234048,0.30003038,0.29960632,0.29873976,0.34151205,1.4901161e-08,0.00017600507,76704
1975-02-17,-6.953938,0.0005965888,-0.005498275,0.08147677,271.5714,271.73987,272.92798,274.39862,0.7350554,96.27539,174.53807,0.46647134,0.29984283,0.2995205,0.29871622,0.34144464,0.0,0.00017557293,76704
1975-02-18,-14.227928,0.00021241605,-0.002366051,0.081618346,271.54544,271.757,272.91864,274.367,0.73324275,96.27539,176.9401,0.46081543,0.29966292,0.29943404,0.2986978,0.3413817,0.0,0.0001751259,76704
1975-02-19,-12.623548,0.00011743605,-0.0017612949,0.08159423,271.49228,271.76468,272.9096,274.33542,0.72692466,96.27539,178.72069,0.45617676,0.2995294,0.29935136,0.29867935,0.34130988,0.0,0.00017467886,76704
1975-02-20,-10.494719,0.00012360812,-0.0015760586,0.081655145,271.4902,271.76804,272.9006,274.3044,0.7211807,96.27539,180.94627,0.45080566,0.2994995,0.29926872,0.29864946,0.34123483,0.0,0.00017423928,76704
1975-02-21,-9.239169,0.0012483895,-0.0019945428,0.082003154,271.50046,271.7707,272.89178,274.27448,0.7203882,96.27539,182.82486,0.4477539,0.2999827,0.29919496,0.29861578,0.34116426,0.0,0.00017378479,76704
1975-02-22,-15.9230385,0.0022310005,-0.0014450103,0.084051766,271.49072,271.7734,272.88358,274.24686,0.7456571,96.27539,177.35904,0.47277832,0.2997996,0.29913458,0.29859224,0.34109497,0.0,0.0001733303,76704
1975-02-23,-17.172596,0.0003242544,-0.001329489,0.0848647,271.45078,271.77094,272.87454,274.2195,0.75012916,96.27539,175.17088,0.4836019,0.2995917,0.29906908,0.29857254,0.34102884,0.0,0.00017289817,76704
1975-02-24,-8.481345,0.0015311895,-0.00386253,0.08590511,271.4555,271.76593,272.86572,274.19394,0.7564606,96.27539,175.18553,0.48962402,0.2993857,0.29899788,0.29855347,0.34095955,0.0,0.00017246604,76704
1975-02-25,-4.131089,0.0010751069,-0.0055094063,0.0869681,271.52832,271.7674,272.8571,274.17096,0.7635194,96.27539,178.61588,0.48640952,0.29919624,0.29892793,0.29853377,0.3408896,0.0,0.00017201155,76704
1975-02-26,-4.7194242,0.0010982454,-0.0034930557,0.08750109,271.58417,271.778,272.84927,274.14978,0.7649922,96.27539,182.62369,0.47867838,0.29902968,0.29885674,0.29851404,0.34082475,0.0,0.00017156452,76704
1975-02-27,-6.167419,0.0005595565,-0.0058994964,0.088276304,271.61475,271.79208,272.84116,274.1301,0.76894546,96.27539,185.56085,0.47517905,0.29896355,0.29878488,0.298488,0.340758,0.0,0.00017111003,76704
1975-02-28,-8.009682,0.0009599328,-0.0062339976,0.088537656,271.61453,271.80487,272.83337,274.11136,0.7684442,96.27539,188.30663,0.46968588,0.29878616,0.2987156,0.29846573,0.34069,0.0,0.0001706481,76704
1975-03-01,-9.172173,0.0004434419,-0.003954865,0.08893466,271.60147,271.81454,272.82553,274.0937,0.76844954,96.27539,190.31248,0.46663412,0.29861388,0.2986463,0.29844347,0.34062004,0.0,0.00017019361,76704
1975-03-02,-7.661357,0.00318586,-0.0016529486,0.09017245,271.60022,271.8212,272.8184,274.07736,0.77549183,96.27539,191.07388,0.4708252,0.29844856,0.29857698,0.29842505,0.34055075,0.0,0.00016973913,76704
1975-03-03,-7.920089,0.007209465,-0.0020543486,0.09499594,271.6123,271.82736,272.81088,274.06378,0.8099296,96.27539,185.88638,0.5093587,0.29828835,0.2985045,0.2984066,0.34048972,0.0,0.00016927719,76704
1975-03-04,-9.100647,0.0025054724,-0.0029206648,0.10109214,271.6312,271.83453,272.80377,274.05106,0.837501,96.27539,180.56085,0.55891925,0.29812875,0.2984314,0.29837927,0.34042358,0.0,0.00016880035,76704
1975-03-05,-9.193305,5.17141e-05,-0.003673613,0.101266064,271.6302,271.84174,272.79745,274.0399,0.8311651,96.27539,183.54425,0.5514323,0.29829025,0.2983621,0.29833922,0.3403473,0.0,0.00016830117,76704
1975-03-06,-6.5186706,0.00038089484,-0.0038559511,0.10127608,271.6437,271.84726,272.79037,274.02924,0.8242745,96.27539,187.14517,0.54048663,0.2981561,0.29829535,0.29831377,0.3402761,0.0,0.00016780943,76704
1975-03-07,-3.6893263,0.0014832815,-0.0039677694,0.102282085,271.67575,271.8552,272.78348,274.01907,0.8230859,96.27539,190.59764,0.5360921,0.29799142,0.2982286,0.29828706,0.34020805,0.0,0.00016734004,76704
