time,temperature_2m,total_precipitation_sum,potential_evaporation_sum,snow_depth_water_equivalent,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,snow_albedo,snow_cover,snow_density,snow_depth,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_runoff_sum,sub_surface_runoff_sum,site_id
1975-01-01,-8.312592,0.0023070753,-0.00032181293,0.1196262,274.25943,274.5876,275.42288,276.46906,0.78049827,63.871094,231.01431,0.49580893,0.2073962,0.20992343,0.2051773,0.25403532,0.0,0.00079624355,49128
1975-01-02,-5.8070426,0.0015717,-0.00045951456,0.12139503,274.22778,274.50333,275.34912,276.44385,0.79097855,63.871094,229.26366,0.50724286,0.20686658,0.20952289,0.20473988,0.25384775,7.450581e-09,0.0007900223,49128
1975-01-03,0.3712059,3.08007e-06,-0.004843265,0.12248957,274.43622,274.56958,275.28693,276.41754,0.7770304,63.871094,231.95474,0.50594074,0.20615959,0.20909373,0.20430247,0.2536602,0.0,0.00078385323,49128
1975-01-04,-3.0490892,0.00024636707,-0.0014059022,0.12239218,274.5511,274.69034,275.25378,276.39084,0.73857063,63.871094,235.94334,0.49621582,0.20552063,0.20868683,0.20388158,0.25347328,1.4901161e-08,0.0007777512,49128
1975-01-05,-8.509456,0.00043171816,-0.00046613812,0.12252919,274.38287,274.64078,275.23154,276.3643,0.73459667,63.871094,237.86588,0.49283853,0.20498721,0.20827992,0.20346768,0.25328764,1.4901161e-08,0.00077170134,49128
1975-01-06,-9.485758,0.00044115336,-0.00014932454,0.12280691,274.1289,274.45096,275.19174,276.33768,0.7329557,63.871094,238.49152,0.493042,0.20449384,0.20787048,0.20305888,0.25310135,1.4901161e-08,0.0007656887,49128
1975-01-07,-12.549883,0.0008612663,-0.000316903,0.12308586,273.94354,274.2842,275.13202,276.31033,0.73111767,63.871094,238.70181,0.49316406,0.20405579,0.20746167,0.20265579,0.25291634,7.450581e-09,0.0007597357,49128
1975-01-08,-12.641293,0.0006174028,-0.00014326721,0.124081336,273.7937,274.13562,275.05942,276.28235,0.7401296,63.871094,235.18228,0.50516766,0.20366478,0.20705159,0.20225589,0.25272942,1.4901161e-08,0.0007538125,49128
1975-01-09,-17.580439,0.00035203816,-0.00022180378,0.12413327,273.6449,274.02557,274.98193,276.25354,0.73494506,63.871094,235.67511,0.5041504,0.2032566,0.20664914,0.20185979,0.25254378,1.4901161e-08,0.0007479489,49128
1975-01-10,-15.670605,0.00023780763,-0.00015246868,0.12444361,273.52023,273.9306,274.9032,276.2226,0.7327707,63.871094,234.4772,0.5077718,0.20287387,0.20624797,0.20146751,0.25235748,1.4901161e-08,0.00074212253,49128
1975-01-11,-14.97079,0.00013546462,-0.00013936311,0.12463065,273.45618,273.86063,274.8267,276.1914,0.7284655,63.871094,234.56412,0.5083008,0.20247523,0.20584743,0.20108096,0.25217056,0.0,0.0007363409,49128
1975-01-12,-21.20023,2.4694204e-05,-0.00029236078,0.12457216,273.3693,273.8006,274.75458,276.159,0.72150654,63.871094,235.48468,0.5061035,0.20208359,0.2054615,0.20070012,0.25198683,0.0,0.0007305965,49128
