time,temperature_2m,total_precipitation_sum,potential_evaporation_sum,snow_depth_water_equivalent,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,snow_albedo,snow_cover,snow_density,snow_depth,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_runoff_sum,sub_surface_runoff_sum,site_id
1975-01-01,-8.458262,0.0010455281,0.00010138005,0.116063915,274.12085,274.47284,275.27835,277.18536,0.83045495,99.302734,211.6647,0.54833984,0.3535029,0.35918936,0.36542892,0.3930041,0.0,0.0011582896,48097
1975-01-02,-6.141027,0.0012758374,9.915978e-05,0.11779877,273.9956,274.32388,275.24823,277.14435,0.8309947,99.302734,211.30142,0.55733234,0.35300574,0.35818925,0.36460432,0.39288393,0.0,0.0011525378,48097
1975-01-03,-1.8600767,0.007978807,-0.0014056116,0.12135454,274.03793,274.2937,275.21002,277.1025,0.83380646,99.302734,212.0449,0.5716553,0.35198656,0.35720697,0.36375555,0.39275613,0.0,0.0011466444,48097
1975-01-04,-1.037696,0.0060192556,-0.0008204058,0.13014369,274.2878,274.4238,275.1844,277.06076,0.8169283,99.302734,214.61945,0.60583496,0.35052553,0.35620055,0.36291376,0.3926201,0.0,0.0011406839,48097
1975-01-05,-4.0873365,0.0012048053,-0.00011821091,0.13268323,274.3378,274.52823,275.18192,277.01974,0.7885419,99.302734,218.03644,0.6083171,0.34931564,0.3551642,0.362065,0.39248276,0.0,0.0011346191,48097
1975-01-06,-8.353434,0.00048870296,-0.00087403506,0.13329227,274.09332,274.42258,275.1771,276.98016,0.78674674,99.302734,220.77147,0.603597,0.34832,0.3541832,0.36123085,0.3923556,0.0,0.001128532,48097
1975-01-07,-10.8669405,0.000492239,-0.0001686737,0.1335992,273.87585,274.24344,275.14832,276.94012,0.7830503,99.302734,222.59048,0.60013837,0.34752655,0.3532289,0.36039034,0.39221382,0.0,0.0011223555,48097
1975-01-08,-15.169613,0.00032675563,4.2311847e-05,0.1340425,273.69223,274.1028,275.1002,276.9006,0.7799429,99.302734,223.1341,0.60062665,0.34716225,0.35238138,0.35956445,0.39206824,0.0,0.0011161193,48097
1975-01-09,-18.439243,0.0002872181,4.8920512e-05,0.13422251,273.47287,273.98816,275.0416,276.8613,0.77443355,99.302734,223.40656,0.60099286,0.346433,0.35157523,0.35872903,0.39192453,0.0,0.0011097938,48097
1975-01-10,-17.18322,0.0013938844,-0.0006709993,0.13480933,273.3159,273.88275,274.9771,276.82138,0.7729611,99.302734,222.03937,0.6069336,0.34575716,0.3507665,0.3578968,0.39178404,0.0,0.0011033863,48097
1975-01-11,-18.201504,0.00062663667,-0.00023075193,0.13613383,273.2424,273.79813,274.9084,276.78058,0.779344,99.302734,217.81021,0.62491864,0.3447806,0.34998003,0.35707092,0.39163017,0.0,0.0010969266,48097
1975-01-12,-22.70666,0.00024977623,7.277727e-05,0.13626544,273.11475,273.7232,274.84027,276.73843,0.7736728,99.302734,217.92056,0.6253255,0.3441639,0.34921455,0.35624823,0.39147696,0.0,0.0010904148,48097
1975-01-13,-15.318914,0.0057559013,-0.0005157143,0.1380351,273.02716,273.64532,274.77197,276.69666,0.78263354,99.302734,213.63638,0.64534503,0.34421983,0.34853682,0.35544142,0.39132944,0.0,0.0010838658,48097
1975-01-14,-3.6935105,0.0049017994,-0.00192184,0.14544968,273.09036,273.58875,274.7046,276.65485,0.8283225,99.302734,204.5485,0.7105713,0.3442192,0.3478559,0.35461044,0.39117178,0.0,0.0010771602,48097
1975-01-15,0.44778785,0.0059073,-0.002929382,0.15027542,273.2139,273.5665,274.6411,276.61215,0.8279652,99.302734,211.07127,0.71236163,0.3473072,0.3473549,0.35379472,0.3910071,2.2754073e-05,0.0010704249,48097
