time,temperature_2m,total_precipitation_sum,potential_evaporation_sum,snow_depth_water_equivalent,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,snow_albedo,snow_cover,snow_density,snow_depth,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_runoff_sum,sub_surface_runoff_sum,site_id
1975-01-01,-4.6465764,0.007215145,-0.00052625686,0.13584574,272.5165,272.79037,274.078,277.37936,0.82540774,100.0,225.12791,0.60286456,0.320165,0.32237306,0.32290968,0.35484123,0.0,0.00028127432,76345
1975-01-02,-10.363358,0.0021900386,-0.000134781,0.13941467,272.5205,272.8001,274.06488,277.3111,0.83628,100.0,222.26431,0.6272786,0.31981912,0.32210732,0.3228035,0.35477576,0.0,0.00028062612,76345
1975-01-03,-10.578664,0.0015359179,-5.5380166e-05,0.14081566,272.49048,272.80527,274.0529,277.24304,0.83465874,100.0,220.8955,0.6369629,0.31973204,0.32185045,0.3227024,0.35470963,0.0,0.00027995557,76345
1975-01-04,-11.719011,0.002698994,-0.00030508637,0.14252456,272.46716,272.8068,274.0418,277.17664,0.8348886,100.0,219.3522,0.6491699,0.31948534,0.3216044,0.32260132,0.3546454,0.0,0.00027929991,76345
1975-01-05,-8.509944,0.0026498453,-0.0007815808,0.14566176,272.45856,272.8047,274.03055,277.11154,0.8406338,100.0,216.63898,0.67211914,0.31907463,0.32135963,0.3224996,0.35457993,0.0,0.00027864426,76345
1975-01-06,-6.165934,0.0019006626,-0.0012279898,0.14750536,272.4837,272.80374,274.01944,277.04706,0.84067416,100.0,218.11327,0.67626953,0.3187027,0.3211085,0.3223864,0.35451508,0.0,0.00027799606,76345
1975-01-07,-6.163327,0.0065486073,-0.0006398186,0.15052538,272.50964,272.80667,274.00873,276.984,0.84480965,100.0,218.45734,0.6883138,0.31835875,0.32085356,0.32227835,0.3544496,0.0,0.00027733296,76345
1975-01-08,-7.834001,0.0038163841,-0.00039760768,0.15681314,272.53256,272.81122,273.9983,276.9221,0.855925,100.0,215.72687,0.7265218,0.31805992,0.3205948,0.32217216,0.3543841,0.0,0.00027668476,76345
1975-01-09,-6.673618,0.0041995626,-0.00043651462,0.16160567,272.55164,272.81766,273.98853,276.86057,0.8590896,100.0,215.26138,0.75056964,0.31857553,0.3203462,0.322052,0.35431734,0.0,0.00027602166,76345
1975-01-10,-16.251091,0.00030204654,-8.6046755e-05,0.16263954,272.53592,272.8235,273.97824,276.80023,0.8536982,100.0,217.07713,0.74938965,0.31818962,0.32013956,0.321942,0.35425124,0.0,0.000275366,76345
1975-01-11,-16.64356,4.6564295e-05,-7.352233e-05,0.16271341,272.4698,272.8222,273.96863,276.7422,0.84605384,100.0,218.69823,0.74418133,0.31783548,0.31992722,0.32182565,0.35418573,0.0,0.00027472526,76345
1975-01-12,-12.729119,0.0013686598,-9.633601e-05,0.16321464,272.42194,272.8142,273.95947,276.68332,0.8400845,100.0,219.4632,0.74365234,0.31774712,0.31971678,0.3217106,0.35412088,0.0,0.0002740696,76345
