time,temperature_2m,total_precipitation_sum,potential_evaporation_sum,snow_depth_water_equivalent,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,snow_albedo,snow_cover,snow_density,snow_depth,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_runoff_sum,sub_surface_runoff_sum,site_id
1975-01-01,-6.0809836,0.00072479545,-0.00012039393,0.020403942,271.2539,271.45078,273.52902,280.28107,0.73985046,99.94336,172.33072,0.11816406,0.35241953,0.27812895,0.2329216,0.29128012,0.0,2.6769936e-05,19016
1975-01-02,-7.3904576,0.0001835078,-4.2445958e-05,0.020798245,271.16284,271.48502,273.5246,280.15323,0.73784554,99.94336,172.18619,0.12084961,0.34412828,0.28019205,0.23319562,0.29124132,0.0,2.6740134e-05,19016
1975-01-03,-12.238901,0.00017685741,6.86869e-05,0.021033049,270.9792,271.49146,273.52002,280.02765,0.73244995,99.94336,171.76138,0.12231445,0.33761534,0.28162003,0.23348045,0.29120064,0.0,2.668798e-05,19016
1975-01-04,-8.328142,0.00034511706,-0.0002932772,0.021164775,270.9378,271.47507,273.5151,279.9045,0.7280058,99.94336,171.15753,0.12386068,0.3324572,0.28256735,0.23377292,0.29116312,0.0,2.6643276e-05,19016
1975-01-05,-6.05511,0.005571084,-0.0003529489,0.022525033,271.00372,271.4672,273.50906,279.78323,0.74324584,99.94336,170.0026,0.13187663,0.32825533,0.28318024,0.2340749,0.29112372,0.0,2.6606023e-05,19016
1975-01-06,-3.1844888,0.005659436,-0.00037429482,0.028335929,271.1599,271.47986,273.5027,279.66385,0.8016912,99.94336,169.00584,0.16699219,0.3246727,0.28357443,0.23438008,0.29108557,0.0,2.656132e-05,19016
1975-01-07,-0.06070684,0.0015245021,-0.0005282536,0.031429928,271.30334,271.51297,273.49652,279.54715,0.7898532,99.94336,174.91893,0.17989095,0.33333334,0.28401566,0.23468018,0.29104677,1.8946826e-05,2.6524067e-05,19016
1975-01-08,-0.4240078,0.0048103957,0.00011175126,0.031624753,271.3917,271.5579,273.49057,279.43234,0.7700635,99.94336,179.76788,0.17594402,0.36930975,0.28672156,0.23498917,0.29100418,6.206334e-05,2.6479363e-05,19016
1975-01-09,-6.572951,4.0350584e-05,-0.00032580644,0.030084332,271.43918,271.6038,273.4852,279.3197,0.7438928,99.94336,182.9326,0.16467285,0.38236108,0.2966582,0.23536873,0.29096285,0.0,2.643466e-05,19016
1975-01-10,-13.673453,0.00019468367,-3.65898e-05,0.030157924,271.26477,271.62982,273.48068,279.20917,0.7374701,99.94336,181.8942,0.16569011,0.3643093,0.30130386,0.23583348,0.29092216,0.0,2.6397407e-05,19016
1975-01-11,-10.928879,0.0019248854,-7.1793795e-05,0.03074781,271.04358,271.6165,273.47488,279.1001,0.73807377,99.94336,180.97687,0.16963704,0.35375977,0.30332246,0.2363364,0.29088083,0.0,2.6345253e-05,19016
1975-01-12,-5.6299167,0.003939676,-0.00022106618,0.033423465,271.17236,271.60138,273.4686,278.99274,0.76588833,99.94336,177.88312,0.18762207,0.34654364,0.3041706,0.23685391,0.29084525,0.0,2.6322901e-05,19016
1975-01-13,-17.314438,4.4047832e-05,-6.48275e-05,0.035773356,271.1218,271.60147,273.4616,278.88742,0.78512836,99.94336,175.78351,0.2035319,0.3410473,0.30443254,0.23737462,0.29080772,0.0,2.6278198e-05,19016
1975-01-14,-9.533761,0.001809615,-0.0004369542,0.036185224,270.99677,271.57697,273.45435,278.78415,0.7822763,99.94336,175.28644,0.20609538,0.33667502,0.30433083,0.23788898,0.29077277,0.0,2.6233494e-05,19016
1975-01-15,-1.6798977,0.0006768584,-0.00011500716,0.037657063,271.2061,271.57016,273.44644,278.6827,0.78223586,99.94336,176.31964,0.21358235,0.33310446,0.30398688,0.23840015,0.29073587,0.0,2.618879e-05,19016
1975-01-16,-1.3340852,0.0026416034,-9.49353e-05,0.039149005,271.3689,271.59464,273.43854,278.58282,0.75176215,99.94336,179.04166,0.21838379,0.33000374,0.30352083,0.23889606,0.29069582,0.0,2.6166439e-05,19016
1975-01-17,-1.668556,0.00055484474,-0.00015868247,0.04056259,271.46863,271.63254,273.43097,278.48456,0.72099155,99.94336,181.9212,0.22318523,0.32718596,0.30299887,0.23938243,0.29065767,0.0,2.6121736e-05,19016
1975-01-18,-1.9384897,0.0004612863,-0.00025629252,0.040821712,271.52417,271.67377,273.42398,278.38785,0.7060408,99.94336,184.47362,0.22131348,0.32458496,0.30244064,0.23985481,0.29061952,0.0,2.6084483e-05,19016
1975-01-19,-0.6908548,0.00075078604,-0.0001560077,0.04123922,271.58865,271.71478,273.4177,278.2925,0.68433964,99.94336,188.41698,0.21862793,0.32216835,0.3018608,0.24031512,0.2905852,0.0,2.604723e-05,19016
1975-01-20,-3.5389352,0.00032307283,-0.00020994246,0.041581195,271.63333,271.7567,273.41254,278.19916,0.66707206,99.94336,191.27603,0.21720378,0.3199183,0.3012651,0.24076462,0.29055214,0.0,2.6017427e-05,19016
1975-01-21,-3.838619,0.00042564684,-0.00011179596,0.041759968,271.62772,271.79236,273.4075,278.10748,0.6651959,99.94336,192.77277,0.21651204,0.31781706,0.30065408,0.24120522,0.2905178,0.0,2.5980175e-05,19016
1975-01-22,-5.6392465,0.0004534751,-8.354336e-05,0.042249322,271.63052,271.8218,273.4029,278.01706,0.6694976,99.94336,193.64908,0.21850586,0.31586328,0.3000323,0.24162929,0.290486,0.0,2.5950372e-05,19016
1975-01-23,-7.4772463,0.0007069233,-7.443875e-05,0.042693496,271.57272,271.84277,273.39832,277.92886,0.6723367,99.94336,193.58365,0.22054036,0.3140545,0.2993978,0.24204381,0.29045358,0.0,2.5905669e-05,19016
1975-01-24,-4.5757003,0.0017023713,-9.4130635e-05,0.04430012,271.58337,271.85602,273.39404,277.84198,0.697137,99.94336,192.24706,0.23010254,0.31238112,0.29875246,0.24244626,0.29042116,0.0,2.5868416e-05,19016
1975-01-25,-7.224347,0.00014626668,-8.061528e-06,0.044701654,271.58078,271.86923,273.38998,277.75662,0.6971967,99.94336,193.38898,0.23095703,0.31083488,0.29810205,0.24283981,0.29039,0.0,2.5831163e-05,19016
1975-01-26,-7.2898717,0.0011240542,-0.00011271238,0.04512469,271.54486,271.87585,273.3851,277.6714,0.6976256,99.94336,193.94366,0.23250325,0.3093923,0.29745102,0.24322002,0.29035696,0.0,2.5808811e-05,19016
1975-01-27,-6.827754,0.0012712956,-7.6666474e-05,0.046663206,271.55933,271.88095,273.38046,277.58893,0.718169,99.94336,192.24738,0.24287923,0.3080527,0.2968019,0.24359512,0.29032072,0.0,2.5764108e-05,19016
1975-01-28,-10.237637,0.00012695193,1.1339784e-05,0.047113974,271.52383,271.88467,273.37616,277.5084,0.71752906,99.94336,192.56573,0.24475098,0.30680785,0.29615274,0.2439518,0.29028574,0.0,2.5734305e-05,19016
