time,temperature_2m,total_precipitation_sum,potential_evaporation_sum,snow_depth_water_equivalent,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,snow_albedo,snow_cover,snow_density,snow_depth,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_runoff_sum,sub_surface_runoff_sum,site_id
1975-01-01,-8.518809,0.0005225718,2.3461878e-05,0.105135836,273.73022,274.03354,274.86234,277.1297,0.8327431,99.875,210.29361,0.5003662,0.34929848,0.35502052,0.36750475,0.36908594,0.0,0.00047050416,70609
1975-01-02,-6.9908805,0.00064609945,2.0503998e-05,0.10593637,273.6393,273.98517,274.85492,277.0813,0.8288003,99.875,211.16275,0.5019531,0.34872183,0.35411707,0.36722946,0.3690796,0.0,0.00047042966,70609
1975-01-03,-1.9535011,0.0067505715,-0.0027135387,0.1086069,273.6435,273.9502,274.84058,277.03317,0.82852787,99.875,212.0231,0.5118001,0.34796587,0.35323206,0.36693192,0.3690796,0.0,0.00047031045,70609
1975-01-04,-1.0705736,0.0031746614,-0.001639761,0.11461663,273.75836,273.96255,274.82404,276.98605,0.80281806,99.875,214.88736,0.53324383,0.34687486,0.35239282,0.36662102,0.36907005,0.0,0.00047019124,70609
1975-01-05,-3.9952955,0.0013294237,-0.0003330931,0.11666139,273.7985,273.99542,274.81308,276.93982,0.7853519,99.875,217.29816,0.5371501,0.34595618,0.3515714,0.36630884,0.36906433,0.0,0.00047005713,70609
1975-01-06,-8.403971,0.000522618,-0.00046703964,0.11718762,273.7068,273.99426,274.80478,276.89398,0.78378654,99.875,219.6162,0.53397626,0.3451538,0.35076842,0.36598268,0.3690567,0.0,0.00046993047,70609
1975-01-07,-10.583818,0.0008612514,-0.00013225526,0.11771671,273.57678,273.9471,274.79202,276.84793,0.7820951,99.875,220.4212,0.53426105,0.34447607,0.34999657,0.365647,0.3690351,0.0,0.00046976656,70609
1975-01-08,-15.097918,0.000472787,0.00010089576,0.11846169,273.4476,273.88373,274.77118,276.80344,0.78167546,99.875,219.53091,0.5399577,0.34464517,0.34933218,0.3653024,0.36902365,0.0,0.0004695952,70609
1975-01-09,-18.169712,0.00021710816,3.4093857e-05,0.11875013,273.27518,273.80594,274.7413,276.7598,0.77696717,99.875,219.083,0.54211426,0.34407425,0.34875298,0.3649521,0.36901665,0.0,0.00046940893,70609
1975-01-10,-17.924267,0.0013159215,-0.00055880845,0.11914281,273.13123,273.7208,274.70325,276.71625,0.7735034,99.875,218.02701,0.54630536,0.34327507,0.34814644,0.3645846,0.3690033,0.0,0.00046920776,70609
1975-01-11,-19.26083,0.0006543081,-0.00014720857,0.12054642,273.0526,273.64325,274.658,276.67252,0.7806604,99.875,211.83267,0.5686849,0.34243074,0.34752846,0.36421522,0.36898994,0.0,0.0004689917,70609
1975-01-12,-24.035517,9.8961595e-05,5.696714e-05,0.12064278,272.92618,273.5694,274.6084,276.628,0.7743627,99.875,212.02213,0.5686035,0.34193864,0.34692702,0.3638382,0.3689785,0.0,0.00046875328,70609
1975-01-13,-17.28034,0.0041886866,-0.0005129799,0.121770225,272.8324,273.49332,274.55478,276.5845,0.7775921,99.875,209.03448,0.58150226,0.34177336,0.34638658,0.36345991,0.36896452,0.0,0.0004685074,70609
1975-01-14,-4.673247,0.0022025139,-0.0021761358,0.12641208,272.88544,273.43307,274.4987,276.5402,0.80956215,99.875,200.97003,0.6289876,0.34135056,0.3458182,0.3630549,0.36894798,0.0,0.0004682243,70609
1975-01-15,-0.18705915,0.0022791207,-0.003797464,0.12858017,273.00287,273.40234,274.44522,276.4952,0.8064405,99.875,206.72916,0.6225586,0.3407936,0.3452085,0.36262956,0.36893144,4.142523e-06,0.0004678741,70609
1975-01-16,1.7259734,0.00056290627,-0.0046603084,0.12740092,273.12958,273.39713,274.3967,276.45166,0.7536466,99.875,216.6647,0.58894855,0.36727715,0.346639,0.36223412,0.36891237,9.2446804e-05,0.00046756119,70609
1975-01-17,1.1303536,0.001967907,-0.0038041323,0.12364769,273.22653,273.40775,274.35522,276.407,0.7068317,99.875,222.62823,0.55562335,0.39201292,0.35977682,0.36197916,0.3688933,6.571412e-05,0.0004672408,70609
1975-01-18,0.8331575,0.0030235113,-0.0025818422,0.12129545,273.29752,273.42776,274.32144,276.36206,0.67367786,99.875,227.80728,0.53275555,0.40331268,0.3804067,0.3622799,0.36887613,7.683039e-05,0.00046691298,70609
1975-01-19,-0.6096373,0.0009003043,-0.00079701096,0.121726036,273.34744,273.45386,274.2946,276.3183,0.6569606,99.875,231.94823,0.5251465,0.382789,0.3836511,0.36333784,0.36886087,0.0,0.0004666224,70609
1975-01-20,-1.6698759,0.008241043,-0.0008539036,0.1256448,273.36682,273.47894,274.27484,276.2744,0.70202804,99.875,231.42609,0.54243976,0.3754673,0.3807818,0.3642629,0.36884943,0.0,0.000466384,70609
1975-01-21,-5.423661,0.00039593392,-0.0019262806,0.13007605,273.3491,273.499,274.25964,276.23102,0.74606556,99.875,230.17023,0.56551105,0.37102762,0.37775102,0.36494255,0.36883545,0.0,0.00046619028,70609
1975-01-22,-5.146896,0.00055782794,-0.0021853223,0.13023496,273.28915,273.50433,274.2478,276.18893,0.74218696,99.875,232.95213,0.5593262,0.367836,0.37498346,0.36542258,0.36882463,0.0,0.00046599656,70609
1975-01-23,-4.329053,0.0005492392,-0.0028441623,0.13063414,273.26633,273.50186,274.23694,276.14624,0.7421037,99.875,235.47687,0.555013,0.36528525,0.3725306,0.36573854,0.3688132,0.0,0.00046584755,70609
1975-01-24,-3.0670743,0.0010179162,-0.0026768893,0.13157435,273.26614,273.49753,274.22568,276.10532,0.7491726,99.875,237.5485,0.55407715,0.36313438,0.37036577,0.36593118,0.36880493,0.0,0.00046569854,70609
1975-01-25,-1.552635,0.0014954774,-0.0018018857,0.13235836,273.2883,273.49594,274.21347,276.06512,0.74854606,99.875,240.33038,0.5509033,0.36126137,0.3684419,0.36602464,0.36879477,0.0,0.00046555698,70609
1975-01-26,-0.97997576,0.0018271804,-0.0006067082,0.1344045,273.333,273.50012,274.20282,276.0244,0.73173946,99.875,243.75226,0.55094403,0.359663,0.36673102,0.36603418,0.36878967,0.0,0.00046541542,70609
1975-01-27,-3.8359735,0.00036762952,-0.00063885003,0.13509047,273.3461,273.5088,274.1933,275.98532,0.7109131,99.875,246.71873,0.5472412,0.35827446,0.36517143,0.36598969,0.3687757,0.0,0.0004652664,70609
1975-01-28,-6.475755,0.00035715997,-3.3460557e-05,0.13535003,273.2872,273.5105,274.18436,275.94687,0.70819926,99.875,248.78416,0.5440674,0.35713387,0.3637422,0.36591277,0.36877123,0.0,0.0004651323,70609
