time,temperature_2m,total_precipitation_sum,potential_evaporation_sum,snow_depth_water_equivalent,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,snow_albedo,snow_cover,snow_density,snow_depth,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_runoff_sum,sub_surface_runoff_sum,site_id
1975-01-01,-3.9349065,0.0025002987,-0.00010523945,0.021693707,271.2216,271.41333,273.36185,277.9504,0.7251763,99.94531,152.63736,0.14160156,0.31482252,0.30512872,0.28768793,0.33234596,0.0,0.00012506545,76638
1975-01-02,-7.256831,0.00164859,-6.0357153e-05,0.024346152,271.21533,271.46387,273.3502,277.85562,0.75497735,99.94531,150.61554,0.16145833,0.31422868,0.30482355,0.28782973,0.33228493,0.0,0.00012478977,76638
1975-01-03,-10.035939,0.00040989666,-0.00020316988,0.025221506,271.1775,271.497,273.33902,277.76242,0.75817883,99.94531,150.41014,0.16711426,0.31367555,0.30453554,0.2879683,0.33222198,0.0,0.00012449175,76638
1975-01-04,-6.6709967,0.005706957,-0.0020376444,0.027357578,271.1633,271.5147,273.3275,277.67093,0.77613586,99.94531,150.43976,0.18098958,0.3129959,0.30426726,0.2881031,0.33216286,0.0,0.00012421608,76638
1975-01-05,-5.595963,0.006632941,-0.0017373562,0.03407522,271.26056,271.53864,273.31796,277.5811,0.8234407,99.94531,150.45279,0.22554524,0.31230035,0.30399957,0.28823662,0.33210182,0.0,0.00012394786,76638
1975-01-06,-5.6724443,0.0039162235,-0.00036808848,0.039694864,271.32202,271.5702,273.30826,277.49246,0.84263813,99.94531,150.45604,0.26330566,0.31163535,0.30374274,0.28836378,0.3320446,0.0,0.00012367219,76638
1975-01-07,-6.250648,0.0039005815,-0.00069426,0.04302299,271.3734,271.6036,273.29895,277.40588,0.84683937,99.94531,150.64842,0.2849121,0.3110485,0.30349985,0.28848648,0.33198166,0.0,0.00012338907,76638
1975-01-08,-8.82806,0.0016192079,-0.000675492,0.04534034,271.40082,271.6364,273.2907,277.32068,0.84673953,99.94531,150.80858,0.3001709,0.31040764,0.30326524,0.2886022,0.3319149,0.0,0.0001231283,76638
1975-01-09,-12.705357,0.0015277249,-0.00017414987,0.047554016,271.38773,271.66238,273.28207,277.23703,0.8464109,99.94531,150.63898,0.31551108,0.309831,0.30303955,0.28871536,0.3318583,0.0,0.00012285262,76638
1975-01-10,-18.736279,0.00014913082,9.931624e-06,0.047821563,271.3284,271.67807,273.27414,277.15497,0.83939785,99.94531,151.33755,0.31583658,0.30930963,0.3028221,0.2888266,0.33179665,0.0,0.0001225844,76638
1975-01-11,-14.103521,0.004081784,-0.00086220354,0.049964983,271.27765,271.6783,273.266,277.0738,0.84048855,99.94531,149.94302,0.332723,0.308733,0.30260468,0.2889309,0.3317407,0.0,0.00012232363,76638
1975-01-12,-13.006707,0.004081282,-0.0002848506,0.053974867,271.32446,271.68057,273.25757,276.99503,0.8474748,99.94531,149.9824,0.3592936,0.30811945,0.30238724,0.2890358,0.3316803,0.0,0.00012204796,76638
1975-01-13,-21.365627,0.00017951429,-0.0002836734,0.055948813,271.31906,271.68668,273.24945,276.91736,0.84603447,99.94531,150.81932,0.370931,0.30759048,0.30216727,0.2891458,0.33162627,0.0,0.00012180209,76638
1975-01-14,-19.915516,0.003045398,-0.00023832172,0.057165105,271.23325,271.68097,273.24063,276.84073,0.8427653,99.94531,148.81248,0.38370767,0.30712318,0.30194792,0.28924307,0.33156204,0.0,0.00012154132,76638
1975-01-15,-4.551805,0.002137515,-0.00021484494,0.06063509,271.3304,271.67767,273.23282,276.76547,0.84696174,99.94531,151.53448,0.39982095,0.30676523,0.30173936,0.28931937,0.33149973,0.0,0.00012126565,76638
1975-01-16,-1.3994335,0.0033804178,-0.00076049566,0.06350732,271.46356,271.69537,273.22443,276.69205,0.83702004,99.94531,156.13475,0.40657553,0.30628905,0.3015283,0.28941345,0.33144316,0.0,0.00012100488,76638
1975-01-17,-0.20468877,0.0008547902,-0.00096842647,0.06484425,271.56906,271.72733,273.21597,276.61957,0.78116715,99.94531,164.55272,0.3943685,0.30576834,0.3013204,0.2895063,0.33138528,0.0,0.00012075901,76638
1975-01-18,-3.2693815,0.00083275733,-0.0011541471,0.06539917,271.63434,271.76477,273.2081,276.54865,0.7472036,99.94531,170.92479,0.3824056,0.30525398,0.30111948,0.28959402,0.33133125,0.0,0.00012050569,76638
1975-01-19,-2.8766458,0.001219666,-0.0007663518,0.06620208,271.66614,271.80112,273.20108,276.47888,0.75079226,99.94531,174.5524,0.37902832,0.30474663,0.3009262,0.2896824,0.3312734,0.0,0.00012025237,76638
1975-01-20,-1.3897651,0.00077356474,-0.0009104535,0.06741989,271.7104,271.83582,273.19412,276.40985,0.7483003,99.94531,178.61163,0.37768555,0.30425897,0.30073866,0.28977266,0.33122,0.0,0.0001199916,76638
1975-01-21,-3.3885865,0.0014910202,-0.0011476055,0.068266,271.749,271.8696,273.18845,276.34332,0.7403235,99.94531,182.52408,0.37390137,0.30383745,0.300553,0.2898445,0.33115578,0.0,0.00011976808,76638
1975-01-22,-4.3815966,0.00041519402,-0.0003392771,0.06903342,271.75473,271.9005,273.183,276.27682,0.7448134,99.94531,185.09015,0.37276205,0.30336633,0.30036864,0.28992462,0.33109793,0.0,0.00011950731,76638
1975-01-23,-5.7340007,0.0004318032,-0.0002650991,0.069337405,271.75867,271.92554,273.17746,276.21246,0.7414841,99.94531,187.87955,0.36905923,0.30291685,0.3001925,0.289999,0.33104515,0.0,0.00011925399,76638
1975-01-24,-8.340755,0.0013028414,-0.0003697127,0.069784164,271.73425,271.94577,273.1722,276.14896,0.740759,99.94531,189.45018,0.36828613,0.30251312,0.30001196,0.2900715,0.3309873,0.0,0.000119015574,76638
1975-01-25,-7.8423486,0.00067245646,-0.00081785023,0.07106662,271.71252,271.95804,273.16788,276.08652,0.7513006,99.94531,188.63312,0.37654623,0.30216852,0.2998333,0.29013887,0.33093452,0.0,0.000118769705,76638
1975-01-26,-7.9754996,0.001671344,-0.0010284558,0.07182217,271.7054,271.9662,273.16254,276.02496,0.7553588,99.94531,189.37791,0.37882486,0.30175337,0.29966164,0.29021263,0.3308773,0.0,0.00011853129,76638
1975-01-27,-8.838008,0.003181237,-0.00043553114,0.07473242,271.7015,271.9724,273.1578,275.9654,0.78141063,99.94531,185.23697,0.40315756,0.30136108,0.29948616,0.29027686,0.3308258,0.0,0.00011829287,76638
1975-01-28,-10.161465,0.00022294521,-0.00021908432,0.07591935,271.69507,271.97665,273.15277,275.90634,0.78561634,99.94531,184.85089,0.41064453,0.30099487,0.29930624,0.29034552,0.3307692,0.0,0.000118047,76638
1975-01-29,-9.165292,0.00044383405,-0.00018568337,0.07623764,271.6816,271.97842,273.14734,275.84872,0.78080285,99.94531,186.10936,0.40938315,0.30067825,0.2991295,0.29041353,0.33071837,0.0,0.00011781603,76638
1975-01-30,-8.014763,0.0002955109,-0.00022020936,0.076633215,271.69147,271.97955,273.1425,275.79166,0.776675,99.94531,187.7985,0.40799966,0.30040804,0.29896227,0.29047456,0.33065924,0.0,0.00011757761,76638
1975-01-31,-10.06962,0.00026892612,-0.0005546734,0.07686516,271.69464,271.9819,273.13757,275.73657,0.77170825,99.94531,189.83951,0.40498862,0.30022368,0.2987906,0.29053244,0.33060136,0.0,0.000117354095,76638
1975-02-01,-12.958245,0.00020135404,-0.00036911666,0.0769608,271.64536,271.98032,273.1318,275.68127,0.7654735,99.94531,191.33429,0.40201822,0.299956,0.29862657,0.2905941,0.33055115,0.0,0.00011712313,76638
1975-02-02,-13.919621,0.0003468156,-0.00042841583,0.07716656,271.6021,271.97186,273.12622,275.62827,0.76072323,99.94531,191.98729,0.4017334,0.29963556,0.29846254,0.29065385,0.3304952,0.0,0.00011688471,76638
1975-02-03,-14.270166,0.00048412383,-0.00023908168,0.0774428,271.5423,271.9573,273.12033,275.57547,0.75679564,99.94531,191.67511,0.40368652,0.29939333,0.29829916,0.2907009,0.33044496,0.0,0.00011665374,76638
1975-02-04,-11.038656,0.0015840218,-0.00052931905,0.078739844,271.5409,271.94043,273.1137,275.52362,0.7650659,99.94531,189.28384,0.41548666,0.29916382,0.29813895,0.2907467,0.33038774,0.0,0.00011642277,76638
1975-02-05,-7.208135,0.0037458441,-0.00056765974,0.0809476,271.5811,271.92932,273.10703,275.47305,0.7810514,99.94531,187.16502,0.43180338,0.29894257,0.29797363,0.2907988,0.33033624,0.0,0.000116191804,76638
1975-02-06,-11.991758,0.0010686815,-0.0007462427,0.08369541,271.62424,271.9269,273.10025,275.4233,0.79922307,99.94531,185.12401,0.45170084,0.29867998,0.2978096,0.29084334,0.3302835,0.0,0.000115953386,76638
1975-02-07,-15.365046,0.00060818496,-0.00035195053,0.08406659,271.57834,271.92432,273.09366,275.37415,0.794943,99.94531,185.45963,0.45300293,0.29852548,0.29765382,0.29088655,0.33022246,0.0,0.00011572987,76638
1975-02-08,-19.149725,0.00058309437,-0.00041273236,0.08477684,271.52808,271.91415,273.0865,275.32617,0.7937696,99.94531,182.9466,0.4630941,0.29826164,0.29750252,0.2909336,0.33017287,0.0,0.0001154989,76638
1975-02-09,-25.962597,9.467006e-05,-0.00014840066,0.08486871,271.4199,271.89478,273.07892,275.27902,0.7871076,99.94531,183.22589,0.46305338,0.29802766,0.2973455,0.29097366,0.3301201,0.0,0.000115290284,76638
1975-02-10,-20.019049,0.0012997129,-0.00027804077,0.08544489,271.32968,271.86154,273.07123,275.23212,0.7847294,99.94531,180.93683,0.47147623,0.297863,0.29719543,0.29101944,0.33006796,0.0,0.00011507422,76638
1975-02-11,-19.192686,0.0009783801,-0.00035244226,0.08694136,271.35162,271.83072,273.06277,275.18652,0.79103446,99.94531,174.41241,0.49812827,0.2976462,0.29704604,0.2910646,0.33001962,0.0,0.0001148507,76638
1975-02-12,-22.484026,4.6601017e-05,-0.00018066913,0.08716726,271.33737,271.8069,273.05347,275.1418,0.785232,99.94531,174.6315,0.49906412,0.29749107,0.29689026,0.29110527,0.3299624,0.0,0.00011461973,76638
1975-02-13,-19.148022,0.00016618073,-0.00025639683,0.08725059,271.30624,271.7817,273.04456,275.09726,0.7778932,99.94531,175.62271,0.4967041,0.2974186,0.29674911,0.29114023,0.3299071,0.0,0.000114411116,76638
1975-02-14,-10.421101,0.0042177597,-0.00045777857,0.08883488,271.34543,271.76093,273.03445,275.05377,0.7851455,99.94531,174.32974,0.5087077,0.29734167,0.2966118,0.29117393,0.32985815,0.0,0.0001141876,76638
1975-02-15,-1.2666324,0.0043238006,-0.0008453131,0.093164004,271.46494,271.75665,273.02487,275.011,0.8056454,99.94531,175.43912,0.5308024,0.2973919,0.29647318,0.2912108,0.3298041,0.0,0.00011397153,76638
1975-02-16,-0.6524732,0.01384285,-0.0017824322,0.10128915,271.59006,271.77206,273.01553,274.96902,0.8062141,99.94531,184.59146,0.5472005,0.30078125,0.29637465,0.2912464,0.32975516,5.6922436e-06,0.000113762915,76638
1975-02-17,-10.850748,0.0033733756,-0.0016751587,0.11149522,271.64032,271.7965,273.00616,274.92728,0.83228123,99.94531,182.86131,0.6090088,0.30235735,0.29637274,0.29128394,0.32970557,0.0,0.0001135394,76638
1975-02-18,-16.645815,0.0012497753,-0.0007109195,0.11217455,271.5902,271.81516,272.9979,274.88614,0.8286239,99.94531,183.22818,0.6113281,0.3018519,0.29637527,0.2913189,0.3296534,0.0,0.00011333823,76638
1975-02-19,-15.14609,0.0011468083,-0.00036700815,0.11334956,271.54642,271.82294,272.98935,274.84598,0.8271152,99.94531,180.58853,0.62719727,0.3015016,0.29637146,0.2913494,0.32960573,0.0,0.000113122165,76638
1975-02-20,-13.094328,0.00040100812,-0.0006149113,0.1143345,271.54797,271.8255,272.98093,274.80692,0.8245733,99.94531,180.25064,0.63395184,0.30117354,0.296353,0.29137802,0.32955042,0.0,0.0001129061,76638
1975-02-21,-19.221672,0.00032053888,-0.00056789815,0.11459788,271.53644,271.8284,272.9723,274.76788,0.81877464,99.94531,181.63507,0.63065594,0.3006611,0.29633585,0.29140726,0.32949385,0.0,0.00011269748,76638
1975-02-22,-22.982203,1.016109e-05,-0.000444144,0.11461699,271.47427,271.82468,272.96423,274.72913,0.81120086,99.94531,183.06053,0.6260579,0.30023956,0.2962996,0.29144034,0.32944742,0.0,0.00011249632,76638
1975-02-23,-16.242502,0.0011288724,-0.00017175078,0.11489022,271.4179,271.8114,272.9559,274.6916,0.8051517,99.94531,183.9505,0.6243083,0.30000114,0.29625702,0.2914734,0.32939848,0.0,0.00011228025,76638
1975-02-24,-2.6106584,0.0009246527,-0.0012239218,0.116586685,271.48715,271.80054,272.94727,274.65503,0.8089893,99.94531,185.88736,0.6274821,0.30062166,0.29622778,0.291495,0.3293457,0.0,0.00011206418,76638
1975-02-25,-2.3798685,0.0012266666,-0.0015697181,0.1168919,271.59814,271.80725,272.93832,274.61832,0.80403304,99.94531,192.18456,0.60823566,0.300162,0.2961947,0.2915255,0.32929802,0.0,0.00011186302,76638
1975-02-26,-4.321719,0.000726521,-0.0012665391,0.1181767,271.65887,271.824,272.9297,274.58215,0.80638325,99.94531,196.48436,0.60148114,0.2997786,0.29616418,0.29155478,0.32924524,0.0,0.00011164695,76638
1975-02-27,-6.5384316,0.0004469037,-0.0026100352,0.11826587,271.67758,271.84293,272.92197,274.54675,0.8006036,99.94531,200.95929,0.588501,0.29961395,0.29612604,0.29157767,0.32919502,0.0,0.000111445785,76638
1975-02-28,-7.1712213,0.0030187666,-0.0022620186,0.119894825,271.67914,271.85907,272.91394,274.51166,0.80819744,99.94531,202.7526,0.59069824,0.29920197,0.29608536,0.29159737,0.32914415,0.0,0.00011124462,76638
1975-03-01,-6.6222863,0.0016771686,-0.0022519678,0.121989645,271.6838,271.87265,272.90692,274.47748,0.81667435,99.94531,203.9567,0.59798175,0.29879317,0.29603577,0.29162535,0.32909203,0.0,0.00011104345,76638
1975-03-02,-6.5574346,0.001770503,-0.0009337142,0.123241626,271.6922,271.88458,272.89896,274.4446,0.8177097,99.94531,206.0257,0.59761554,0.29852423,0.29599127,0.29165015,0.3290418,0.0,0.00011084229,76638
1975-03-03,-8.783939,0.00054594874,-0.0023623556,0.124343395,271.70044,271.89563,272.89194,274.4107,0.81812644,99.94531,208.13573,0.5970459,0.29818025,0.2959334,0.29167747,0.32899728,0.0,0.00011064857,76638
1975-03-04,-10.338765,2.3788214e-05,-0.0014442429,0.12422625,271.66342,271.90167,272.8844,274.37772,0.81082386,99.94531,210.91925,0.58858234,0.2979177,0.29587555,0.29170036,0.32894453,0.0,0.000110432506,76638
1975-03-05,-7.979031,0.0004880201,-0.0010158941,0.1242919,271.64566,271.90292,272.87842,274.34546,0.8038446,99.94531,213.61392,0.5812988,0.29773712,0.29581705,0.29172388,0.32889876,0.0,0.00011023134,76638
1975-03-06,-2.4126325,0.0010248187,-0.0014145002,0.1251349,271.6839,271.90506,272.87183,274.3143,0.8024961,99.94531,216.24706,0.57832843,0.2975146,0.2957554,0.29174295,0.3288498,0.0,0.000110037625,76638
1975-03-07,0.41842106,0.003438895,-0.0023034737,0.12692122,271.76193,271.91565,272.86438,274.28528,0.7785913,99.94531,223.0169,0.56888837,0.2972037,0.29568735,0.2917684,0.32879767,0.0,0.00010983646,76638
1975-03-08,0.421881,0.001998806,-0.0012660623,0.12959874,271.8333,271.93378,272.85773,274.25943,0.75110734,99.94531,229.36554,0.5650635,0.29873276,0.29562888,0.29178873,0.3287436,3.606081e-06,0.00010963529,76638
1975-03-09,0.45376676,0.002451369,-0.0014773905,0.13121216,271.89023,271.9572,272.85187,274.2361,0.7304679,99.94531,234.28741,0.56018066,0.30740103,0.29574648,0.2918129,0.32869974,1.4737248e-05,0.000109411776,76638
1975-03-10,0.8766438,0.00081562606,-0.001830563,0.13057208,271.93674,271.98285,272.84558,274.21387,0.7022239,99.94531,239.11359,0.5464274,0.33252144,0.29679045,0.2918364,0.32865334,3.3929944e-05,0.00010921061,76638
1975-03-11,0.13043429,0.0036445681,-0.002525717,0.1308506,271.97656,272.00992,272.8401,274.19257,0.7014705,99.94531,241.99771,0.54048663,0.35303625,0.30015245,0.29188094,0.32860246,2.630055e-05,0.00010898709,76638
