date,lvl_sm,q_cms_s,lvl_mbs,q_mm_day
2008-01-01,10.0,3.73,35.54,0.4454346924671735
2008-01-02,20.0,3.74,35.64,0.4466288873531444
2008-01-03,31.0,3.74,35.75,0.4466288873531444
2008-01-04,38.0,3.75,35.82,0.4478230822391154
2008-01-05,51.0,3.76,35.95,0.4490172771250864
2008-01-06,67.0,3.77,36.11,0.4502114720110574
2008-01-07,76.0,3.77,36.2,0.4502114720110574
2008-01-08,80.0,3.78,36.24,0.4514056668970283
2008-01-09,78.0,3.79,36.22,0.4525998617829993
2008-01-10,76.0,3.8,36.2,0.4537940566689702
2008-01-11,77.0,3.81,36.21,0.4549882515549412
2008-01-12,75.0,3.81,36.19,0.4549882515549412
2008-01-13,73.0,3.82,36.17,0.4561824464409122
2008-01-14,66.0,3.83,36.1,0.4573766413268832
2008-01-15,62.0,3.84,36.06,0.4585708362128541
2008-01-16,58.0,3.84,36.02,0.4585708362128541
2008-01-17,55.0,3.85,35.989999999999995,0.4597650310988251
2008-01-18,52.0,3.86,35.96,0.4609592259847961
2008-01-19,47.0,3.87,35.91,0.4621534208707671
2008-01-20,44.0,3.87,35.879999999999995,0.4621534208707671
2008-01-21,43.0,3.88,35.87,0.463347615756738
2008-01-22,44.0,3.89,35.879999999999995,0.464541810642709
2008-01-23,44.0,3.9,35.879999999999995,0.46573600552868
2008-01-24,43.0,3.9,35.87,0.46573600552868
2008-01-25,41.0,3.91,35.849999999999994,0.466930200414651
2008-01-26,41.0,3.92,35.849999999999994,0.468124395300622
2008-01-27,41.0,3.92,35.849999999999994,0.468124395300622
2008-01-28,40.0,3.92,35.84,0.468124395300622
2008-01-29,40.0,3.93,35.84,0.4693185901865929
2008-01-30,40.0,3.93,35.84,0.4693185901865929
2008-01-31,40.0,3.93,35.84,0.4693185901865929
2008-02-01,40.0,3.93,35.84,0.4693185901865929
2008-02-02,40.0,3.93,35.84,0.4693185901865929
2008-02-03,37.0,3.94,35.809999999999995,0.4705127850725639
2008-02-04,35.0,3.94,35.79,0.4705127850725639
2008-02-05,33.0,3.94,35.77,0.4705127850725639
2008-02-06,33.0,3.88,35.77,0.463347615756738
2008-02-07,34.0,3.81,35.78,0.4549882515549412
2008-02-08,32.0,3.75,35.76,0.4478230822391154
2008-02-09,31.0,3.68,35.75,0.4394637180373186
2008-02-10,30.0,3.62,35.739999999999995,0.4322985487214927
2008-02-11,30.0,3.55,35.739999999999995,0.4239391845196959
2008-02-12,29.0,3.49,35.73,0.4167740152038701
2008-02-13,28.0,3.42,35.72,0.4084146510020732
2008-02-14,28.0,3.36,35.72,0.4012494816862474
2008-02-15,27.0,3.29,35.71,0.3928901174844506
2008-02-16,27.0,3.23,35.71,0.3857249481686247
2008-02-17,25.0,3.16,35.69,0.3773655839668279
2008-02-18,26.0,3.3,35.7,0.3940843123704216
2008-02-19,31.0,3.43,35.75,0.4096088458880442
2008-02-20,32.0,3.57,35.76,0.4263275742916378
2008-02-21,34.0,3.71,35.78,0.4430463026952315
2008-02-22,33.0,3.84,35.77,0.4585708362128541
2008-02-23,33.0,3.98,35.77,0.4752895646164478
2008-02-24,37.0,4.11,35.809999999999995,0.4908140981340705
2008-02-25,36.0,4.25,35.8,0.5075328265376642
2008-02-26,38.0,4.22,35.82,0.5039502418797512
2008-02-27,39.0,4.18,35.83,0.4991734623358673
2008-02-28,40.0,4.15,35.84,0.4955908776779544
2008-02-29,42.0,4.11,35.86,0.4908140981340705
2008-03-01,46.0,4.08,35.9,0.4872315134761575
2008-03-02,45.0,4.05,35.89,0.4836489288182446
2008-03-03,42.0,4.01,35.86,0.4788721492743607
2008-03-04,40.0,3.98,35.84,0.4752895646164478
2008-03-05,39.0,3.94,35.83,0.4705127850725639
2008-03-06,38.0,3.91,35.82,0.466930200414651
2008-03-07,37.0,3.89,35.809999999999995,0.464541810642709
2008-03-08,37.0,3.86,35.809999999999995,0.4609592259847961
2008-03-09,37.0,3.84,35.809999999999995,0.4585708362128541
2008-03-10,38.0,3.82,35.82,0.4561824464409122
2008-03-11,38.0,3.8,35.82,0.4537940566689702
2008-03-12,37.0,3.77,35.809999999999995,0.4502114720110574
2008-03-13,37.0,3.75,35.809999999999995,0.4478230822391154
2008-03-14,36.0,3.73,35.8,0.4454346924671735
2008-03-15,36.0,3.7,35.8,0.4418521078092605
2008-03-16,36.0,3.68,35.8,0.4394637180373186
2008-03-17,36.0,3.65,35.8,0.4358811333794056
2008-03-18,35.0,3.63,35.79,0.4334927436074637
2008-03-19,35.0,3.6,35.79,0.4299101589495508
2008-03-20,35.0,3.57,35.79,0.4263275742916378
2008-03-21,34.0,3.55,35.78,0.4239391845196959
2008-03-22,34.0,3.52,35.78,0.420356599861783
2008-03-23,35.0,3.49,35.79,0.4167740152038701
2008-03-24,36.0,3.47,35.8,0.4143856254319281
2008-03-25,34.0,3.44,35.78,0.4108030407740152
2008-03-26,38.0,3.47,35.82,0.4143856254319281
2008-03-27,41.0,3.49,35.849999999999994,0.4167740152038701
2008-03-28,39.0,3.52,35.83,0.420356599861783
2008-03-29,37.0,3.55,35.809999999999995,0.4239391845196959
2008-03-30,35.0,3.58,35.79,0.4275217691776088
2008-03-31,34.0,3.6,35.78,0.4299101589495508
2008-04-01,32.0,3.63,35.76,0.4334927436074637
2008-04-02,29.0,3.66,35.73,0.4370753282653766
2008-04-03,26.0,3.69,35.7,0.4406579129232895
2008-04-04,25.0,3.71,35.69,0.4430463026952315
2008-04-05,24.0,3.74,35.68,0.4466288873531444
2008-04-06,22.0,3.62,35.66,0.4322985487214927
2008-04-07,18.0,3.5,35.62,0.417968210089841
2008-04-08,14.0,3.38,35.58,0.4036378714581893
2008-04-09,16.0,3.74,35.599999999999994,0.4466288873531444
2008-04-10,16.0,3.74,35.599999999999994,0.4466288873531444
2008-04-11,18.0,4.45,35.62,0.5314167242570836
2008-04-12,22.0,5.17,35.66,0.6173987560469938
2008-04-13,24.0,5.88,35.68,0.702186592950933
2008-04-14,25.0,6.6,35.69,0.7881686247408431
2008-04-15,27.0,7.31,35.71,0.8729564616447824
2008-04-16,28.0,8.03,35.72,0.9589384934346924
2008-04-17,29.0,8.74,35.73,1.0437263303386315
2008-04-18,30.0,9.46,35.739999999999995,1.129708362128542
2008-04-19,32.0,10.2,35.76,1.2180787836903937
2008-04-20,33.0,10.9,35.77,1.301672425708362
2008-04-21,35.0,11.6,35.79,1.3852660677263304
2008-04-22,37.0,12.6,35.809999999999995,1.5046855563234278
2008-04-23,38.0,13.6,35.82,1.6241050449205252
2008-04-24,39.0,14.6,35.83,1.7435245335176226
2008-04-25,42.0,15.5,35.86,1.8510020732550103
2008-04-26,43.0,16.4,35.87,1.9584796129923976
2008-04-27,45.0,17.0,35.89,2.0301313061506567
2008-04-28,46.0,17.6,35.9,2.101782999308915
2008-04-29,49.0,18.1,35.93,2.161492743607464
2008-04-30,52.0,18.7,35.96,2.233144436765722
2008-05-01,57.0,21.8,36.01,2.603344851416724
2008-05-02,66.0,26.1,36.1,3.116848652384243
2008-05-03,74.0,30.2,36.18,3.606468555632343
2008-05-04,79.0,32.9,36.23,3.9289011748445057
2008-05-05,81.0,34.0,36.25,4.0602626123013135
2008-05-06,83.0,35.1,36.27,4.19162404975812
2008-05-07,81.0,34.0,36.25,4.0602626123013135
2008-05-08,76.0,31.3,36.2,3.73782999308915
2008-05-09,73.0,29.7,36.17,3.546758811333794
2008-05-10,69.0,27.6,36.13,3.2959778852798896
2008-05-11,67.0,26.6,36.11,3.176558396682792
2008-05-12,65.0,25.6,36.09,3.0571389080856943
2008-05-13,63.0,24.6,36.07,2.937719419488597
2008-05-14,61.0,23.6,36.05,2.8182999308915
2008-05-15,58.0,22.2,36.02,2.6511126468555632
2008-05-16,56.0,21.3,36.0,2.543635107118176
2008-05-17,54.0,20.4,35.98,2.436157567380788
2008-05-18,52.0,19.5,35.96,2.3286800276434003
2008-05-19,49.0,18.2,35.93,2.173434692467173
2008-05-20,47.0,17.3,35.91,2.0659571527297858
2008-05-21,46.0,16.8,35.9,2.006247408431237
2008-05-22,44.0,16.0,35.879999999999995,1.9107118175535591
2008-05-23,42.0,15.1,35.86,1.8032342778161716
2008-05-24,38.0,13.4,35.82,1.6002211472011056
2008-05-25,37.0,13.0,35.809999999999995,1.5524533517622667
2008-05-26,35.0,12.2,35.79,1.456917760884589
2008-05-27,33.0,11.4,35.77,1.3613821700069109
2008-05-28,32.0,11.1,35.76,1.3255563234277816
2008-05-29,31.0,10.8,35.75,1.2897304768486526
2008-05-30,29.0,10.4,35.73,1.2419626814098137
2008-05-31,28.0,10.1,35.72,1.2061368348306842
2008-06-01,25.0,9.71,35.69,1.1595632342778164
2008-06-02,24.0,9.36,35.68,1.117766413268832
2008-06-03,24.0,9.02,35.68,1.0771637871458188
2008-06-04,22.0,8.67,35.66,1.0353669661368348
2008-06-05,21.0,8.32,35.65,0.9935701451278508
2008-06-06,20.0,7.97,35.64,0.9517733241188666
2008-06-07,19.0,7.61,35.629999999999995,0.9087823082239116
2008-06-08,18.0,7.26,35.62,0.8669854872149274
2008-06-09,18.0,6.9,35.62,0.8239944713199724
2008-06-10,17.0,6.55,35.61,0.7821976503109882
2008-06-11,17.0,6.55,35.61,0.7821976503109882
2008-06-12,18.0,6.76,35.62,0.8072757429163787
2008-06-13,17.0,6.55,35.61,0.7821976503109882
2008-06-14,17.0,6.55,35.61,0.7821976503109882
