date,lvl_sm,q_cms_s,lvl_mbs,q_mm_day
2008-01-01,99.0,4.2,119.77,0.4565395439888582
2008-01-02,96.0,3.67,119.74,0.3989286015331214
2008-01-03,96.0,3.47,119.74,0.3771886232479376
2008-01-04,98.0,3.57,119.76,0.3880586123905295
2008-01-05,99.0,3.46,119.77,0.3761016243336785
2008-01-06,100.0,3.42,119.78,0.3717536286766417
2008-01-07,100.0,3.27,119.78,0.3554486449627539
2008-01-08,101.0,3.21,119.79,0.3489266514771988
2008-01-09,103.0,3.33,119.81,0.361970638448309
2008-01-10,105.0,3.43,119.83,0.3728406275909009
2008-01-11,106.0,3.44,119.84,0.3739276265051601
2008-01-12,107.0,3.43,119.85,0.3728406275909009
2008-01-13,109.0,3.61,119.87,0.3924066080475663
2008-01-14,110.0,3.8,119.88,0.4130595874184908
2008-01-15,110.0,3.9,119.88,0.4239295765610826
2008-01-16,111.0,3.98,119.89,0.4326255678751561
2008-01-17,110.0,4.0,119.88,0.4347995657036745
2008-01-18,110.0,4.0,119.88,0.4347995657036745
2008-01-19,110.0,4.14,119.88,0.4500175505033031
2008-01-20,110.0,4.1,119.88,0.4456695548462663
2008-01-21,110.0,4.0,119.88,0.4347995657036745
2008-01-22,109.0,3.81,119.87,0.41414658633275
2008-01-23,110.0,3.8,119.88,0.4130595874184908
2008-01-24,110.0,3.7,119.88,0.4021895982758989
2008-01-25,110.0,3.6,119.88,0.3913196091333071
2008-01-26,110.0,3.5,119.88,0.3804496199907152
2008-01-27,111.0,3.47,119.89,0.3771886232479376
2008-01-28,111.0,3.47,119.89,0.3771886232479376
2008-01-29,111.0,3.37,119.89,0.3663186341053458
2008-01-30,111.0,3.3,119.89,0.3587096417055315
2008-01-31,111.0,3.26,119.89,0.3543616460484947
2008-02-01,112.0,3.36,119.9,0.3652316351910866
2008-02-02,112.0,3.26,119.9,0.3543616460484947
2008-02-03,113.0,3.32,119.91,0.3608836395340498
2008-02-04,114.0,3.41,119.92,0.3706666297623825
2008-02-05,114.0,3.41,119.92,0.3706666297623825
2008-02-06,115.0,3.36,119.93,0.3652316351910866
2008-02-07,116.0,3.42,119.94,0.3717536286766417
2008-02-08,116.0,3.42,119.94,0.3717536286766417
2008-02-09,116.0,3.42,119.94,0.3717536286766417
2008-02-10,116.0,3.47,119.94,0.3771886232479376
2008-02-11,116.0,3.42,119.94,0.3717536286766417
2008-02-12,116.0,3.42,119.94,0.3717536286766417
2008-02-13,116.0,3.42,119.94,0.3717536286766417
2008-02-14,116.0,3.42,119.94,0.3717536286766417
2008-02-15,116.0,3.42,119.94,0.3717536286766417
2008-02-16,115.0,3.36,119.93,0.3652316351910866
2008-02-17,116.0,3.53,119.94,0.3837106167334927
2008-02-18,116.0,3.53,119.94,0.3837106167334927
2008-02-19,117.0,3.63,119.95,0.3945806058760846
2008-02-20,117.0,3.63,119.95,0.3945806058760846
2008-02-21,117.0,3.63,119.95,0.3945806058760846
2008-02-22,116.0,3.53,119.94,0.3837106167334927
2008-02-23,116.0,3.57,119.94,0.3880586123905295
2008-02-24,117.0,3.63,119.95,0.3945806058760846
2008-02-25,118.0,3.69,119.96,0.4011025993616398
2008-02-26,118.0,3.69,119.96,0.4011025993616398
2008-02-27,118.0,3.57,119.96,0.3880586123905295
2008-02-28,120.0,3.72,119.98,0.4043635961044173
2008-02-29,121.0,3.81,119.99,0.41414658633275
2008-03-01,121.0,3.81,119.99,0.41414658633275
2008-03-02,121.0,3.81,119.99,0.41414658633275
2008-03-03,122.0,3.9,120.0,0.4239295765610826
2008-03-04,122.0,3.9,120.0,0.4239295765610826
2008-03-05,121.0,3.81,119.99,0.41414658633275
2008-03-06,121.0,3.81,119.99,0.41414658633275
2008-03-07,120.0,3.72,119.98,0.4043635961044173
2008-03-08,120.0,3.72,119.98,0.4043635961044173
2008-03-09,119.0,3.66,119.97,0.3978416026188622
2008-03-10,119.0,3.61,119.97,0.3924066080475663
2008-03-11,118.0,3.57,119.96,0.3880586123905295
2008-03-12,118.0,3.57,119.96,0.3880586123905295
2008-03-13,118.0,3.57,119.96,0.3880586123905295
2008-03-14,119.0,3.66,119.97,0.3978416026188622
2008-03-15,120.0,3.84,119.98,0.4174075830755275
2008-03-16,121.0,3.94,119.99,0.4282775722181194
2008-03-17,122.0,4.03,120.0,0.4380605624464521
2008-03-18,121.0,3.94,119.99,0.4282775722181194
2008-03-19,121.0,4.06,119.99,0.4413215591892296
2008-03-20,121.0,4.03,119.99,0.4380605624464521
2008-03-21,121.0,4.06,119.99,0.4413215591892296
2008-03-22,122.0,4.29,120.0,0.4663225342171909
2008-03-23,123.0,4.36,120.01,0.4739315266170052
2008-03-24,123.0,4.36,120.01,0.4739315266170052
2008-03-25,122.0,4.42,120.0,0.4804535201025603
2008-03-26,123.0,4.49,120.01,0.4880625125023746
2008-03-27,123.0,4.62,120.01,0.5021934983877441
2008-03-28,122.0,4.55,120.0,0.4945845059879298
2008-03-29,121.0,4.57,119.99,0.4967585038164481
2008-03-30,120.0,4.55,119.98,0.4945845059879298
2008-03-31,120.0,4.96,119.98,0.5391514614725564
2008-04-01,119.0,5.49,119.97,0.5967624039282933
2008-04-02,117.0,5.97,119.95,0.6489383518127343
2008-04-03,115.0,6.38,119.93,0.6935053072973609
2008-04-04,114.0,6.71,119.92,0.7293762714679141
2008-04-05,111.0,6.73,119.89,0.7315502692964324
2008-04-06,109.0,6.93,119.87,0.7532902475816161
2008-04-07,106.0,6.78,119.84,0.7369852638677283
2008-04-08,106.0,7.32,119.84,0.7956832052377244
2008-04-09,110.0,8.7,119.88,0.945689055405492
2008-04-10,116.0,10.4,119.94,1.130478870829554
2008-04-11,127.0,13.2,120.05,1.434838566822126
2008-04-12,137.0,15.9,120.15,1.7283282736721062
2008-04-13,140.0,16.7,120.18,1.8152881868128408
2008-04-14,140.0,16.7,120.18,1.8152881868128408
2008-04-15,139.0,16.5,120.17,1.7935482085276575
2008-04-16,146.0,18.9,120.24,2.0544279479498617
2008-04-17,147.0,19.4,120.25,2.108777893662821
2008-04-18,151.0,20.8,120.29,2.260957741659108
2008-04-19,156.0,22.8,120.34,2.478357524510945
2008-04-20,158.0,24.0,120.36,2.608797394222047
2008-04-21,167.0,30.0,120.45,3.260996742777559
2008-04-22,172.0,32.2,120.5,3.5001365039145806
2008-04-23,173.0,32.7,120.51,3.55448644962754
2008-04-24,182.0,36.8,120.6,4.000156004473805
2008-04-25,191.0,41.2,120.69,4.478435526747848
