date,lvl_sm,q_cms_s,lvl_mbs,q_mm_day
2008-01-01,373.0,,815.5500000000001,
2008-01-02,372.0,,815.5400000000001,
2008-01-03,372.0,,815.5400000000001,
2008-01-04,373.0,,815.5500000000001,
2008-01-05,372.0,,815.5400000000001,
2008-01-06,372.0,,815.5400000000001,
2008-01-07,371.0,,815.5300000000001,
2008-01-08,371.0,,815.5300000000001,
2008-01-09,370.0,,815.5200000000001,
2008-01-10,371.0,,815.5300000000001,
2008-01-11,371.0,,815.5300000000001,
2008-01-12,371.0,,815.5300000000001,
2008-01-13,370.0,,815.5200000000001,
2008-01-14,370.0,,815.5200000000001,
2008-01-15,370.0,,815.5200000000001,
2008-01-16,370.0,,815.5200000000001,
2008-01-17,369.0,,815.5100000000001,
2008-01-18,369.0,,815.5100000000001,
2008-01-19,368.0,,815.5,
2008-01-20,368.0,,815.5,
2008-01-21,368.0,,815.5,
2008-01-22,369.0,,815.5100000000001,
2008-01-23,369.0,,815.5100000000001,
2008-01-24,369.0,,815.5100000000001,
2008-01-25,370.0,,815.5200000000001,
2008-01-26,369.0,,815.5100000000001,
2008-01-27,370.0,,815.5200000000001,
2008-01-28,370.0,,815.5200000000001,
2008-01-29,370.0,,815.5200000000001,
2008-01-30,372.0,,815.5400000000001,
2008-01-31,372.0,,815.5400000000001,
2008-02-01,371.0,,815.5300000000001,
2008-02-02,370.0,,815.5200000000001,
2008-02-03,370.0,,815.5200000000001,
2008-02-04,371.0,,815.5300000000001,
2008-02-05,370.0,,815.5200000000001,
2008-02-06,370.0,,815.5200000000001,
2008-02-07,369.0,,815.5100000000001,
2008-02-08,369.0,,815.5100000000001,
2008-02-09,368.0,,815.5,
2008-02-10,369.0,,815.5100000000001,
2008-02-11,369.0,,815.5100000000001,
2008-02-12,370.0,,815.5200000000001,
2008-02-13,370.0,,815.5200000000001,
2008-02-14,369.0,,815.5100000000001,
2008-02-15,368.0,,815.5,
2008-02-16,368.0,,815.5,
2008-02-17,369.0,,815.5100000000001,
2008-02-18,370.0,,815.5200000000001,
2008-02-19,371.0,,815.5300000000001,
2008-02-20,371.0,,815.5300000000001,
2008-02-21,370.0,,815.5200000000001,
2008-02-22,369.0,,815.5100000000001,
2008-02-23,369.0,,815.5100000000001,
2008-02-24,368.0,,815.5,
2008-02-25,369.0,,815.5100000000001,
2008-02-26,370.0,,815.5200000000001,
2008-02-27,371.0,,815.5300000000001,
2008-02-28,371.0,,815.5300000000001,
2008-02-29,371.0,,815.5300000000001,
2008-03-01,371.0,,815.5300000000001,
2008-03-02,371.0,,815.5300000000001,
2008-03-03,372.0,,815.5400000000001,
2008-03-04,372.0,,815.5400000000001,
2008-03-05,373.0,,815.5500000000001,
2008-03-06,372.0,,815.5400000000001,
2008-03-07,373.0,,815.5500000000001,
2008-03-08,373.0,,815.5500000000001,
2008-03-09,372.0,,815.5400000000001,
2008-03-10,371.0,,815.5300000000001,
2008-03-11,392.0,,815.74,
2008-03-12,383.0,,815.6500000000001,
2008-03-13,378.0,,815.6,
2008-03-14,376.0,,815.58,
2008-03-15,378.0,,815.6,
2008-03-16,378.0,,815.6,
2008-03-17,376.0,,815.58,
2008-03-18,376.0,,815.58,
