date,lvl_sm,q_cms_s,lvl_mbs,q_mm_day
2008-01-01,53.0,7.67,55.03,0.2047595167624978
2008-01-02,53.0,7.65,55.03,0.2042255936418655
2008-01-03,54.0,7.79,55.04,0.2079630554862918
2008-01-04,54.0,7.77,55.04,0.2074291323656594
2008-01-05,54.0,7.76,55.04,0.2071621708053433
2008-01-06,55.0,7.81,55.05,0.2084969786069241
2008-01-07,55.0,7.79,55.05,0.2079630554862918
2008-01-08,56.0,7.93,55.06,0.2117005173307181
2008-01-09,57.0,8.06,55.07,0.2151710176148282
2008-01-10,57.0,8.04,55.07,0.2146370944941958
2008-01-11,58.0,8.17,55.08,0.218107594778306
2008-01-12,58.0,8.15,55.08,0.2175736716576737
2008-01-13,60.0,8.35,55.1,0.2229129028639969
2008-01-14,61.0,8.49,55.11,0.2266503647084232
2008-01-15,61.0,8.46,55.11,0.2258494800274748
2008-01-16,61.0,8.44,55.11,0.2253155569068424
2008-01-17,61.0,8.43,55.11,0.2250485953465263
2008-01-18,62.0,8.55,55.12,0.2282521340703203
2008-01-19,62.0,8.54,55.12,0.227985172510004
2008-01-20,62.0,8.52,55.12,0.2274512493893717
2008-01-21,62.0,8.49,55.12,0.2266503647084232
2008-01-22,62.0,8.48,55.12,0.2263834031481071
2008-01-23,62.0,8.46,55.12,0.2258494800274748
2008-01-24,63.0,8.58,55.13,0.2290530187512687
2008-01-25,63.0,8.57,55.13,0.2287860571909526
2008-01-26,64.0,8.69,55.14,0.2319895959147465
2008-01-27,64.0,8.66,55.14,0.231188711233798
2008-01-28,65.0,8.72,55.15,0.232790480595695
2008-01-29,65.0,8.7,55.15,0.2322565574750626
2008-01-30,66.0,8.82,55.16,0.2354600961988567
2008-01-31,66.0,8.8,55.16,0.2349261730782244
2008-02-01,65.0,8.64,55.15,0.2306547881131657
2008-02-02,64.0,8.55,55.14,0.2282521340703203
2008-02-03,63.0,8.39,55.13,0.2239807491052616
2008-02-04,63.0,8.37,55.13,0.2234468259846292
2008-02-05,62.0,8.21,55.12,0.2191754410195707
2008-02-06,60.0,7.91,55.1,0.2111665942100857
2008-02-07,59.0,7.79,55.09,0.2079630554862918
2008-02-08,57.0,7.61,55.07,0.2031577474006008
2008-02-09,55.0,7.35,55.05,0.1962167468323805
2008-02-10,55.0,7.38,55.05,0.197017631513329
2008-02-11,54.0,7.33,55.04,0.1956828237117482
2008-02-12,54.0,7.36,55.04,0.1964837083926967
2008-02-13,54.0,7.41,55.04,0.1978185161942775
2008-02-14,54.0,7.45,55.04,0.1988863624355422
2008-02-15,54.0,7.49,55.04,0.1999542086768068
2008-02-16,54.0,7.53,55.04,0.2010220549180715
2008-02-17,53.0,7.42,55.03,0.1980854777545937
2008-02-18,53.0,7.46,55.03,0.1991533239958584
2008-02-19,52.0,7.37,55.02,0.1967506699530129
2008-02-20,52.0,7.41,55.02,0.1978185161942775
2008-02-21,52.0,7.45,55.02,0.1988863624355422
2008-02-22,52.0,7.49,55.02,0.1999542086768068
2008-02-23,54.0,7.82,55.04,0.2087639401672403
2008-02-24,55.0,7.94,55.05,0.2119674788910342
2008-02-25,55.0,7.99,55.05,0.213302286692615
2008-02-26,55.0,8.03,55.05,0.2143701329338797
2008-02-27,54.0,7.99,55.04,0.213302286692615
2008-02-28,54.0,8.17,55.04,0.218107594778306
2008-02-29,54.0,8.35,55.04,0.2229129028639969
2008-03-01,54.0,8.32,55.04,0.2221120181830485
2008-03-02,56.0,8.77,55.06,0.2341252883972759
2008-03-03,63.0,10.1,55.13,0.2696311759193256
2008-03-04,70.0,11.5,55.2,0.3070057943635886
2008-03-05,79.0,13.5,55.29,0.3603981064268214
2008-03-06,81.0,14.1,55.31,0.3764158000457913
2008-03-07,73.0,12.7,55.23,0.3390411816015283
2008-03-08,80.0,14.4,55.3,0.3844246468552762
2008-03-09,77.0,14.0,55.27,0.3737461844426297
2008-03-10,67.0,12.1,55.17,0.3230234879825585
2008-03-11,63.0,11.5,55.13,0.3070057943635886
2008-03-12,58.0,10.7,55.08,0.2856488695382955
2008-03-13,54.0,10.0,55.04,0.2669615603161641
2008-03-14,54.0,10.4,55.04,0.2776400227288106
2008-03-15,52.0,10.6,55.02,0.2829792539351339
2008-03-16,47.0,10.9,54.97,0.2909881007446188
2008-03-17,47.0,11.1,54.97,0.2963273319509421
2008-03-18,48.0,11.4,54.98,0.304336178760427
2008-03-19,46.0,11.6,54.96,0.3096754099667503
2008-03-20,44.0,12.4,54.94,0.3310323347920434
2008-03-21,49.0,13.2,54.99,0.3523892596173366
2008-03-22,48.0,14.0,54.98,0.3737461844426297
2008-03-23,47.0,14.9,54.97,0.3977727248710844
2008-03-24,50.0,15.7,55.0,0.4191296496963775
2008-03-25,51.0,16.5,55.01,0.4404865745216706
2008-03-26,70.0,17.3,55.2,0.4618434993469638
2008-03-27,134.0,46.0,55.84,1.2280231774543546
2008-03-28,257.0,74.6,57.07,1.991533239958584
2008-03-29,286.0,88.0,57.36,2.349261730782244
2008-03-30,305.0,116.0,57.55,3.096754099667503
2008-03-31,366.0,121.0,58.16,3.230234879825585
2008-04-01,451.0,164.0,59.01,4.378169589185091
2008-04-02,426.0,151.0,58.76,4.031119560774077
2008-04-03,409.0,142.0,58.59,3.7908541564895297
2008-04-04,393.0,134.0,58.43,3.5772849082365985
2008-04-05,383.0,129.0,58.33,3.4438041280785163
2008-04-06,364.0,120.0,58.14,3.2035387237939688
2008-04-07,367.0,122.0,58.17,3.256931035857201
2008-04-08,403.0,139.0,58.53,3.71076568839468
2008-04-09,423.0,149.0,58.73,3.9777272487108446
2008-04-10,477.0,178.0,59.27,4.75191577362772
2008-04-11,506.0,194.0,59.56,5.179054270133583
2008-04-12,487.0,183.0,59.37,4.885396553785802
2008-04-13,424.0,150.0,58.74,4.004423404742461
2008-04-14,371.0,124.0,58.21,3.310323347920434
2008-04-15,335.0,107.0,57.85,2.856488695382956
2008-04-16,291.0,87.4,57.41,2.3332440371632743
2008-04-17,244.0,68.2,56.94,1.8206778413562388
2008-04-18,205.0,53.6,56.55,1.4309139632946393
2008-04-19,170.0,41.5,56.2,1.1078904753120808
2008-04-20,154.0,36.4,56.04,0.9717400795508372
2008-04-21,142.0,32.7,55.92,0.8729643022338566
2008-04-22,136.0,30.9,55.86,0.824911221376947
2008-04-23,127.0,28.2,55.77,0.7528316000915827
2008-04-24,124.0,27.4,55.74,0.7314746752662895
2008-04-25,119.0,26.0,55.69,0.6941000568220266
2008-04-26,111.0,23.8,55.61,0.6353685135524705
2008-04-27,105.0,22.2,55.55,0.5926546639018843
2008-04-28,101.0,21.1,55.51,0.5632888922671062
2008-04-29,98.0,20.3,55.48,0.541931967441813
2008-04-30,97.0,20.1,55.47,0.5365927362354899
2008-05-01,95.0,19.6,55.45,0.5232446582196816
2008-05-02,93.0,19.1,55.43,0.5098965802038734
2008-05-03,90.0,18.3,55.4,0.4885396553785802
2008-05-04,86.0,17.3,55.36,0.4618434993469638
2008-05-05,81.0,16.1,55.31,0.4298081121090242
2008-05-06,79.0,15.7,55.29,0.4191296496963775
2008-05-07,78.0,15.4,55.28,0.4111208028868927
2008-05-08,88.0,17.8,55.38,0.475191577362772
2008-05-09,86.0,17.3,55.36,0.4618434993469638
2008-05-10,84.0,16.8,55.34,0.4484954213311556
2008-05-11,79.0,15.7,55.29,0.4191296496963775
2008-05-12,73.0,14.3,55.23,0.3817550312521146
2008-05-13,72.0,14.0,55.22,0.3737461844426297
2008-05-14,70.0,13.6,55.2,0.3630677220299831
2008-05-15,71.0,13.8,55.21,0.3684069532363064
2008-05-16,74.0,14.5,55.24,0.3870942624584378
2008-05-17,76.0,15.0,55.26,0.4004423404742461
2008-05-18,76.0,15.0,55.26,0.4004423404742461
2008-05-19,72.0,14.0,55.22,0.3737461844426297
2008-05-20,69.0,13.4,55.19,0.3577284908236598
2008-05-21,66.0,12.7,55.16,0.3390411816015283
2008-05-22,64.0,12.3,55.14,0.3283627191888817
2008-05-23,63.0,12.1,55.13,0.3230234879825585
2008-05-24,61.0,11.6,55.11,0.3096754099667503
