date,lvl_sm,q_cms_s,lvl_mbs,q_mm_day
2008-01-01,133.0,0.21,209.68,0.0013796951667553
2008-01-02,133.0,0.21,209.68,0.0013796951667553
2008-01-03,132.0,0.22,209.67,0.0014453949366008
2008-01-04,132.0,0.22,209.67,0.0014453949366008
2008-01-05,132.0,0.22,209.67,0.0014453949366008
2008-01-06,132.0,0.22,209.67,0.0014453949366008
2008-01-07,132.0,0.22,209.67,0.0014453949366008
2008-01-08,132.0,0.23,209.67,0.0015110947064463
2008-01-09,132.0,0.23,209.67,0.0015110947064463
2008-01-10,132.0,0.23,209.67,0.0015110947064463
2008-01-11,132.0,0.24,209.67,0.0015767944762918
2008-01-12,132.0,0.24,209.67,0.0015767944762918
2008-01-13,132.0,0.25,209.67,0.0016424942461373
2008-01-14,132.0,0.25,209.67,0.0016424942461373
2008-01-15,132.0,0.26,209.67,0.0017081940159828
2008-01-16,132.0,0.26,209.67,0.0017081940159828
2008-01-17,131.0,0.27,209.66,0.0017738937858283
2008-01-18,131.0,0.27,209.66,0.0017738937858283
2008-01-19,131.0,0.28,209.66,0.0018395935556738
2008-01-20,131.0,0.28,209.66,0.0018395935556738
2008-01-21,131.0,0.28,209.66,0.0018395935556738
2008-01-22,131.0,0.28,209.66,0.0018395935556738
2008-01-23,131.0,0.29,209.66,0.0019052933255193
2008-01-24,131.0,0.29,209.66,0.0019052933255193
2008-01-25,131.0,0.29,209.66,0.0019052933255193
2008-01-26,131.0,0.29,209.66,0.0019052933255193
2008-01-27,131.0,0.29,209.66,0.0019052933255193
2008-01-28,131.0,0.29,209.66,0.0019052933255193
2008-01-29,131.0,0.3,209.66,0.0019709930953648
2008-01-30,131.0,0.3,209.66,0.0019709930953648
2008-01-31,131.0,0.3,209.66,0.0019709930953648
2008-02-01,132.0,0.3,209.67,0.0019709930953648
2008-02-02,132.0,0.31,209.67,0.0020366928652103
2008-02-03,132.0,0.31,209.67,0.0020366928652103
2008-02-04,133.0,0.31,209.68,0.0020366928652103
2008-02-05,133.0,0.32,209.68,0.0021023926350558
2008-02-06,133.0,0.32,209.68,0.0021023926350558
2008-02-07,134.0,0.33,209.69,0.0021680924049012
2008-02-08,134.0,0.33,209.69,0.0021680924049012
2008-02-09,134.0,0.33,209.69,0.0021680924049012
2008-02-10,134.0,0.34,209.69,0.0022337921747467
2008-02-11,135.0,0.34,209.7,0.0022337921747467
2008-02-12,135.0,0.34,209.7,0.0022337921747467
2008-02-13,135.0,0.35,209.7,0.0022994919445922
2008-02-14,135.0,0.35,209.7,0.0022994919445922
2008-02-15,135.0,0.35,209.7,0.0022994919445922
2008-02-16,135.0,0.36,209.7,0.0023651917144377
2008-02-17,135.0,0.37,209.7,0.0024308914842832
2008-02-18,135.0,0.37,209.7,0.0024308914842832
2008-02-19,135.0,0.38,209.7,0.0024965912541287
2008-02-20,135.0,0.38,209.7,0.0024965912541287
2008-02-21,136.0,0.38,209.71,0.0024965912541287
2008-02-22,136.0,0.38,209.71,0.0024965912541287
2008-02-23,136.0,0.38,209.71,0.0024965912541287
2008-02-24,136.0,0.38,209.71,0.0024965912541287
2008-02-25,136.0,0.38,209.71,0.0024965912541287
2008-02-26,136.0,0.37,209.71,0.0024308914842832
2008-02-27,136.0,0.37,209.71,0.0024308914842832
2008-02-28,136.0,0.37,209.71,0.0024308914842832
2008-02-29,136.0,0.37,209.71,0.0024308914842832
2008-03-01,136.0,0.37,209.71,0.0024308914842832
2008-03-02,136.0,0.37,209.71,0.0024308914842832
2008-03-03,136.0,0.37,209.71,0.0024308914842832
2008-03-04,137.0,0.37,209.72,0.0024308914842832
