date,lvl_sm,q_cms_s,lvl_mbs,q_mm_day
2008-01-01,208.0,0.46,37.53,0.1014345909718518
2008-01-02,208.0,0.45,37.53,0.0992294911681158
2008-01-03,208.0,0.44,37.53,0.0970243913643799
2008-01-04,208.0,0.43,37.53,0.094819291560644
2008-01-05,206.0,0.43,37.510000000000005,0.094819291560644
2008-01-06,204.0,0.42,37.49,0.0926141917569081
2008-01-07,201.0,0.41,37.46,0.0904090919531722
2008-01-08,200.0,0.41,37.45,0.0904090919531722
2008-01-09,207.0,0.41,37.52,0.0904090919531722
2008-01-10,206.0,0.41,37.510000000000005,0.0904090919531722
2008-01-11,204.0,0.41,37.49,0.0904090919531722
2008-01-12,202.0,0.41,37.470000000000006,0.0904090919531722
2008-01-13,202.0,0.41,37.470000000000006,0.0904090919531722
2008-01-14,202.0,0.41,37.470000000000006,0.0904090919531722
2008-01-15,200.0,0.41,37.45,0.0904090919531722
2008-01-16,199.0,0.41,37.440000000000005,0.0904090919531722
2008-01-17,198.0,0.41,37.43,0.0904090919531722
2008-01-18,199.0,0.41,37.440000000000005,0.0904090919531722
2008-01-19,199.0,0.41,37.440000000000005,0.0904090919531722
2008-01-20,200.0,0.42,37.45,0.0926141917569081
2008-01-21,200.0,0.42,37.45,0.0926141917569081
2008-01-22,201.0,0.42,37.46,0.0926141917569081
2008-01-23,201.0,0.42,37.46,0.0926141917569081
2008-01-24,202.0,0.42,37.470000000000006,0.0926141917569081
2008-01-25,202.0,0.43,37.470000000000006,0.094819291560644
2008-01-26,202.0,0.43,37.470000000000006,0.094819291560644
2008-01-27,202.0,0.43,37.470000000000006,0.094819291560644
2008-01-28,202.0,0.43,37.470000000000006,0.094819291560644
2008-01-29,202.0,0.44,37.470000000000006,0.0970243913643799
2008-01-30,201.0,0.44,37.46,0.0970243913643799
2008-01-31,200.0,0.44,37.45,0.0970243913643799
2008-02-01,223.0,0.45,37.68,0.0992294911681158
2008-02-02,203.0,0.45,37.48,0.0992294911681158
2008-02-03,202.0,0.45,37.470000000000006,0.0992294911681158
2008-02-04,202.0,0.46,37.470000000000006,0.1014345909718518
2008-02-05,202.0,0.46,37.470000000000006,0.1014345909718518
2008-02-06,202.0,0.46,37.470000000000006,0.1014345909718518
2008-02-07,202.0,0.46,37.470000000000006,0.1014345909718518
2008-02-08,202.0,0.46,37.470000000000006,0.1014345909718518
2008-02-09,221.0,0.46,37.66,0.1014345909718518
2008-02-10,202.0,0.47,37.470000000000006,0.1036396907755877
2008-02-11,202.0,0.47,37.470000000000006,0.1036396907755877
2008-02-12,202.0,0.47,37.470000000000006,0.1036396907755877
2008-02-13,202.0,0.47,37.470000000000006,0.1036396907755877
2008-02-14,202.0,0.47,37.470000000000006,0.1036396907755877
2008-02-15,202.0,0.47,37.470000000000006,0.1036396907755877
2008-02-16,202.0,0.47,37.470000000000006,0.1036396907755877
2008-02-17,202.0,0.47,37.470000000000006,0.1036396907755877
2008-02-18,223.0,0.47,37.68,0.1036396907755877
2008-02-19,202.0,0.47,37.470000000000006,0.1036396907755877
2008-02-20,202.0,0.48,37.470000000000006,0.1058447905793236
2008-02-21,202.0,0.48,37.470000000000006,0.1058447905793236
2008-02-22,202.0,0.48,37.470000000000006,0.1058447905793236
2008-02-23,202.0,0.48,37.470000000000006,0.1058447905793236
2008-02-24,202.0,0.48,37.470000000000006,0.1058447905793236
2008-02-25,202.0,0.5,37.470000000000006,0.1102549901867954
2008-02-26,203.0,0.5,37.48,0.1102549901867954
2008-02-27,218.0,0.81,37.63,0.1786130841026086
2008-02-28,234.0,1.32,37.790000000000006,0.2910731740931399
2008-02-29,276.0,3.28,38.21,0.7232727356253781
2008-03-01,296.0,4.25,38.41,0.9371674165877611
2008-03-02,330.0,6.85,38.75,1.5104933655590975
2008-03-03,466.0,37.9,40.11,8.357328256159095
2008-03-04,448.0,29.7,39.93000000000001,6.549146417095649
2008-03-05,344.0,8.07,38.89,1.7795155416148782
2008-03-06,278.0,3.37,38.23,0.7431186338590012
2008-03-07,254.0,2.25,37.99,0.4961474558405794
2008-03-08,253.0,2.21,37.98,0.4873270566256358
2008-03-09,259.0,2.44,38.040000000000006,0.5380443521115618
2008-03-10,249.0,2.06,37.940000000000005,0.4542505595695972
2008-03-11,244.0,1.91,37.89,0.4211740625135585
2008-03-12,241.0,1.77,37.86,0.3903026652612558
2008-03-13,238.0,1.68,37.830000000000005,0.3704567670276326
2008-03-14,243.0,1.65,37.88,0.3638414676164249
2008-03-15,247.0,1.73,37.92,0.3814822660463122
2008-03-16,251.0,1.84,37.96,0.4057383638874072
2008-03-17,243.0,1.67,37.88,0.3682516672238967
2008-03-18,242.0,1.63,37.870000000000005,0.3594312680089531
2008-03-19,250.0,1.81,37.95,0.3991230644761995
2008-03-20,256.0,2.06,38.010000000000005,0.4542505595695972
2008-03-21,271.0,2.91,38.16,0.6416840428871494
2008-03-22,267.0,2.64,38.120000000000005,0.5821463481862799
2008-03-23,253.0,1.93,37.98,0.4255842621210304
2008-03-24,267.0,3.05,38.120000000000005,0.6725554401394521
2008-03-25,305.0,5.0,38.5,1.1025499018679543
2008-03-26,311.0,5.32,38.56,1.173113095587503
2008-03-27,297.0,4.58,38.42,1.0099357101110462
2008-03-28,256.0,2.54,38.010000000000005,0.5600953501489208
2008-03-29,241.0,2.0,37.86,0.4410199607471817
2008-03-30,237.0,1.84,37.82,0.4057383638874072
2008-03-31,234.0,1.73,37.790000000000006,0.3814822660463122
2008-04-01,234.0,1.72,37.790000000000006,0.3792771662425763
2008-04-02,239.0,1.86,37.84,0.410148563494879
2008-04-03,238.0,1.88,37.830000000000005,0.4145587631023508
2008-04-04,233.0,1.72,37.78,0.3792771662425763
2008-04-05,229.0,1.6,37.74,0.3528159685977454
2008-04-06,227.0,1.54,37.720000000000006,0.3395853697753299
2008-04-07,225.0,1.35,37.7,0.2976884735043477
2008-04-08,223.0,1.2,37.68,0.264611976448309
2008-04-09,222.0,1.12,37.67,0.2469711780184218
2008-04-10,225.0,1.28,37.7,0.2822527748781963
2008-04-11,224.0,1.25,37.690000000000005,0.2756374754669886
