date,lvl_sm,q_cms_s,lvl_mbs,q_mm_day
2008-01-01,-40.0,231.0,81.00999999999999,0.198981614997653
2008-01-02,-42.0,229.0,80.99,0.1972588304522188
2008-01-03,-42.0,229.0,80.99,0.1972588304522188
2008-01-04,-40.0,231.0,81.00999999999999,0.198981614997653
2008-01-05,-42.0,229.0,80.99,0.1972588304522188
2008-01-06,-40.0,231.0,81.00999999999999,0.198981614997653
2008-01-07,-38.0,234.0,81.03,0.2015657918158043
2008-01-08,-38.0,234.0,81.03,0.2015657918158043
2008-01-09,-37.0,236.0,81.03999999999999,0.2032885763612385
2008-01-10,-35.0,239.0,81.06,0.2058727531793899
2008-01-11,-33.0,243.0,81.08,0.2093183222702583
2008-01-12,-36.0,238.0,81.05,0.2050113609066728
2008-01-13,-38.0,234.0,81.03,0.2015657918158043
2008-01-14,-40.0,231.0,81.00999999999999,0.198981614997653
2008-01-15,-40.0,231.0,81.00999999999999,0.198981614997653
2008-01-16,-40.0,227.0,81.00999999999999,0.1955360459067845
2008-01-17,-40.0,227.0,81.00999999999999,0.1955360459067845
2008-01-18,-40.0,227.0,81.00999999999999,0.1955360459067845
2008-01-19,-40.0,227.0,81.00999999999999,0.1955360459067845
2008-01-20,-40.0,227.0,81.00999999999999,0.1955360459067845
2008-01-21,-40.0,227.0,81.00999999999999,0.1955360459067845
2008-01-22,-42.0,225.0,80.99,0.1938132613613503
2008-01-23,-44.0,218.0,80.97,0.1877835154523305
2008-01-24,-44.0,218.0,80.97,0.1877835154523305
2008-01-25,-44.0,218.0,80.97,0.1877835154523305
2008-01-26,-44.0,214.0,80.97,0.184337946361462
2008-01-27,-44.0,214.0,80.97,0.184337946361462
2008-01-28,-43.0,215.0,80.97999999999999,0.1851993386341792
2008-01-29,-41.0,213.0,81.0,0.1834765540887449
2008-01-30,-40.0,214.0,81.00999999999999,0.184337946361462
2008-01-31,-38.0,217.0,81.03,0.1869221231796134
2008-02-01,-37.0,215.0,81.03999999999999,0.1851993386341792
2008-02-02,-38.0,213.0,81.03,0.1834765540887449
2008-02-03,-38.0,213.0,81.03,0.1834765540887449
2008-02-04,-40.0,210.0,81.00999999999999,0.1808923772705936
2008-02-05,-38.0,209.0,81.03,0.1800309849978765
2008-02-06,-40.0,206.0,81.00999999999999,0.1774468081797252
2008-02-07,-39.0,207.0,81.02,0.1783082004524423
2008-02-08,-36.0,212.0,81.05,0.1826151618160278
2008-02-09,-30.0,216.0,81.11,0.1860607309068963
2008-02-10,-23.0,226.0,81.17999999999999,0.1946746536340674
2008-02-11,-21.0,229.0,81.2,0.1972588304522188
2008-02-12,-31.0,215.0,81.1,0.1851993386341792
2008-02-13,-31.0,215.0,81.1,0.1851993386341792
2008-02-14,-18.0,233.0,81.22999999999999,0.2007043995430872
2008-02-15,-14.0,239.0,81.27,0.2058727531793899
2008-02-16,-14.0,239.0,81.27,0.2058727531793899
2008-02-17,-14.0,239.0,81.27,0.2058727531793899
2008-02-18,-17.0,235.0,81.24,0.2024271840885214
2008-02-19,-19.0,232.0,81.22,0.1998430072703701
2008-02-20,-21.0,229.0,81.2,0.1972588304522188
2008-02-21,-22.0,228.0,81.19,0.1963974381795016
2008-02-22,-24.0,225.0,81.17,0.1938132613613503
2008-02-23,-18.0,233.0,81.22999999999999,0.2007043995430872
2008-02-24,-13.0,240.0,81.28,0.206734145452107
2008-02-25,-13.0,240.0,81.28,0.206734145452107
2008-02-26,-18.0,233.0,81.22999999999999,0.2007043995430872
2008-02-27,-16.0,236.0,81.25,0.2032885763612385
2008-02-28,-17.0,235.0,81.24,0.2024271840885214
2008-02-29,-9.0,246.0,81.32,0.2119024990884097
2008-03-01,-3.0,255.0,81.38,0.2196550295428637
2008-03-02,2.0,262.0,81.42999999999999,0.2256847754518835
2008-03-03,1.0,266.0,81.42,0.2291303445427519
2008-03-04,-8.0,253.0,81.33,0.2179322449974294
2008-03-05,-4.0,259.0,81.36999999999999,0.2231005986337321
2008-03-06,10.0,285.0,81.50999999999999,0.245496797724377
2008-03-07,16.0,294.0,81.57,0.2532493281788311
2008-03-08,18.0,297.0,81.59,0.2558335049969824
2008-03-09,20.0,306.0,81.61,0.2635860354514364
2008-03-10,17.0,301.0,81.58,0.2592790740878509
2008-03-11,7.0,286.0,81.47999999999999,0.2463581899970942
2008-03-12,-1.0,274.0,81.39999999999999,0.2360214827244888
2008-03-13,9.0,284.0,81.5,0.2446354054516599
2008-03-14,31.0,322.0,81.72,0.2773683118149102
2008-03-15,40.0,333.0,81.81,0.2868436268147984
2008-03-16,43.0,339.0,81.84,0.2920119804511011
2008-03-17,32.0,311.0,81.72999999999999,0.267892996815022
2008-03-18,23.0,294.0,81.64,0.2532493281788311
2008-03-19,23.0,288.0,81.64,0.2480809745425284
2008-03-20,33.0,306.0,81.74,0.2635860354514364
2008-03-21,45.0,329.0,81.86,0.28339805772393
2008-03-22,57.0,344.0,81.97999999999999,0.2963189418146867
2008-03-23,57.0,344.0,81.97999999999999,0.2963189418146867
2008-03-24,53.0,344.0,81.94,0.2963189418146867
2008-03-25,40.0,320.0,81.81,0.275645527269476
2008-03-26,43.0,332.0,81.84,0.2859822345420814
2008-03-27,51.0,355.0,81.92,0.3057942568145749
2008-03-28,42.0,358.0,81.83,0.3083784336327263
2008-03-29,19.0,322.0,81.6,0.2773683118149102
2008-03-30,11.0,332.0,81.52,0.2859822345420814
2008-03-31,32.0,402.0,81.72999999999999,0.3462796936322792
2008-04-01,73.0,536.0,82.14,0.4617062581763723
2008-04-02,190.0,909.0,83.31,0.7830055758998553
2008-04-03,242.0,1150.0,83.83,0.9906011136246796
2008-04-04,294.0,1430.0,84.35,1.231790949985471
2008-04-05,337.0,1850.0,84.78,1.5935757045266583
2008-04-06,364.0,2280.0,85.05,1.9639743817950168
2008-04-07,374.0,2330.0,85.14999999999999,2.0070439954308723
2008-04-08,378.0,2350.0,85.19,2.0242718408852145
2008-04-09,387.0,2400.0,85.28,2.06734145452107
2008-04-10,406.0,2490.0,85.47,2.1448667590656103
2008-04-11,433.0,2630.0,85.74,2.265461677246006
2008-04-12,456.0,2750.0,85.97,2.36882874997206
2008-04-13,469.0,2820.0,86.1,2.4291262090622574
2008-04-14,481.0,2890.0,86.22,2.4894236681524555
2008-04-15,501.0,3020.0,86.42,2.60140466360568
2008-04-16,522.0,3150.0,86.63,2.7133856590589045
