date,lvl_sm,q_cms_s,lvl_mbs,q_mm_day
2008-01-01,347.0,11.0,150.99,0.1461443809300035
2008-01-02,347.0,11.0,150.99,0.1461443809300035
2008-01-03,347.0,11.0,150.99,0.1461443809300035
2008-01-04,347.0,11.0,150.99,0.1461443809300035
2008-01-05,348.0,11.1,151.0,0.1474729662111853
2008-01-06,348.0,11.1,151.0,0.1474729662111853
2008-01-07,348.0,11.2,151.0,0.1488015514923672
2008-01-08,349.0,11.3,151.01000000000002,0.1501301367735491
2008-01-09,349.0,11.3,151.01000000000002,0.1501301367735491
2008-01-10,349.0,11.3,151.01000000000002,0.1501301367735491
2008-01-11,348.0,11.2,151.0,0.1488015514923672
2008-01-12,347.0,11.1,150.99,0.1474729662111853
2008-01-13,347.0,11.1,150.99,0.1474729662111853
2008-01-14,346.0,11.1,150.98000000000002,0.1474729662111853
2008-01-15,346.0,11.1,150.98000000000002,0.1474729662111853
2008-01-16,346.0,11.1,150.98000000000002,0.1474729662111853
2008-01-17,346.0,11.2,150.98000000000002,0.1488015514923672
2008-01-18,346.0,11.2,150.98000000000002,0.1488015514923672
2008-01-19,346.0,11.3,150.98000000000002,0.1501301367735491
2008-01-20,346.0,11.3,150.98000000000002,0.1501301367735491
2008-01-21,346.0,11.3,150.98000000000002,0.1501301367735491
2008-01-22,346.0,11.3,150.98000000000002,0.1501301367735491
2008-01-23,346.0,11.3,150.98000000000002,0.1501301367735491
2008-01-24,346.0,11.3,150.98000000000002,0.1501301367735491
2008-01-25,346.0,11.2,150.98000000000002,0.1488015514923672
2008-01-26,346.0,11.2,150.98000000000002,0.1488015514923672
2008-01-27,347.0,11.3,150.99,0.1501301367735491
2008-01-28,347.0,11.3,150.99,0.1501301367735491
2008-01-29,347.0,11.3,150.99,0.1501301367735491
2008-01-30,347.0,11.3,150.99,0.1501301367735491
2008-01-31,347.0,11.3,150.99,0.1501301367735491
2008-02-01,347.0,11.3,150.99,0.1501301367735491
2008-02-02,347.0,11.4,150.99,0.1514587220547309
2008-02-03,347.0,11.4,150.99,0.1514587220547309
2008-02-04,347.0,11.4,150.99,0.1514587220547309
2008-02-05,347.0,11.4,150.99,0.1514587220547309
2008-02-06,347.0,11.5,150.99,0.1527873073359128
2008-02-07,347.0,11.5,150.99,0.1527873073359128
2008-02-08,347.0,11.5,150.99,0.1527873073359128
2008-02-09,347.0,11.6,150.99,0.1541158926170946
2008-02-10,347.0,11.6,150.99,0.1541158926170946
2008-02-11,347.0,11.6,150.99,0.1541158926170946
2008-02-12,347.0,11.5,150.99,0.1527873073359128
2008-02-13,347.0,11.5,150.99,0.1527873073359128
2008-02-14,347.0,11.5,150.99,0.1527873073359128
2008-02-15,347.0,11.5,150.99,0.1527873073359128
2008-02-16,347.0,11.4,150.99,0.1514587220547309
2008-02-17,347.0,11.4,150.99,0.1514587220547309
2008-02-18,347.0,11.4,150.99,0.1514587220547309
2008-02-19,347.0,11.3,150.99,0.1501301367735491
2008-02-20,347.0,11.3,150.99,0.1501301367735491
2008-02-21,347.0,11.4,150.99,0.1514587220547309
2008-02-22,347.0,11.6,150.99,0.1541158926170946
2008-02-23,347.0,11.7,150.99,0.1554444778982764
2008-02-24,347.0,11.8,150.99,0.1567730631794583
2008-02-25,347.0,12.0,150.99,0.159430233741822
2008-02-26,347.0,12.1,150.99,0.1607588190230039
2008-02-27,347.0,12.2,150.99,0.1620874043041857
2008-02-28,347.0,12.4,150.99,0.1647445748665494
2008-02-29,347.0,12.5,150.99,0.1660731601477313
2008-03-01,348.0,12.5,151.0,0.1660731601477313
2008-03-02,350.0,12.6,151.02,0.1674017454289131
2008-03-03,350.0,12.7,151.02,0.168730330710095
2008-03-04,352.0,12.7,151.04000000000002,0.168730330710095
2008-03-05,354.0,12.8,151.06,0.1700589159912768
2008-03-06,354.0,12.9,151.06,0.1713875012724587
2008-03-07,354.0,12.9,151.06,0.1713875012724587
2008-03-08,354.0,13.0,151.06,0.1727160865536405
2008-03-09,354.0,13.0,151.06,0.1727160865536405
2008-03-10,353.0,13.1,151.05,0.1740446718348224
2008-03-11,353.0,13.2,151.05,0.1753732571160042
2008-03-12,352.0,13.4,151.04000000000002,0.1780304276783679
2008-03-13,352.0,13.5,151.04000000000002,0.1793590129595498
2008-03-14,352.0,13.6,151.04000000000002,0.1806875982407316
2008-03-15,352.0,13.8,151.04000000000002,0.1833447688030953
2008-03-16,355.0,13.9,151.07000000000002,0.1846733540842772
2008-03-17,357.0,14.1,151.09,0.1873305246466409
2008-03-18,358.0,14.2,151.10000000000002,0.1886591099278227
2008-03-19,358.0,14.4,151.10000000000002,0.1913162804901864
2008-03-20,358.0,14.5,151.10000000000002,0.1926448657713683
2008-03-21,358.0,15.8,151.10000000000002,0.2099164744267323
2008-03-22,359.0,17.1,151.11,0.2271880830820964
2008-03-23,360.0,18.3,151.12,0.2431311064562786
2008-03-24,360.0,19.6,151.12,0.2604027151116427
2008-03-25,361.0,20.9,151.13000000000002,0.2776743237670067
2008-03-26,363.0,21.4,151.15,0.284317250172916
2008-03-27,365.0,22.1,151.17000000000002,0.293617347141189
2008-03-28,369.0,23.6,151.21,0.3135461263589167
2008-03-29,376.0,26.5,151.28,0.3520750995131904
2008-03-30,386.0,31.0,151.38000000000002,0.4118614371663736
2008-03-31,404.0,39.9,151.56,0.5301055271915583
2008-04-01,442.0,60.7,151.94,0.8064512656773832
2008-04-02,477.0,80.6,152.29000000000002,1.0708397366325713
2008-04-03,508.0,100.0,152.60000000000002,1.3285852811818504
2008-04-04,551.0,130.0,153.03,1.7271608655364057
2008-04-05,591.0,159.0,153.43,2.112450597079142
2008-04-06,621.0,185.0,153.73000000000002,2.457882770186423
2008-04-07,632.0,194.0,153.84,2.57745544549279
2008-04-08,637.0,199.0,153.89,2.6438847095518825
2008-04-09,643.0,204.0,153.95000000000002,2.7103139736109747
2008-04-10,649.0,209.0,154.01000000000002,2.776743237670068
2008-04-11,666.0,225.0,154.18,2.989316882659164
2008-04-12,688.0,247.0,154.4,3.2816056445191704
2008-04-13,697.0,256.0,154.49,3.401178319825537
2008-04-14,705.0,263.0,154.57000000000002,3.4941792895082666
2008-04-15,711.0,269.0,154.63000000000002,3.573894406379177
2008-04-16,711.0,269.0,154.63000000000002,3.573894406379177
2008-04-17,704.0,261.0,154.56,3.4676075838846296
2008-04-18,683.0,239.0,154.35000000000002,3.1753188220246225
2008-04-19,639.0,199.0,153.91,2.6438847095518825
2008-04-20,608.0,172.0,153.60000000000002,2.285166683632782
2008-04-21,592.0,159.0,153.44,2.112450597079142
2008-04-22,583.0,152.0,153.35000000000002,2.0194496273964124
2008-04-23,581.0,150.0,153.33,1.992877921772776
2008-04-24,577.0,148.0,153.29000000000002,1.9663062161491387
2008-04-25,585.0,154.0,153.37,2.04602133302005
2008-04-26,619.0,183.0,153.71,2.4313110645627862
2008-04-27,631.0,193.0,153.83,2.564169592680971
2008-04-28,623.0,184.0,153.75,2.444596917374605
2008-04-29,597.0,162.0,153.49,2.1523081555145978
2008-04-30,577.0,146.0,153.29000000000002,1.9397345105255015
2008-05-01,559.0,132.0,153.11,1.7537325711600424
2008-05-02,544.0,123.0,152.96,1.634159895853676
2008-05-03,531.0,114.0,152.83,1.5145872205473094
2008-05-04,519.0,106.0,152.71,1.4083003980527615
2008-05-05,509.0,99.5,152.61,1.3219423547759412
