date,lvl_sm,q_cms_s,lvl_mbs,q_mm_day
2008-01-01,161.0,38.4,86.15,0.2498962268137259
2008-01-02,163.0,38.8,86.17,0.2524993125097022
2008-01-03,164.0,39.0,86.18,0.2538008553576904
2008-01-04,165.0,39.2,86.19000000000001,0.2551023982056786
2008-01-05,166.0,39.4,86.2,0.2564039410536667
2008-01-06,167.0,39.6,86.21000000000001,0.2577054839016549
2008-01-07,167.0,39.6,86.21000000000001,0.2577054839016549
2008-01-08,167.0,39.6,86.21000000000001,0.2577054839016549
2008-01-09,167.0,40.3,86.21000000000001,0.2622608838696134
2008-01-10,167.0,41.0,86.21000000000001,0.266816283837572
2008-01-11,167.0,41.7,86.21000000000001,0.2713716838055305
2008-01-12,167.0,42.4,86.21000000000001,0.275927083773489
2008-01-13,167.0,43.8,86.21000000000001,0.2850378837094061
2008-01-14,167.0,44.5,86.21000000000001,0.2895932836773647
2008-01-15,165.0,44.7,86.19000000000001,0.2908948265253528
2008-01-16,156.0,43.3,86.10000000000001,0.2817840265894357
2008-01-17,151.0,42.8,86.05000000000001,0.2785301694694653
2008-01-18,146.0,41.6,86.0,0.2707209123815364
2008-01-19,143.0,41.5,85.97000000000001,0.2700701409575423
2008-01-20,140.0,40.8,85.94000000000001,0.2655147409895838
2008-01-21,138.0,40.3,85.92,0.2622608838696134
2008-01-22,136.0,39.8,85.9,0.259007026749643
2008-01-23,134.0,39.4,85.88000000000001,0.2564039410536667
2008-01-24,134.0,39.4,85.88000000000001,0.2564039410536667
2008-01-25,134.0,39.4,85.88000000000001,0.2564039410536667
2008-01-26,133.0,39.2,85.87,0.2551023982056786
2008-01-27,130.0,38.4,85.84,0.2498962268137259
2008-01-28,126.0,37.5,85.80000000000001,0.2440392839977792
2008-01-29,121.0,35.8,85.75,0.2329761697898799
2008-01-30,118.0,35.0,85.72000000000001,0.2277699983979273
2008-01-31,115.0,33.9,85.69000000000001,0.2206115127339924
2008-02-01,113.0,32.9,85.67,0.2141037984940516
2008-02-02,111.0,32.4,85.65,0.2108499413740812
2008-02-03,110.0,31.7,85.64,0.2062945414061227
2008-02-04,110.0,31.2,85.64,0.2030406842861523
2008-02-05,108.0,30.3,85.62,0.1971837414702056
2008-02-06,105.0,28.7,85.59,0.1867713986863003
2008-02-07,103.0,27.8,85.57000000000001,0.1809144558703536
2008-02-08,101.0,26.9,85.55000000000001,0.1750575130544069
2008-02-09,98.0,25.8,85.52000000000001,0.1678990273904721
2008-02-10,96.0,25.0,85.5,0.1626928559985195
2008-02-11,94.0,24.6,85.48,0.1600897703025431
2008-02-12,94.0,24.2,85.48,0.1574866846065668
2008-02-13,95.0,24.0,85.49000000000001,0.1561851417585787
