date,lvl_sm,q_cms_s,lvl_mbs,q_mm_day
2008-01-01,189.0,0.61,167.79,0.4924226852284406
2008-01-02,188.0,0.51,167.78,0.4116976548631225
2008-01-03,190.0,0.7,167.8,0.5650752125572269
2008-01-04,199.0,1.76,167.89,1.4207605344295993
2008-01-05,202.0,2.15,167.92000000000002,1.73558815285434
2008-01-06,203.0,2.29,167.93,1.848603195365785
2008-01-07,201.0,2.02,167.91,1.6306456133794265
2008-01-08,201.0,2.02,167.91,1.6306456133794265
2008-01-09,199.0,1.76,167.89,1.4207605344295993
2008-01-10,198.0,0.51,167.88,0.4116976548631225
2008-01-11,196.0,1.38,167.86,1.1140054190413902
2008-01-12,194.0,1.13,167.84,0.9121928431280948
2008-01-13,193.0,1.02,167.83,0.823395309726245
2008-01-14,194.0,1.13,167.84,0.9121928431280948
2008-01-15,194.0,1.13,167.84,0.9121928431280948
2008-01-16,193.0,1.02,167.83,0.823395309726245
2008-01-17,192.0,0.9,167.82,0.7265252732878632
2008-01-18,191.0,0.8,167.81,0.6458002429225451
2008-01-19,190.0,0.7,167.8,0.5650752125572269
2008-01-20,193.0,1.02,167.83,0.823395309726245
2008-01-21,191.0,0.8,167.81,0.6458002429225451
2008-01-22,192.0,0.9,167.82,0.7265252732878632
2008-01-23,193.0,1.02,167.83,0.823395309726245
2008-01-24,229.0,10.6,168.19,8.556853218723722
2008-01-25,247.0,21.3,168.37,17.194431467812763
2008-01-26,241.0,17.4,168.31,14.046155283565351
2008-01-27,238.0,15.5,168.28,12.51237970662431
2008-01-28,247.0,21.3,168.37,17.194431467812763
2008-01-29,241.0,17.4,168.31,14.046155283565351
2008-01-30,240.0,16.8,168.3,13.561805101373446
2008-01-31,239.0,16.1,168.29,12.996729888816224
2008-02-01,238.0,15.5,168.28,12.51237970662431
2008-02-02,222.0,7.68,168.12,6.199682332056433
2008-02-03,203.0,2.96,167.93,2.3894608988134167
2008-02-04,201.0,2.58,167.91,2.082705783425208
2008-02-05,199.0,2.22,167.89,1.7920956741100629
2008-02-06,195.0,1.52,167.85,1.2270204615528355
2008-02-07,197.0,1.87,167.87,1.509558067831449
2008-02-08,194.0,1.35,167.84,1.0897879099317949
2008-02-09,192.0,1.05,167.82,0.8476128188358404
2008-02-10,192.0,1.05,167.82,0.8476128188358404
2008-02-11,191.0,0.91,167.81,0.734597776324395
2008-02-12,191.0,0.91,167.81,0.734597776324395
2008-02-13,190.0,0.76,167.8,0.6135102307764179
2008-02-14,190.0,0.76,167.8,0.6135102307764179
2008-02-15,193.0,1.2,167.83,0.9687003643838176
2008-02-16,195.0,1.52,167.85,1.2270204615528355
2008-02-17,194.0,1.35,167.84,1.0897879099317949
2008-02-18,193.0,1.2,167.83,0.9687003643838176
2008-02-19,196.0,1.69,167.86,1.3642530131738766
2008-02-20,193.0,1.2,167.83,0.9687003643838176
2008-02-21,193.0,1.2,167.83,0.9687003643838176
2008-02-22,195.0,1.35,167.85,1.0897879099317949
2008-02-23,236.0,14.3,168.26000000000002,11.543679342240493
2008-02-24,249.0,22.6,168.39,18.243856862561906
2008-02-25,234.0,13.2,168.24,10.655704008221994
2008-02-26,213.0,5.12,168.03,4.133121554704289
2008-02-27,214.0,5.12,168.04,4.133121554704289
2008-02-28,217.0,6.16,168.07,4.972661870503597
2008-02-29,236.0,14.3,168.26000000000002,11.543679342240493
2008-03-01,235.0,13.7,168.25,11.059329160048584
2008-03-02,243.0,18.7,168.33,15.09558067831449
2008-03-03,242.0,18.1,168.32,14.611230496122584
2008-03-04,230.0,11.1,168.20000000000002,8.960478370550312
2008-03-05,233.0,12.7,168.23000000000002,10.252078856395404
2008-03-06,234.0,13.2,168.24,10.655704008221994
2008-03-07,223.0,4.97,168.13,4.012034009156311
2008-03-08,218.0,3.8,168.08,3.067551153882089
2008-03-09,215.0,3.25,168.05,2.6235634868728392
2008-03-10,212.0,2.78,168.02,2.244155844155844
2008-03-11,209.0,2.39,167.99,1.9293282257311035
2008-03-12,208.0,2.19,167.98000000000002,1.7678781650004671
2008-03-13,204.0,1.89,167.94,1.5257030739045128
2008-03-14,197.0,1.87,167.87,1.509558067831449
2008-03-15,238.0,15.5,168.28,12.51237970662431
2008-03-16,241.0,17.4,168.31,14.046155283565351
2008-03-17,220.0,7.0,168.1,5.65075212557227
2008-03-18,209.0,3.77,167.99,3.0433336447724937
2008-03-19,208.0,3.55,167.98000000000002,2.8657385779687936
2008-03-20,275.0,48.0,168.65,38.74801457535271
2008-03-21,273.0,45.6,168.63,36.81061384658507
2008-03-22,252.0,25.0,168.42000000000002,20.181257591329533
2008-03-23,239.0,16.1,168.29,12.996729888816224
2008-03-24,228.0,10.1,168.18,8.153228066897132
2008-03-25,220.0,7.0,168.1,5.65075212557227
2008-03-26,245.0,20.0,168.35,16.145006073063627
2008-03-27,234.0,8.32,168.24,6.716322526394469
2008-03-28,224.0,5.1,168.14,4.116976548631224
2008-03-29,219.0,4.1,168.09,3.309726244978043
2008-03-30,214.0,3.22,168.04,2.599345977763244
2008-03-31,207.0,3.77,167.97,3.0433336447724937
2008-04-01,204.0,3.15,167.94,2.5428384565075213
2008-04-02,203.0,2.96,167.93,2.3894608988134167
2008-04-03,203.0,2.96,167.93,2.3894608988134167
2008-04-04,202.0,2.76,167.92000000000002,2.2280108380827803
2008-04-05,202.0,2.76,167.92000000000002,2.2280108380827803
2008-04-06,201.0,1.58,167.91,1.2754554797720266
2008-04-07,201.0,2.58,167.91,2.082705783425208
2008-04-08,200.0,2.4,167.9,1.9374007287676351
2008-04-09,200.0,2.4,167.9,1.9374007287676351
2008-04-10,199.0,2.22,167.89,1.7920956741100629
2008-04-11,198.0,2.04,167.88,1.64679061945249
2008-04-12,198.0,2.04,167.88,1.64679061945249
2008-04-13,197.0,1.87,167.87,1.509558067831449
2008-04-14,196.0,1.69,167.86,1.3642530131738766
2008-04-15,195.0,1.53,167.85,1.2350929645893676
2008-04-16,194.0,1.36,167.84,1.0978604129683267
2008-04-17,193.0,1.26,167.83,1.0171353826030085
2008-04-18,192.0,1.15,167.82,0.9283378492011584
2008-04-19,193.0,1.26,167.83,1.0171353826030085
2008-04-20,193.0,1.26,167.83,1.0171353826030085
2008-04-21,192.0,1.15,167.82,0.9283378492011584
2008-04-22,192.0,1.15,167.82,0.9283378492011584
2008-04-23,191.0,1.05,167.81,0.8476128188358404
2008-04-24,191.0,1.05,167.81,0.8476128188358404
2008-04-25,189.0,0.85,167.79,0.6861627581052041
2008-04-26,189.0,0.85,167.79,0.6861627581052041
2008-04-27,188.0,0.75,167.78,0.605437727739886
2008-04-28,187.0,0.68,167.77,0.5489302064841634
2008-04-29,185.0,0.53,167.75,0.4278426609361861
2008-04-30,188.0,0.82,167.78,0.6619452489956087
2008-05-01,187.0,0.71,167.77,0.5731477155937588
2008-05-02,190.0,1.1,167.8,0.8879753340184996
2008-05-03,191.0,1.25,167.81,1.009062879566477
2008-05-04,190.0,1.1,167.8,0.8879753340184996
2008-05-05,195.0,1.84,167.85,1.4853405587218538
2008-05-06,204.0,3.3,167.94,2.6639260020554985
2008-05-07,199.0,2.46,167.89,1.9858357469868264
2008-05-08,198.0,2.3,167.88,1.856675698402317
2008-05-09,194.0,1.68,167.84,1.3561805101373448
2008-05-10,190.0,1.1,167.8,0.8879753340184996
2008-05-11,204.0,3.3,167.94,2.6639260020554985
2008-05-12,220.0,7.0,168.1,5.65075212557227
2008-05-13,255.0,27.6,168.45000000000002,22.280108380827805
2008-05-14,246.0,20.6,168.36,16.629356255255537
2008-05-15,233.0,12.7,168.23000000000002,10.252078856395404
2008-05-16,213.0,4.88,168.03,3.939381481827525
2008-05-17,202.0,2.95,167.92000000000002,2.3813883957768853
2008-05-18,198.0,2.3,167.88,1.856675698402317
2008-05-19,200.0,2.62,167.9,2.114995795571335
2008-05-20,197.0,2.15,167.87,1.73558815285434
2008-05-21,194.0,1.68,167.84,1.3561805101373448
2008-05-22,191.0,1.25,167.81,1.009062879566477
2008-05-23,189.0,0.96,167.79,0.7749602915070541
2008-05-24,188.0,0.82,167.78,0.6619452489956087
2008-05-25,187.0,0.71,167.77,0.5731477155937588
2008-05-26,197.0,2.15,167.87,1.73558815285434
2008-05-27,205.0,3.3,167.95000000000002,2.6639260020554985
2008-05-28,206.0,3.65,167.96,2.946463608334112
2008-05-29,261.0,37.0,168.51000000000002,29.86826123516771
2008-05-30,248.0,21.9,168.38,17.67878165000467
2008-05-31,236.0,14.3,168.26000000000002,11.543679342240493
2008-06-01,218.0,6.44,168.08,5.198691955526488
2008-06-02,214.0,5.36,168.04,4.326861627581052
2008-06-03,208.0,4.04,167.98000000000002,3.2612912267588525
2008-06-04,206.0,3.65,167.96,2.946463608334112
2008-06-05,205.0,3.48,167.95000000000002,2.809231056713071
2008-06-06,202.0,2.95,167.92000000000002,2.3813883957768853
2008-06-07,199.0,2.46,167.89,1.9858357469868264
2008-06-08,197.0,2.15,167.87,1.73558815285434
2008-06-09,194.0,1.68,167.84,1.3561805101373448
2008-06-10,192.0,1.39,167.82,1.122077922077922
2008-06-11,191.0,1.25,167.81,1.009062879566477
2008-06-12,192.0,1.39,167.82,1.122077922077922
2008-06-13,191.0,1.25,167.81,1.009062879566477
2008-06-14,189.0,0.97,167.79,0.7830327945435859
2008-06-15,189.0,0.97,167.79,0.7830327945435859
2008-06-16,188.0,0.83,167.78,0.6700177520321405
2008-06-17,187.0,0.75,167.77,0.605437727739886
2008-06-18,187.0,0.75,167.77,0.605437727739886
2008-06-19,185.0,0.6,167.75,0.4843501821919088
2008-06-20,184.0,0.54,167.74,0.4359151639727179
2008-06-21,185.0,0.54,167.75,0.4359151639727179
2008-06-22,185.0,0.53,167.75,0.4278426609361861
2008-06-23,184.0,0.46,167.74,0.3713351396804634
2008-06-24,184.0,0.46,167.74,0.3713351396804634
2008-06-25,184.0,0.46,167.74,0.3713351396804634
2008-06-26,183.0,0.41,167.73000000000002,0.3309726244978043
2008-06-27,182.0,0.35,167.72,0.2825376062786134
2008-06-28,181.0,0.32,167.71,0.258320097169018
2008-06-29,181.0,0.32,167.71,0.258320097169018
2008-06-30,179.0,0.25,167.69,0.2018125759132953
2008-07-01,179.0,0.22,167.69,0.1775950668036999
2008-07-02,180.0,0.23,167.70000000000002,0.1856675698402317
2008-07-03,183.0,0.26,167.73000000000002,0.2098850789498271
2008-07-04,184.0,0.27,167.74,0.2179575819863589
2008-07-05,186.0,0.34,167.76000000000002,0.2744651032420817
2008-07-06,188.0,0.51,167.78,0.4116976548631225
2008-07-07,186.0,0.34,167.76000000000002,0.2744651032420817
2008-07-08,184.0,0.27,167.74,0.2179575819863589
2008-07-09,183.0,0.26,167.73000000000002,0.2098850789498271
2008-07-10,183.0,0.26,167.73000000000002,0.2098850789498271
