date,lvl_sm,q_cms_s,lvl_mbs,q_mm_day
2008-01-01,85.0,0.49,477.88,0.0726264650179782
2008-01-02,86.0,0.49,477.89,0.0726264650179782
2008-01-03,86.0,0.48,477.89,0.0711442922625092
2008-01-04,85.0,0.47,477.88,0.0696621195070403
2008-01-05,85.0,0.47,477.88,0.0696621195070403
2008-01-06,87.0,0.46,477.9,0.0681799467515713
2008-01-07,88.0,0.46,477.91,0.0681799467515713
2008-01-08,87.0,0.45,477.9,0.0666977739961024
2008-01-09,86.0,0.44,477.89,0.0652156012406335
2008-01-10,85.0,0.44,477.88,0.0652156012406335
2008-01-11,86.0,0.43,477.89,0.0637334284851645
2008-01-12,86.0,0.42,477.89,0.0622512557296956
2008-01-13,86.0,0.42,477.89,0.0622512557296956
2008-01-14,86.0,0.41,477.89,0.0607690829742266
2008-01-15,86.0,0.4,477.89,0.0592869102187577
2008-01-16,86.0,0.39,477.89,0.0578047374632887
2008-01-17,86.0,0.39,477.89,0.0578047374632887
2008-01-18,86.0,0.38,477.89,0.0563225647078198
2008-01-19,86.0,0.37,477.89,0.0548403919523508
2008-01-20,86.0,0.36,477.89,0.0533582191968819
2008-01-21,86.0,0.35,477.89,0.051876046441413
2008-01-22,87.0,0.34,477.9,0.050393873685944
2008-01-23,87.0,0.34,477.9,0.050393873685944
2008-01-24,88.0,0.33,477.91,0.0489117009304751
2008-01-25,88.0,0.32,477.91,0.0474295281750061
2008-01-26,88.0,0.32,477.91,0.0474295281750061
2008-01-27,88.0,0.33,477.91,0.0489117009304751
2008-01-28,89.0,0.33,477.92,0.0489117009304751
2008-01-29,89.0,0.33,477.92,0.0489117009304751
2008-01-30,89.0,0.33,477.92,0.0489117009304751
2008-01-31,89.0,0.34,477.92,0.050393873685944
2008-02-01,89.0,0.34,477.92,0.050393873685944
2008-02-02,89.0,0.34,477.92,0.050393873685944
2008-02-03,89.0,0.34,477.92,0.050393873685944
2008-02-04,89.0,0.35,477.92,0.051876046441413
2008-02-05,91.0,0.35,477.94,0.051876046441413
2008-02-06,93.0,0.36,477.96,0.0533582191968819
2008-02-07,94.0,0.38,477.97,0.0563225647078198
2008-02-08,95.0,0.39,477.98,0.0578047374632887
2008-02-09,99.0,0.41,478.02,0.0607690829742266
2008-02-10,100.0,0.42,478.03,0.0622512557296956
2008-02-11,106.0,0.44,478.09,0.0652156012406335
2008-02-12,113.0,0.45,478.16,0.0666977739961024
2008-02-13,122.0,0.46,478.25,0.0681799467515713
2008-02-14,129.0,0.48,478.32,0.0711442922625092
2008-02-15,132.0,0.49,478.35,0.0726264650179782
2008-02-16,131.0,0.51,478.34,0.075590810528916
2008-02-17,129.0,0.52,478.32,0.077072983284385
2008-02-18,128.0,0.53,478.31,0.0785551560398539
2008-02-19,124.0,0.55,478.27,0.0815195015507918
2008-02-20,120.0,0.56,478.23,0.0830016743062608
2008-02-21,121.0,0.58,478.24,0.0859660198171986
2008-02-22,124.0,0.59,478.27,0.0874481925726676
2008-02-23,126.0,0.61,478.29,0.0904125380836055
2008-02-24,129.0,0.62,478.32,0.0918947108390744
2008-02-25,130.0,0.63,478.33,0.0933768835945434
2008-02-26,132.0,0.65,478.35,0.0963412291054812
2008-02-27,134.0,0.66,478.37,0.0978234018609502
2008-02-28,134.0,0.68,478.37,0.1007877473718881
2008-02-29,135.0,0.69,478.38,0.102269920127357
2008-03-01,135.0,0.69,478.38,0.102269920127357
2008-03-02,135.0,0.7,478.38,0.103752092882826
2008-03-03,134.0,0.7,478.37,0.103752092882826
2008-03-04,134.0,0.71,478.37,0.1052342656382949
2008-03-05,133.0,0.71,478.36,0.1052342656382949
2008-03-06,133.0,0.72,478.36,0.1067164383937639
2008-03-07,135.0,0.72,478.38,0.1067164383937639
2008-03-08,133.0,0.73,478.36,0.1081986111492328
2008-03-09,133.0,0.73,478.36,0.1081986111492328
2008-03-10,132.0,0.74,478.35,0.1096807839047017
2008-03-11,132.0,0.74,478.35,0.1096807839047017
2008-03-12,132.0,0.75,478.35,0.1111629566601707
2008-03-13,132.0,0.75,478.35,0.1111629566601707
2008-03-14,131.0,0.76,478.34,0.1126451294156396
2008-03-15,130.0,0.76,478.33,0.1126451294156396
2008-03-16,130.0,0.77,478.33,0.1141273021711086
2008-03-17,130.0,0.79,478.33,0.1170916476820465
2008-03-18,130.0,0.8,478.33,0.1185738204375154
2008-03-19,130.0,0.81,478.33,0.1200559931929843
2008-03-20,130.0,0.82,478.33,0.1215381659484533
2008-03-21,130.0,0.84,478.33,0.1245025114593912
2008-03-22,130.0,0.85,478.33,0.1259846842148601
2008-03-23,130.0,0.86,478.33,0.127466856970329
2008-03-24,131.0,0.88,478.34,0.130431202481267
2008-03-25,132.0,0.89,478.35,0.1319133752367359
2008-03-26,135.0,0.9,478.38,0.1333955479922048
2008-03-27,137.0,0.91,478.4,0.1348777207476738
2008-03-28,143.0,0.93,478.46,0.1378420662586117
2008-03-29,147.0,0.94,478.5,0.1393242390140806
2008-03-30,149.0,1.6,478.52,0.2371476408750308
2008-03-31,149.0,2.26,478.52,0.334971042735981
2008-04-01,149.0,2.92,478.52,0.4327944445969313
2008-04-02,147.0,3.58,478.5,0.5306178464578816
2008-04-03,154.0,4.24,478.57,0.6284412483188319
2008-04-04,156.0,4.9,478.59,0.7262646501797821
2008-04-05,157.0,5.56,478.6,0.8240880520407322
2008-04-06,156.0,7.94,478.59,1.1768451678423408
2008-04-07,158.0,11.7,478.61,1.7341421238986632
2008-04-08,163.0,18.9,478.66,2.8013065078363018
2008-04-09,168.0,27.5,478.71,4.075975077539593
2008-04-10,176.0,34.5,478.79,5.113496006367853
2008-04-11,163.0,38.4,478.66,5.691543381000741
2008-04-12,142.0,34.7,478.45,5.143139461477233
2008-04-13,129.0,25.7,478.32,3.8091839815551833
2008-04-14,126.0,23.7,478.29,3.512749430461395
2008-04-15,121.0,20.8,478.24,3.0829193313754013
2008-04-16,106.0,12.9,478.09,1.9120028545549363
2008-04-17,93.0,7.98,477.96,1.1827738588642165
2008-04-18,88.0,6.36,477.91,0.9426618724782476
2008-04-19,87.0,6.05,477.9,0.8967145170587105
2008-04-20,86.0,5.73,477.89,0.8492849888837044
2008-04-21,85.0,5.41,477.88,0.8018554607086982
2008-04-22,84.0,5.11,477.87,0.7573902780446299
2008-04-23,83.0,4.82,477.86,0.7144072681360305
