date,lvl_sm,q_cms_s,lvl_mbs,q_mm_day
2008-01-01,76.0,3.13,109.95,0.1609371336346183
2008-01-02,75.0,2.93,109.94,0.1506536107186682
2008-01-03,73.0,2.74,109.92,0.1408842639485157
2008-01-04,74.0,2.73,109.93,0.1403700878027182
2008-01-05,75.0,2.7,109.94,0.1388275593653257
2008-01-06,76.0,2.78,109.95,0.1429409685317057
2008-01-07,75.0,2.7,109.94,0.1388275593653257
2008-01-08,73.0,2.53,109.92,0.1300865648867681
2008-01-09,74.0,2.62,109.93,0.1347141501989457
2008-01-10,73.0,2.6,109.92,0.1336857979073507
2008-01-11,74.0,2.73,109.93,0.1403700878027182
2008-01-12,73.0,2.64,109.92,0.1357425024905407
2008-01-13,73.0,2.7,109.92,0.1388275593653257
2008-01-14,73.0,2.74,109.92,0.1408842639485157
2008-01-15,74.0,2.83,109.93,0.1455118492606932
2008-01-16,74.0,2.83,109.93,0.1455118492606932
2008-01-17,74.0,2.83,109.93,0.1455118492606932
2008-01-18,74.0,2.83,109.93,0.1455118492606932
2008-01-19,75.0,2.93,109.94,0.1506536107186682
2008-01-20,73.0,2.74,109.92,0.1408842639485157
2008-01-21,74.0,2.83,109.93,0.1455118492606932
2008-01-22,74.0,2.83,109.93,0.1455118492606932
2008-01-23,74.0,2.83,109.93,0.1455118492606932
2008-01-24,75.0,2.93,109.94,0.1506536107186682
2008-01-25,75.0,2.93,109.94,0.1506536107186682
2008-01-26,73.0,2.74,109.92,0.1408842639485157
2008-01-27,74.0,2.83,109.93,0.1455118492606932
2008-01-28,73.0,2.74,109.92,0.1408842639485157
2008-01-29,75.0,2.93,109.94,0.1506536107186682
2008-01-30,74.0,2.83,109.93,0.1455118492606932
2008-01-31,75.0,2.93,109.94,0.1506536107186682
2008-02-01,73.0,2.74,109.92,0.1408842639485157
2008-02-02,73.0,2.74,109.92,0.1408842639485157
2008-02-03,73.0,2.74,109.92,0.1408842639485157
2008-02-04,73.0,2.74,109.92,0.1408842639485157
2008-02-05,73.0,2.74,109.92,0.1408842639485157
2008-02-06,74.0,2.83,109.93,0.1455118492606932
2008-02-07,74.0,2.83,109.93,0.1455118492606932
2008-02-08,73.0,2.7,109.92,0.1388275593653257
2008-02-09,75.0,2.81,109.94,0.1444834969690982
2008-02-10,73.0,2.64,109.92,0.1357425024905407
2008-02-11,75.0,2.77,109.94,0.1424267923859082
2008-02-12,73.0,2.53,109.92,0.1300865648867681
2008-02-13,75.0,2.7,109.94,0.1388275593653257
2008-02-14,77.0,2.84,109.96,0.1460260254064907
2008-02-15,76.0,2.71,109.95,0.1393417355111232
2008-02-16,76.0,2.67,109.95,0.1372850309279332
2008-02-17,77.0,2.75,109.96,0.1413984400943132
2008-02-18,76.0,2.67,109.95,0.1372850309279332
2008-02-19,76.0,2.67,109.95,0.1372850309279332
2008-02-20,76.0,2.71,109.95,0.1393417355111232
2008-02-21,74.0,2.57,109.93,0.1321432694699582
2008-02-22,74.0,2.62,109.93,0.1347141501989457
2008-02-23,76.0,2.81,109.95,0.1444834969690982
2008-02-24,76.0,2.85,109.95,0.1465402015522882
2008-02-25,79.0,3.16,109.98,0.1624796620720108
2008-02-26,75.0,2.81,109.94,0.1444834969690982
2008-02-27,76.0,2.95,109.95,0.1516819630102633
2008-02-28,76.0,3.02,109.95,0.1552811960308458
2008-02-29,75.0,2.93,109.94,0.1506536107186682
2008-03-01,75.0,2.93,109.94,0.1506536107186682
2008-03-02,78.0,3.2,109.97,0.1645363666552008
2008-03-03,77.0,3.15,109.96,0.1619654859262133
2008-03-04,76.0,3.13,109.95,0.1609371336346183
2008-03-05,78.0,3.32,109.97,0.1707064804047708
2008-03-06,77.0,3.25,109.96,0.1671072473841883
2008-03-07,78.0,3.39,109.97,0.1743057134253534
2008-03-08,78.0,3.44,109.97,0.1768765941543409
2008-03-09,79.0,3.54,109.98,0.1820183556123159
2008-03-10,77.0,3.42,109.96,0.1758482418627459
2008-03-11,77.0,3.47,109.96,0.1784191225917334
2008-03-12,77.0,3.51,109.96,0.1804758271749234
2008-03-13,85.0,4.58,110.04,0.2354926747752562
2008-03-14,92.0,5.56,110.11,0.2858819370634115
2008-03-15,94.0,5.94,110.13,0.3054206306037166
2008-03-16,94.0,5.98,110.13,0.3074773351869066
2008-03-17,92.0,5.85,110.11,0.300793045291539
