date,lvl_sm,q_cms_s,lvl_mbs,q_mm_day
2008-01-01,131.0,0.66,91.35,0.1649427282193682
2008-01-02,131.0,0.66,91.35,0.1649427282193682
2008-01-03,130.0,0.61,91.34,0.1524470669906282
2008-01-04,130.0,0.61,91.34,0.1524470669906282
2008-01-05,130.0,0.59,91.34,0.1474488024991322
2008-01-06,129.0,0.57,91.33,0.1424505380076362
2008-01-07,129.0,0.55,91.33,0.1374522735161402
2008-01-08,130.0,0.55,91.34,0.1374522735161402
2008-01-09,130.0,0.55,91.34,0.1374522735161402
2008-01-10,129.0,0.52,91.33,0.1299548767788962
2008-01-11,130.0,0.53,91.34,0.1324540090246442
2008-01-12,132.0,0.55,91.36,0.1374522735161402
2008-01-13,133.0,0.58,91.37,0.1449496702533842
2008-01-14,136.0,0.64,91.4,0.1599444637278722
2008-01-15,137.0,0.66,91.41,0.1649427282193682
2008-01-16,137.0,0.66,91.41,0.1649427282193682
2008-01-17,136.0,0.64,91.4,0.1599444637278722
2008-01-18,134.0,0.62,91.38,0.1549461992363762
2008-01-19,133.0,0.6,91.37,0.1499479347448802
2008-01-20,132.0,0.59,91.36,0.1474488024991322
2008-01-21,132.0,0.57,91.36,0.1424505380076362
2008-01-22,131.0,0.54,91.35,0.1349531412703922
2008-01-23,131.0,0.53,91.35,0.1324540090246442
2008-01-24,130.0,0.51,91.34,0.1274557445331482
2008-01-25,130.0,0.5,91.34,0.1249566122874002
2008-01-26,130.0,0.48,91.34,0.1199583477959042
2008-01-27,130.0,0.47,91.34,0.1174592155501561
2008-01-28,129.0,0.44,91.33,0.1099618188129121
2008-01-29,129.0,0.44,91.33,0.1099618188129121
2008-01-30,130.0,0.43,91.34,0.1074626865671641
2008-01-31,130.0,0.42,91.34,0.1049635543214161
2008-02-01,130.0,0.43,91.34,0.1074626865671641
2008-02-02,130.0,0.43,91.34,0.1074626865671641
2008-02-03,131.0,0.46,91.35,0.1149600833044082
2008-02-04,131.0,0.46,91.35,0.1149600833044082
2008-02-05,131.0,0.48,91.35,0.1199583477959042
2008-02-06,132.0,0.5,91.36,0.1249566122874002
2008-02-07,133.0,0.53,91.37,0.1324540090246442
2008-02-08,135.0,0.58,91.39,0.1449496702533842
2008-02-09,137.0,0.62,91.41,0.1549461992363762
2008-02-10,137.0,0.69,91.41,0.1724401249566122
2008-02-11,137.0,0.64,91.41,0.1599444637278722
2008-02-12,136.0,0.61,91.4,0.1524470669906282
2008-02-13,135.0,0.59,91.39,0.1474488024991322
2008-02-14,133.0,0.55,91.37,0.1374522735161402
2008-02-15,132.0,0.54,91.36,0.1349531412703922
2008-02-16,132.0,0.54,91.36,0.1349531412703922
2008-02-17,132.0,0.54,91.36,0.1349531412703922
2008-02-18,131.0,0.53,91.35,0.1324540090246442
2008-02-19,131.0,0.53,91.35,0.1324540090246442
2008-02-20,131.0,0.53,91.35,0.1324540090246442
2008-02-21,132.0,0.55,91.36,0.1374522735161402
2008-02-22,133.0,0.57,91.37,0.1424505380076362
2008-02-23,134.0,0.6,91.38,0.1499479347448802
2008-02-24,136.0,0.64,91.4,0.1599444637278722
2008-02-25,139.0,0.7,91.43,0.1749392572023602
2008-02-26,139.0,0.72,91.43,0.1799375216938563
2008-02-27,140.0,0.76,91.44,0.1899340506768483
2008-02-28,143.0,0.84,91.47,0.2099271086428323
2008-02-29,144.0,0.88,91.48,0.2199236376258243
2008-03-01,145.0,0.9,91.49,0.2249219021173203
2008-03-02,146.0,0.97,91.5,0.2424158278375564
2008-03-03,148.0,1.01,91.52,0.2524123568205484
2008-03-04,149.0,1.08,91.53,0.2699062825407844
2008-03-05,149.0,1.08,91.53,0.2699062825407844
2008-03-06,151.0,1.19,91.55,0.2973967372440125
2008-03-07,153.0,1.31,91.57,0.3273863241929885
2008-03-08,159.0,1.52,91.63,0.3798681013536966
2008-03-09,164.0,1.8,91.68,0.4498438042346407
2008-03-10,167.0,1.93,91.71,0.4823325234293648
2008-03-11,167.0,2.08,91.71,0.5198195071155849
2008-03-12,168.0,2.2,91.72,0.549809094064561
2008-03-13,170.0,2.38,91.74,0.594793474488025
2008-03-14,171.0,2.53,91.75,0.6322804581742449
2008-03-15,174.0,2.82,91.78,0.7047552933009372
2008-03-16,178.0,3.19,91.82,0.7972231863936133
2008-03-17,183.0,3.7,91.87,0.9246789309267616
2008-03-18,184.0,3.99,91.88,0.9971537660534536
2008-03-19,185.0,4.21,91.89,1.0521346754599097
2008-03-20,187.0,4.51,91.91,1.1271086428323498
2008-03-21,188.0,4.88,91.92,1.219576535925026
2008-03-22,187.0,5.12,91.91,1.2795557098229782
2008-03-23,180.0,4.58,91.84,1.1446025685525858
2008-03-24,181.0,4.92,91.85,1.229573064908018
2008-03-25,182.0,5.49,91.86,1.3720236029156545
2008-03-26,194.0,7.38,91.98,1.844359597362027
2008-03-27,220.0,12.9,92.24,3.2238805970149254
2008-03-28,234.0,17.6,92.38,4.398472752516488
