date,lvl_sm,q_cms_s,lvl_mbs,q_mm_day
2008-01-01,235.0,7.82,921.32,0.83902557753419
2008-01-02,232.0,6.45,921.29,0.6920351630556939
2008-01-03,235.0,7.36,921.32,0.7896711317968848
2008-01-04,237.0,8.06,921.34,0.8647757231362624
2008-01-05,248.0,12.4,921.45,1.3304241894404036
2008-01-06,245.0,10.8,921.42,1.158756552093255
2008-01-07,237.0,7.42,921.34,0.7961086681974029
2008-01-08,234.0,6.1,921.31,0.654482867386005
2008-01-09,237.0,7.04,921.34,0.755337604327455
2008-01-10,234.0,5.83,921.31,0.6255139535836737
2008-01-11,236.0,6.53,921.33,0.7006185449230513
2008-01-12,235.0,5.98,921.32,0.641607794584969
2008-01-13,233.0,5.25,921.3,0.5632844350453322
2008-01-14,236.0,5.93,921.33,0.6362431809178705
2008-01-15,247.0,9.36,921.44,1.004255678480821
2008-01-16,254.0,12.2,921.51,1.30896573477201
2008-01-17,256.0,13.0,921.53,1.3947995534455846
2008-01-18,260.0,14.9,921.57,1.5986548727953238
2008-01-19,276.0,22.8,921.73,2.4462638321968715
2008-01-20,262.0,13.5,921.59,1.4484456901165683
2008-01-21,261.0,13.5,921.58,1.4484456901165683
2008-01-22,260.0,13.5,921.57,1.4484456901165683
2008-01-23,256.0,11.9,921.53,1.2767780527694197
2008-01-24,245.0,8.28,921.42,0.8883800232714953
2008-01-25,249.0,10.5,921.46,1.1265688700906644
2008-01-26,240.0,8.23,921.37,0.883015409604397
2008-01-27,244.0,10.7,921.41,1.148027324759058
2008-01-28,248.0,14.2,921.45,1.5235502814559465
2008-01-29,243.0,12.2,921.4,1.30896573477201
2008-01-30,241.0,11.4,921.38,1.2231319160984355
2008-01-31,248.0,15.2,921.45,1.6308425547979142
2008-02-01,234.0,8.1,921.31,0.8690674140699411
2008-02-02,247.0,14.6,921.44,1.5664671907927334
2008-02-03,250.0,16.6,921.47,1.78105173747667
2008-02-04,254.0,19.7,921.51,2.1136577848367706
2008-02-05,249.0,16.0,921.46,1.7166763734714887
2008-02-06,254.0,19.7,921.51,2.1136577848367706
2008-02-07,248.0,15.4,921.45,1.6523010094663078
2008-02-08,243.0,12.0,921.4,1.2875072801036165
2008-02-09,241.0,10.8,921.38,1.158756552093255
2008-02-10,239.0,9.59,921.36,1.0289329013494737
2008-02-11,238.0,8.44,921.35,0.9055467870062104
2008-02-12,239.0,8.46,921.36,0.9076926324730498
2008-02-13,233.0,5.77,921.3,0.6190764171831555
2008-02-14,239.0,7.33,921.36,0.7864523635966257
2008-02-15,242.0,8.0,921.39,0.8583381867357444
2008-02-16,245.0,7.2,921.42,0.7725043680621699
2008-02-17,254.0,9.07,921.51,0.97314091921165
2008-02-18,262.0,13.5,921.59,1.4484456901165683
2008-02-19,262.0,14.0,921.59,1.5020918267875527
2008-02-20,256.0,11.3,921.53,1.212402688764239
2008-02-21,254.0,11.9,921.51,1.2767780527694197
2008-02-22,243.0,8.35,921.4,0.8958904824054331
2008-02-23,256.0,16.0,921.53,1.7166763734714887
2008-02-24,238.0,8.04,921.35,0.8626298776694229
2008-02-25,238.0,9.38,921.35,1.0064015239476605
2008-02-26,236.0,9.44,921.33,1.0128390603481785
2008-02-27,230.0,8.65,921.27,0.9280781644080236
2008-02-28,234.0,10.4,921.31,1.1158396427564676
2008-02-29,236.0,11.7,921.33,1.255319598101026
2008-03-01,232.0,9.51,921.29,1.0203495194821162
2008-03-02,233.0,9.51,921.3,1.0203495194821162
2008-03-03,233.0,9.51,921.3,1.0203495194821162
2008-03-04,233.0,9.51,921.3,1.0203495194821162
2008-03-05,231.0,9.51,921.28,1.0203495194821162
2008-03-06,232.0,9.51,921.29,1.0203495194821162
