date,lvl_sm,q_cms_s,lvl_mbs,q_mm_day
2008-01-01,120.0,22.0,10.13,0.3886979844471728
2008-01-02,118.0,20.9,10.11,0.3692630852248141
2008-01-03,115.0,19.5,10.08,0.3445277589418122
2008-01-04,112.0,17.8,10.05,0.3144920055981671
2008-01-05,110.0,16.8,10.03,0.2968239153960229
2008-01-06,110.0,16.1,10.03,0.284456252254522
2008-01-07,111.0,15.7,10.04,0.2773890161736642
2008-01-08,113.0,15.5,10.06,0.2738553981332354
2008-01-09,114.0,15.0,10.07,0.2650213530321633
2008-01-10,114.0,13.2,10.07,0.2332187906683037
2008-01-11,114.0,11.3,10.07,0.1996494192842297
2008-01-12,115.0,10.3,10.08,0.1819813290820854
2008-01-13,116.0,10.5,10.09,0.1855149471225143
2008-01-14,116.0,10.5,10.09,0.1855149471225143
2008-01-15,116.0,10.5,10.09,0.1855149471225143
2008-01-16,116.0,10.9,10.09,0.1925821832033719
2008-01-17,116.0,11.3,10.09,0.1996494192842297
2008-01-18,117.0,11.9,10.1,0.2102502734055162
2008-01-19,117.0,11.9,10.1,0.2102502734055162
2008-01-20,118.0,12.5,10.11,0.2208511275268027
2008-01-21,119.0,13.1,10.12,0.2314519816480892
2008-01-22,119.0,13.5,10.12,0.2385192177289469
2008-01-23,120.0,14.1,10.13,0.2491200718502335
2008-01-24,121.0,14.8,10.14,0.2614877349917344
2008-01-25,121.0,15.2,10.14,0.2685549710725921
2008-01-26,121.0,15.6,10.14,0.2756222071534498
2008-01-27,121.0,16.0,10.14,0.2826894432343075
2008-01-28,121.0,16.5,10.14,0.2915234883353796
2008-01-29,121.0,16.9,10.14,0.2985907244162372
2008-01-30,121.0,16.9,10.14,0.2985907244162372
2008-01-31,123.0,17.4,10.16,0.3074247695173093
2008-02-01,124.0,17.6,10.17,0.3109583875577383
2008-02-02,126.0,18.2,10.19,0.3215592416790248
2008-02-03,127.0,18.4,10.2,0.3250928597194535
2008-02-04,127.0,18.4,10.2,0.3250928597194535
2008-02-05,128.0,18.7,10.21,0.3303932867800969
2008-02-06,128.0,18.7,10.21,0.3303932867800969
2008-02-07,129.0,19.0,10.22,0.3356937138407401
2008-02-08,129.0,19.0,10.22,0.3356937138407401
2008-02-09,129.0,19.0,10.22,0.3356937138407401
2008-02-10,130.0,19.2,10.23,0.339227331881169
2008-02-11,131.0,19.0,10.24,0.3356937138407401
2008-02-12,131.0,19.0,10.24,0.3356937138407401
2008-02-13,132.0,19.3,10.25,0.3409941409013834
2008-02-14,133.0,19.5,10.26,0.3445277589418122
2008-02-15,133.0,19.5,10.26,0.3445277589418122
2008-02-16,132.0,18.8,10.25,0.3321600958003113
2008-02-17,132.0,18.8,10.25,0.3321600958003113
2008-02-18,131.0,18.0,10.24,0.3180256236385959
2008-02-19,131.0,18.0,10.24,0.3180256236385959
2008-02-20,131.0,18.0,10.24,0.3180256236385959
2008-02-21,130.0,17.8,10.23,0.3144920055981671
2008-02-22,132.0,17.8,10.25,0.3144920055981671
2008-02-23,133.0,18.0,10.26,0.3180256236385959
2008-02-24,135.0,18.5,10.28,0.326859668739668
2008-02-25,137.0,18.5,10.3,0.326859668739668
2008-02-26,138.0,18.8,10.31,0.3321600958003113
2008-02-27,139.0,19.0,10.32,0.3356937138407401
2008-02-28,142.0,19.2,10.35,0.339227331881169
2008-02-29,148.0,20.9,10.41,0.3692630852248141
2008-03-01,153.0,22.3,10.46,0.393998411507816
2008-03-02,157.0,23.5,10.5,0.4152001197503892
2008-03-03,160.0,24.4,10.53,0.4311014009323189
2008-03-04,160.0,24.4,10.53,0.4311014009323189
2008-03-05,160.0,24.4,10.53,0.4311014009323189
2008-03-06,161.0,24.7,10.54,0.4364018279929622
2008-03-07,161.0,24.7,10.54,0.4364018279929622
2008-03-08,161.0,24.7,10.54,0.4364018279929622
2008-03-09,160.0,24.4,10.53,0.4311014009323189
2008-03-10,160.0,25.1,10.53,0.4434690640738199
2008-03-11,159.0,24.8,10.52,0.4381686370131766
2008-03-12,158.0,24.5,10.51,0.4328682099525334
2008-03-13,159.0,24.8,10.52,0.4381686370131766
2008-03-14,162.0,26.5,10.55,0.4682043903568218
2008-03-15,164.0,27.1,10.57,0.4788052444781083
2008-03-16,167.0,28.0,10.6,0.4947065256600381
2008-03-17,173.0,30.9,10.66,0.5459439872462564
2008-03-18,178.0,32.6,10.71,0.5759797405899015
2008-03-19,183.0,34.3,10.76,0.6060154939335466
2008-03-20,187.0,36.7,10.8,0.6484189104186929
2008-03-21,190.0,37.8,10.83,0.6678538096410513
2008-03-22,187.0,37.6,10.8,0.6643201916006226
2008-03-23,185.0,36.9,10.78,0.6519525284591217
2008-03-24,183.0,37.1,10.76,0.6554861464995505
2008-03-25,181.0,36.3,10.74,0.641351674337835
2008-03-26,182.0,37.6,10.75,0.6643201916006226
2008-03-27,182.0,37.6,10.75,0.6643201916006226
2008-03-28,183.0,38.9,10.76,0.6872887088634101
2008-03-29,184.0,40.2,10.77,0.7102572261261977
2008-03-30,185.0,41.6,10.78,0.7349925524091995
2008-03-31,186.0,43.0,10.79,0.7597278786922014
2008-04-01,187.0,44.4,10.8,0.7844632049752033
2008-04-02,190.0,47.7,10.83,0.8427679026422793
2008-04-03,198.0,53.5,10.91,0.9452428258147156
2008-04-04,204.0,58.8,10.97,1.03888370388608
