date,lvl_sm,q_cms_s,lvl_mbs,q_mm_day
2008-01-01,29.0,0.25,114.74,0.0551092106370981
2008-01-02,27.0,0.22,114.72,0.0484961053606464
2008-01-03,24.0,0.19,114.69,0.0418830000841946
2008-01-04,23.0,0.17,114.68,0.0374742632332267
2008-01-05,20.0,0.16,114.65,0.0352698948077428
2008-01-06,20.0,0.15,114.65,0.0330655263822589
2008-01-07,20.0,0.15,114.65,0.0330655263822589
2008-01-08,21.0,0.15,114.66,0.0330655263822589
2008-01-09,20.0,0.15,114.65,0.0330655263822589
2008-01-10,21.0,0.14,114.66,0.0308611579567749
2008-01-11,21.0,0.14,114.66,0.0308611579567749
2008-01-12,21.0,0.14,114.66,0.0308611579567749
2008-01-13,21.0,0.14,114.66,0.0308611579567749
2008-01-14,21.0,0.14,114.66,0.0308611579567749
2008-01-15,21.0,0.15,114.66,0.0330655263822589
2008-01-16,21.0,0.15,114.66,0.0330655263822589
2008-01-17,22.0,0.15,114.67,0.0330655263822589
2008-01-18,22.0,0.15,114.67,0.0330655263822589
2008-01-19,22.0,0.15,114.67,0.0330655263822589
2008-01-20,22.0,0.16,114.67,0.0352698948077428
2008-01-21,22.0,0.16,114.67,0.0352698948077428
2008-01-22,24.0,0.19,114.69,0.0418830000841946
2008-01-23,27.0,0.22,114.72,0.0484961053606464
2008-01-24,28.0,0.25,114.73,0.0551092106370981
2008-01-25,27.0,0.27,114.72,0.059517947488066
2008-01-26,28.0,0.3,114.73,0.0661310527645178
2008-01-27,29.0,0.32,114.74,0.0705397896154856
2008-01-28,29.0,0.32,114.74,0.0705397896154856
2008-01-29,30.0,0.32,114.75,0.0705397896154856
2008-01-30,31.0,0.33,114.76,0.0727441580409696
2008-01-31,31.0,0.33,114.76,0.0727441580409696
2008-02-01,30.0,0.34,114.75,0.0749485264664535
2008-02-02,30.0,0.34,114.75,0.0749485264664535
2008-02-03,29.0,0.34,114.74,0.0749485264664535
2008-02-04,28.0,0.34,114.73,0.0749485264664535
2008-02-05,29.0,0.34,114.74,0.0749485264664535
2008-02-06,32.0,0.34,114.77,0.0749485264664535
2008-02-07,32.0,0.34,114.77,0.0749485264664535
2008-02-08,33.0,0.34,114.78,0.0749485264664535
2008-02-09,33.0,0.33,114.78,0.0727441580409696
2008-02-10,33.0,0.33,114.78,0.0727441580409696
2008-02-11,33.0,0.32,114.78,0.0705397896154856
2008-02-12,32.0,0.31,114.77,0.0683354211900017
2008-02-13,32.0,0.3,114.77,0.0661310527645178
2008-02-14,31.0,0.29,114.76,0.0639266843390339
2008-02-15,29.0,0.28,114.74,0.0617223159135499
2008-02-16,29.0,0.28,114.74,0.0617223159135499
2008-02-17,28.0,0.27,114.73,0.059517947488066
2008-02-18,26.0,0.27,114.71,0.059517947488066
2008-02-19,25.0,0.27,114.7,0.059517947488066
2008-02-20,25.0,0.27,114.7,0.059517947488066
2008-02-21,23.0,0.27,114.68,0.059517947488066
2008-02-22,24.0,0.28,114.69,0.0617223159135499
2008-02-23,33.0,0.33,114.78,0.0727441580409696
2008-02-24,56.0,2.32,115.01,0.5114134747122713
2008-02-25,86.0,6.08,115.31,1.340256002694228
2008-02-26,95.0,8.75,115.4,1.9288223722984368
2008-02-27,94.0,8.4,115.39,1.8516694774064992
2008-02-28,81.0,5.17,115.26,1.1396584759751909
2008-02-29,72.0,3.81,115.17,0.8398643701093764
2008-03-01,53.0,2.13,114.98,0.4695304746280766
2008-03-02,53.0,2.13,114.98,0.4695304746280766
2008-03-03,53.0,2.13,114.98,0.4695304746280766
2008-03-04,52.0,2.07,114.97,0.456304264075173
2008-03-05,50.0,1.95,114.95,0.4298518429693659
2008-03-06,40.0,1.36,114.85,0.2997941058658142
2008-03-07,40.0,1.24,114.85,0.273341684760007
2008-03-08,40.0,1.24,114.85,0.273341684760007
2008-03-09,39.0,1.23,114.84,0.2711373163345231
2008-03-10,37.0,1.23,114.82,0.2711373163345231
2008-03-11,38.0,1.23,114.83,0.2711373163345231
2008-03-12,38.0,1.24,114.83,0.273341684760007
2008-03-13,37.0,1.26,114.82,0.2777504216109749
2008-03-14,39.0,1.3,114.84,0.2865678953129106
2008-03-15,41.0,1.39,114.86,0.3064072111422659
2008-03-16,44.0,1.47,114.89,0.3240421585461374
2008-03-17,45.0,1.48,114.9,0.3262465269716213
2008-03-18,42.0,1.46,114.87,0.3218377901206534
2008-03-19,40.0,1.39,114.85,0.3064072111422659
2008-03-20,39.0,1.28,114.84,0.2821591584619427
2008-03-21,40.0,1.21,114.85,0.2667285794835553
2008-03-22,38.0,1.09,114.83,0.2402761583777481
2008-03-23,36.0,1.0,114.81,0.2204368425483927
2008-03-24,36.0,0.97,114.81,0.2138237372719409
2008-03-25,36.0,0.94,114.81,0.2072106319954892
2008-03-26,36.0,0.92,114.81,0.2028018951445213
2008-03-27,36.0,0.9,114.81,0.1983931582935535
2008-03-28,35.0,0.88,114.8,0.1939844214425856
2008-03-29,34.0,0.87,114.79,0.1917800530171017
2008-03-30,33.0,0.85,114.78,0.1873713161661338
2008-03-31,34.0,0.84,114.79,0.1851669477406499
2008-04-01,34.0,0.83,114.79,0.182962579315166
2008-04-02,34.0,0.81,114.79,0.1785538424641981
2008-04-03,33.0,0.77,114.78,0.1697363687622624
2008-04-04,33.0,0.74,114.78,0.1631232634858106
2008-04-05,34.0,0.71,114.79,0.1565101582093588
