date,lvl_sm,q_cms_s,lvl_mbs,q_mm_day
2008-01-01,108.0,4.99,115.64,0.2625959071105716
2008-01-02,108.0,4.99,115.64,0.2625959071105716
2008-01-03,108.0,4.99,115.64,0.2625959071105716
2008-01-04,107.0,4.83,115.63,0.2541759982653429
2008-01-05,107.0,4.83,115.63,0.2541759982653429
2008-01-06,106.0,4.69,115.62,0.2468085780257677
2008-01-07,105.0,4.55,115.61,0.2394411577861925
2008-01-08,105.0,4.55,115.61,0.2394411577861925
2008-01-09,104.0,4.42,115.6,0.2325999818494442
2008-01-10,103.0,4.28,115.59,0.225232561609869
2008-01-11,103.0,4.28,115.59,0.225232561609869
2008-01-12,103.0,4.28,115.59,0.225232561609869
2008-01-13,102.0,4.12,115.58,0.2168126527646403
2008-01-14,102.0,4.12,115.58,0.2168126527646403
2008-01-15,103.0,4.28,115.59,0.225232561609869
2008-01-16,103.0,4.28,115.59,0.225232561609869
2008-01-17,104.0,4.42,115.6,0.2325999818494442
2008-01-18,104.0,4.42,115.6,0.2325999818494442
2008-01-19,104.0,4.42,115.6,0.2325999818494442
2008-01-20,104.0,4.42,115.6,0.2325999818494442
2008-01-21,105.0,4.55,115.61,0.2394411577861925
2008-01-22,105.0,4.54,115.61,0.2389149134833657
2008-01-23,105.0,4.55,115.61,0.2394411577861925
2008-01-24,105.0,4.36,115.61,0.2294425160324834
2008-01-25,105.0,4.36,115.61,0.2294425160324834
2008-01-26,106.0,4.49,115.62,0.2362836919692317
2008-01-27,106.0,4.49,115.62,0.2362836919692317
2008-01-28,107.0,4.41,115.63,0.2320737375466174
2008-01-29,107.0,4.41,115.63,0.2320737375466174
2008-01-30,108.0,4.34,115.64,0.2283900274268298
2008-01-31,108.0,4.34,115.64,0.2283900274268298
2008-02-01,109.0,4.24,115.65,0.2231275843985618
2008-02-02,110.0,4.24,115.66,0.2231275843985618
2008-02-03,110.0,4.12,115.66,0.2168126527646403
2008-02-04,111.0,4.13,115.67,0.2173388970674671
2008-02-05,112.0,4.11,115.68,0.2162864084618135
2008-02-06,112.0,4.11,115.68,0.2162864084618135
2008-02-07,113.0,4.11,115.69,0.2162864084618135
2008-02-08,114.0,4.08,115.7,0.2147076755533331
2008-02-09,114.0,4.08,115.7,0.2147076755533331
2008-02-10,115.0,4.06,115.71,0.2136551869476794
2008-02-11,115.0,4.06,115.71,0.2136551869476794
2008-02-12,115.0,4.06,115.71,0.2136551869476794
2008-02-13,116.0,4.04,115.72,0.2126026983420259
2008-02-14,116.0,4.07,115.72,0.2141814312505063
2008-02-15,116.0,4.04,115.72,0.2126026983420259
2008-02-16,116.0,4.04,115.72,0.2126026983420259
2008-02-17,117.0,3.99,115.73,0.2099714768278919
2008-02-18,117.0,3.99,115.73,0.2099714768278919
2008-02-19,117.0,3.99,115.73,0.2099714768278919
2008-02-20,116.0,3.77,115.72,0.1983941021657023
2008-02-21,116.0,3.77,115.72,0.1983941021657023
2008-02-22,116.0,3.77,115.72,0.1983941021657023
2008-02-23,116.0,3.77,115.72,0.1983941021657023
2008-02-24,115.0,3.61,115.71,0.1899741933204736
2008-02-25,115.0,3.67,115.71,0.1931316591374344
2008-02-26,115.0,3.67,115.71,0.1931316591374344
2008-02-27,115.0,3.67,115.71,0.1931316591374344
2008-02-28,115.0,3.54,115.71,0.186290483200686
2008-02-29,115.0,3.54,115.71,0.186290483200686
2008-03-01,115.0,3.41,115.71,0.1794493072639377
2008-03-02,115.0,3.41,115.71,0.1794493072639377
2008-03-03,116.0,3.36,115.72,0.1768180857498037
2008-03-04,116.0,3.36,115.72,0.1768180857498037
2008-03-05,117.0,3.16,115.73,0.1662931996932677
2008-03-06,117.0,3.16,115.73,0.1662931996932677
2008-03-07,119.0,3.21,115.75,0.1689244212074017
2008-03-08,121.0,3.32,115.77,0.1747131085384965
2008-03-09,122.0,3.4,115.78,0.1789230629611109
2008-03-10,122.0,3.55,115.78,0.1868167275035128
2008-03-11,123.0,3.65,115.79,0.1920791705317808
2008-03-12,123.0,3.8,115.79,0.1999728350741828
2008-03-13,123.0,3.85,115.79,0.2026040565883167
2008-03-14,123.0,3.8,115.79,0.1999728350741828
2008-03-15,123.0,3.8,115.79,0.1999728350741828
2008-03-16,123.0,3.8,115.79,0.1999728350741828
2008-03-17,123.0,3.8,115.79,0.1999728350741828
2008-03-18,123.0,3.65,115.79,0.1920791705317808
2008-03-19,122.0,3.55,115.78,0.1868167275035128
2008-03-20,122.0,3.55,115.78,0.1868167275035128
2008-03-21,122.0,3.55,115.78,0.1868167275035128
2008-03-22,123.0,3.49,115.79,0.183659261686552
2008-03-23,124.0,3.56,115.8,0.1873429718063396
2008-03-24,125.0,3.64,115.81,0.191552926228954
2008-03-25,126.0,3.72,115.82,0.1957628806515684
2008-03-26,128.0,3.88,115.84,0.2041827894967971
2008-03-27,129.0,3.91,115.85,0.2057615224052775
2008-03-28,129.0,3.96,115.85,0.2083927439194115
2008-03-29,128.0,4.06,115.84,0.2136551869476794
2008-03-30,128.0,4.24,115.84,0.2231275843985618
2008-03-31,127.0,4.49,115.83,0.2362836919692317
2008-04-01,127.0,4.66,115.83,0.2452298451172873
2008-04-02,126.0,4.73,115.82,0.2489135552370749
2008-04-03,125.0,4.8,115.81,0.2525972653568624
2008-04-04,125.0,5.13,115.81,0.2699633273501468
2008-04-05,124.0,5.51,115.8,0.289960610857565
2008-04-06,123.0,5.74,115.79,0.3020642298225813
2008-04-07,123.0,6.02,115.79,0.3167990703017316
2008-04-08,123.0,6.66,115.79,0.3504787056826466
2008-04-09,123.0,6.97,115.79,0.3667922790702774
2008-04-10,123.0,7.93,115.79,0.4173117321416498
2008-04-11,125.0,8.94,115.81,0.4704624067271563
2008-04-12,128.0,10.6,115.84,0.5578189609964046
2008-04-13,133.0,12.5,115.89,0.657805378533496
2008-04-14,136.0,14.5,115.92,0.7630542390988554
2008-04-15,139.0,16.7,115.95,0.8788279857207506
2008-04-16,152.0,22.6,116.08,1.189312124388561
2008-04-17,160.0,28.0,116.16,1.473484047915031
2008-04-18,157.0,29.8,116.13,1.5682080224238544
2008-04-19,155.0,31.2,116.11,1.641882224819606
2008-04-20,156.0,34.6,116.12,1.8208052877807168
2008-04-21,158.0,38.7,116.14,2.036565451939704
2008-04-22,162.0,45.6,116.18,2.399674020890193
2008-04-23,168.0,62.4,116.24,3.283764449639212
2008-04-24,168.0,66.6,116.24,3.504787056826466
2008-04-25,160.0,58.9,116.16,3.099578943649833
2008-04-26,157.0,56.1,116.13,2.95223053885833
2008-04-27,157.0,56.1,116.13,2.95223053885833
2008-04-28,161.0,59.9,116.17,3.152203373932513
2008-04-29,158.0,57.0,116.14,2.9995925261127416
2008-04-30,163.0,61.8,116.19,3.252189791469604
2008-05-01,151.0,50.4,116.07,2.652271286247056
2008-05-02,159.0,58.0,116.15,3.0522169563954216
2008-05-03,164.0,62.7,116.2,3.299551778724016
2008-05-04,180.0,78.3,116.36,4.120492891133819
2008-05-05,193.0,93.0,116.49,4.89407201628921
2008-05-06,218.0,123.0,116.74,6.4728049247696005
2008-05-07,246.0,156.0,117.02,8.20941112409803
2008-05-08,260.0,175.0,117.16,9.209275299468944
2008-05-09,256.0,169.0,117.12,8.893528717772865
2008-05-10,243.0,153.0,116.99,8.051537833249991
2008-05-11,226.0,132.0,116.82,6.946424797313718
2008-05-12,231.0,138.0,116.87,7.2621713790097955
2008-05-13,249.0,160.0,117.05,8.419908845228749
2008-05-14,265.0,183.0,117.21,9.63027074173038
2008-05-15,275.0,198.0,117.31,10.419637195970576
2008-05-16,277.0,201.0,117.33,10.577510486818616
2008-05-17,259.0,174.0,117.15,9.156650869186263
2008-05-18,250.0,161.0,117.06,8.472533275511429
2008-05-19,242.0,151.0,116.98,7.946288972684631
2008-05-20,238.0,147.0,116.94,7.735791251553913
2008-05-21,260.0,175.0,117.16,9.209275299468944
2008-05-22,279.0,204.0,117.35,10.735383777666655
2008-05-23,287.0,216.0,117.43,11.36687694105881
2008-05-24,273.0,195.0,117.29,10.261763905122535
2008-05-25,235.0,143.0,116.91,7.525293530423194
2008-05-26,201.0,102.0,116.57,5.367691888833328
2008-05-27,184.0,82.8,116.4,4.357302827405878
2008-05-28,174.0,72.4,116.3,3.810008752466009
2008-05-29,166.0,64.7,116.22,3.4048006392893755
2008-05-30,160.0,58.9,116.16,3.099578943649833
2008-05-31,154.0,53.3,116.1,2.804882134066827
2008-06-01,147.0,46.9,116.03,2.468085780257677
2008-06-02,139.0,39.9,115.95,2.0997147682789192
2008-06-03,135.0,36.8,115.91,1.936579034402612
2008-06-04,130.0,32.8,115.86,1.7260813132718933
2008-06-05,122.0,27.1,115.78,1.4261220606606193
2008-06-06,117.0,23.8,115.73,1.2524614407277763
2008-06-07,114.0,22.0,115.7,1.157737466218953
2008-06-08,112.0,20.7,115.68,1.0893257068514697
2008-06-09,108.0,18.5,115.64,0.973551960229574
2008-06-10,104.0,16.4,115.6,0.8630406566359466
2008-06-11,101.0,14.9,115.57,0.7841040112119272
2008-06-12,101.0,14.9,115.57,0.7841040112119272
2008-06-13,101.0,14.9,115.57,0.7841040112119272
2008-06-14,98.0,13.5,115.54,0.7104298088161757
2008-06-15,97.0,13.1,115.53,0.6893800367031038
2008-06-16,95.0,12.3,115.51,0.6472804924769601
2008-06-17,94.0,11.8,115.5,0.6209682773356203
2008-06-18,93.0,11.4,115.49,0.5999185052225483
2008-06-19,93.0,11.4,115.49,0.5999185052225483
2008-06-20,91.0,10.5,115.47,0.5525565179681367
2008-06-21,91.0,10.5,115.47,0.5525565179681367
2008-06-22,91.0,10.5,115.47,0.5525565179681367
2008-06-23,90.0,10.1,115.46,0.5315067458550647
